bibkey,author_key,role,position,name_variant_latex,name_variant_unicode
igel:1995,igel,author,0,,
ignatieff_m:2016,ignatieff_m,author,0,,
ignatieff_m:2017,ignatieff_m,author,0,,
ignatova:2020,ignatova,author,0,,
ignatow:1987,ignatow,author,0,,
ignatow:1988,ignatow,author,0,,
igneski:2017,igneski,author,0,,
igneski:2020,igneski,author,0,,
