bibkey,keyword_key,keyword_level
cvek_pp:1984,1:economics,1
cvek_pp:1984,2:property,2
cvetkovic-pevac:1988,1:logic,1
cvetkovic-pevac:1988,2:proof_theory,2
cvetkovic-pevac:1988,3:theorem_proving,3
