id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
18,nideroest,Monika,Monika,"Nider{\""o}st",Nideröst,,,,,,,false,,
86,nidaruemelin_m,Martine,Martine,"Nida-R{\""u}melin",Nida-Rümelin,,,,,,,false,,
157,nieffer_r,Ruth,Ruth,Nieffer,Nieffer,,,,,,,false,,
162,naito_j,Jacob,Jacob,Naito,Naito,,,,,,,false,,
225,niazi_n,Nahyan,Nahyan,Niazi,Niazi,,,,,,,false,,
255,niedzwieckaaudemars,Dorota,Dorota,Niedzwiecka Audemars,Niedzwiecka Audemars,,,,,,,false,,
347,nolte_r,Roderich,Roderich,Nolte,Nolte,,,,,,,false,,
357,nussbaumer_q,Quentin,Quentin,Nussbaumer,Nussbaumer,,,,,,,false,,
389,nagel_a,Andreas,Andreas,Nagel,Nagel,,,,,,,false,,
553,nievergelt,Oliver,Oliver,Nievergelt,Nievergelt,,,,,,,false,,
624,nemitz_p,Paul,Paul,Nemitz,Nemitz,,,,,,,false,,
665,nietschke,Maximilian,Maximilian,Nietschke,Nietschke,,,,,,,false,,
779,nurock_v,Vanessa,Vanessa,Nurock,Nurock,,,,,,,false,,
789,naroyan,Gayan{\'e},Gayané,Naroyan,Naroyan,,,,,,,false,,
833,nguyen_al,Alexander,Alexander,Nguyen,Nguyen,,,,,,,false,,
889,nullmann,Nadja,Nadja,Nullmann,Nullmann,,,,,,,false,,
944,noethiger,Max,Max,"N{\""o}thiger",Nöthiger,,,,,,,false,,
1036,nussbaumer_d,Damian,Damian,Nussbaumer,Nussbaumer,,,,,,,false,,
1472,nissel_t,Tim,Tim,Nissel,Nissel,,,,,,,false,,
1552,nitschke_m,Michael,Michael,Nitschke,Nitschke,,,,,,,false,,
1665,nicoletti_o,Olmo,Olmo,Nicoletti,Nicoletti,,,,,,,false,,
4313,natali_p,Paolo,Paolo,Natali,Natali,,,,,,,false,,
4314,norgaard_m,Maria,Maria,N{\o}rgaard,Nørgaard,,,,,,,false,,
24939,naegeli_l,Lukas,Lukas,Naegeli,Naegeli,,,,,,,false,,
24963,nusser_k,Karlheinz,Karlheinz,Nusser,Nusser,,,,,,,false,,
24979,noller_j,"J{\""o}rg",Jörg,Noller,Noller,,,,,,,false,,
