id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
69854,queralt,Jahel,Jahel,Queralt,Queralt,,,,,,,false,,
69855,queralto,Ram{\'o}n,Ramón,Queralt{\'o},Queraltó,,,,,,,false,,
69856,quercia,Dani{\`e}le,Danièle,Quercia,Quercia,,,,,,,false,,
69857,quere,France,France,Qu{\'e}r{\'e},Quéré,,,,,,,false,,
69858,queron,Jacques,Jacques,Qu{\'e}ron,Quéron,,,,,,,false,,
69859,quesada_d,Daniel,Daniel,Quesada,Quesada,,,,,,,false,,
69860,quesada_fm,Francisco Mir{\'o} C.,Francisco Miró C.,Quesada,Quesada,,,,,,,false,,
69861,quesada_jf,Jos{\'e} F.,José F.,Quesada,Quesada,,,,,,,false,,
69862,quesne,P.,P.,Quesne,Quesne,,,,,,,false,,
69863,quester,George H.,George H.,Quester,Quester,,,,,,,false,,
69864,quick_jd,Jonathan D.,Jonathan D.,Quick,Quick,,,,,,,false,,
69865,quick_oc,Oliver C.,Oliver C.,Quick,Quick,,,,,,,false,,
69866,quiggin,John,John,Quiggin,Quiggin,,,,,,,false,,
69867,quigley_m,Muireann,Muireann,Quigley,Quigley,,,,,,,false,,
69868,quigley_p,Peter,Peter,Quigley,Quigley,,,,,,,false,,
69869,quijano,Antonio Ziri{\'o}n,Antonio Zirión,Quijano,Quijano,,,,,,,false,,
69870,quilici,Alexander,Alexander,Quilici,Quilici,,,,,,,false,,
69871,quillen,Keith,Keith,Quillen,Quillen,,,,,,,false,,
69872,quillet_j,Jeannine,Jeannine,Quillet,Quillet,,,,,,,false,,
69873,quillian,M.~Ross,M. Ross,Quillian,Quillian,,,,,,,false,,
69874,quillien,Philippe-Jean,Philippe-Jean,Quillien,Quillien,,,,,,,false,,
69875,quilliot,Roland,Roland,Quilliot,Quilliot,,,,,,,false,,
69876,quilter_j,John,John,Quilter,Quilter,,,,,,,false,,
69877,quiltydunn_j,Jake,Jake,Quilty-Dunn,Quilty-Dunn,,,,,,,false,,
69878,quincy,B{\'e}rnard,Bérnard,Quincy,Quincy,,,,,,,false,,
69879,quine,Willard {van Orman},Willard van Orman,Quine,Quine,,,,,,,false,,
69880,quinio,Philippe,Philippe,Quinio,Quinio,,,,,,,false,,
69881,quiniou,Yvon,Yvon,Quiniou,Quiniou,,,,,,,false,,
69882,quinlan,Michael,Michael,Quinlan,Quinlan,,,,,,,false,,
69883,quinn_a,Aleta,Aleta,Quinn,Quinn,,,,,,,false,,
69884,quinn_jf,John Francis,John Francis,Quinn,Quinn,,,,,,,false,,
69885,quinn_jm,John M.,John M.,Quinn,Quinn,,,,,,,false,,
69886,quinn_ms,Michael S.,Michael S.,Quinn,Quinn,,,,,,,false,,
69887,quinn_pl,Philip L.,Philip L.,Quinn,Quinn,,,,,,,false,,
69888,quinn_t,Terry,Terry,Quinn,Quinn,,,,,,,false,,
69889,quinn_w,Warren S.,Warren S.,Quinn,Quinn,,,,,,,false,,
69890,quinney,Laura,Laura,Quinney,Quinney,,,,,,,false,,
69891,quinones,R.J.,R.J.,Quinones,Quinones,,,,,,,false,,
69892,quintana_fr,Federico Raffo,Federico Raffo,Quintana,Quintana,,,,,,,false,,
69893,quintana_l,Laura,Laura,Quintana,Quintana,,,,,,,false,,
69894,quintanilla,Miguel A.,Miguel A.,Quintanilla,Quintanilla,,,,,,,false,,
69895,quintas,Guillermo,Guillermo,Quintas,Quintas,,,,,,,false,,
69896,quintelier,Katinka J.P.,Katinka J.P.,Quintelier,Quintelier,,,,,,,false,,
69897,quintern,Detlev,Detlev,Quintern,Quintern,,,,,,,false,,
69898,quintiliano_a,Amber{\^e},Amberê,Quintiliano,Quintiliano,,,,,,,false,,
69899,quintin_pa,P.-A.,P.-A.,Quintin,Quintin,,,,,,,false,,
69900,quinto_l,Lena,Lena,Quinto,Quinto,,,,,,,false,,
69901,quinto_r,Riccardo,Riccardo,Quinto,Quinto,,,,,,,false,,
69902,quinton,Anthony,Anthony,Quinton,Quinton,,,,,,,false,,
69903,quirk_j,James,James,Quirk,Quirk,,,,,,,false,,
69904,quirk_mj,Michael J.,Michael J.,Quirk,Quirk,,,,,,,false,,
69905,quirk_r,Randolph,Randolph,Quirk,Quirk,,,,,,,false,,
69906,quiroz_ca,C.A.,C.A.,Quiroz,Quiroz,,,,,,,false,,
69907,quiroz_g,G.,G.,Quiroz,Quiroz,,,,,,,false,,
69908,quist,Wenche Marit,Wenche Marit,Quist,Quist,,,,,,,false,,
69909,quitterer,Josef,Josef,Quitterer,Quitterer,,,,,,,false,,
69910,quixley_s,Suzi,Suzi,Quixley,Quixley,,,,,,,false,,
69911,quong,Jonathan,Jonathan,Quong,Quong,,,,,,,false,,
69912,qvarnstroem,Bengt-Olof,Bengt-Olof,"Qvarnstr{\""o}m",Qvarnström,,,,,,,false,,
87831,quintanilla_p,Pablo,Pablo,Quintanilla,Quintanilla,,,,,,,false,,
87901,quell,Azad,Azad,Quell,Quell,,,,,,,false,,
88970,quaini_jb,Jo{\~a}o Baptista,João Baptista,Quaini,Quaini,,,,,,,false,,
88971,quartenoud,Laurane,Laurane,Quartenoud,Quartenoud,,,,,,,false,,
88972,quemin,Paul-Marie,Paul-Marie,Quemin,Quemin,,,,,,,false,,
88973,querroges,Jean,Jean,Quer Rog{\'e}s,Quer Rogés,,,,,,,false,,
88974,quito_e,Em{\'e}rita,Emérita,Quito,Quito,,,,,,,false,,
