id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
82386,volpilhacauger,Catherine,Catherine,Volpilhac-Auger,Volpilhac-Auger,,,,,,,false,,
82387,voltaire,,,,,{Voltaire},Voltaire,,,,,false,,
82388,voltolini,Alberto,Alberto,Voltolini,Voltolini,,,,,,,false,,
82389,voltz_m,Mareike,Mareike,Voltz,Voltz,,,,,,,false,,
82390,volz_r,Raphael,Raphael,Volz,Volz,,,,,,,false,,
82391,vomlehn,Dirk,Dirk,vom Lehn,vom Lehn,,,,,,,false,,
82392,vonammon,Frieder,Frieder,von Ammon,von Ammon,,,,,,,false,,
82393,vonasch,Andrew J.,Andrew J.,Vonasch,Vonasch,,,,,,,false,,
82394,vonbaeyer_w,Walter,Walter,von Baeyer,von Baeyer,,,,,,,false,,
82395,vonbalthasar,Hans Urs,Hans Urs,von Balthasar,von Balthasar,,,,,,,false,,
82396,vonbarloewen,Constantin,Constantin,von Barloewen,von Barloewen,,,,,,,false,,
82397,vonbeyme,Klaus,Klaus,von Beyme,von Beyme,,,,,,,false,,
82398,vonboehm,Gero,Gero,von Boehm,von Boehm,,,,,,,false,,
82399,vonboehmbawerk,Eugen,Eugen,"von B{\""o}hm-Bawerk",von Böhm-Bawerk,,,,,,,false,,
82400,vonbogdandy,Armin,Armin,von Bogdandy,von Bogdandy,,,,,,,false,,
82401,vonboguslawski,Michael,Michael,von Boguslawski,von Boguslawski,,,,,,,false,,
82402,vonborzeszkowski,Horst-Heino,Horst-Heino,von Borzeszkowski,von Borzeszkowski,,,,,,,false,,
82403,vonbredow,Gerda,Gerda,Von Bredow,Von Bredow,,,,,,,false,,
82404,vonbrentano,Margherita,Margherita,von Brentano,von Brentano,,,,,,,false,,
82405,vonbretzel,P.,P.,von Bretzel,von Bretzel,,,,,,,false,,
82406,vonbubnoff,Nicolai,Nicolai,von Bubnoff,von Bubnoff,,,,,,,false,,
82407,vonbuelow,Christopher,Christopher,"von B{\""u}low",von Bülow,,,,,,,false,,
82408,vonbueren,E.,E.,"von B{\""u}ren",von Büren,,,,,,,false,,
82409,vonbusekist,Astrid,Astrid,von Busekist,von Busekist,,,,,,,false,,
82410,vonclausewitz,Karl,Karl,von Clausewitz,von Clausewitz,,,,,,,false,,
82411,voncollani,Claudia,Claudia,von Collani,von Collani,,,,,,,false,,
82412,vondaniels,Detlef,Detlef,von Daniels,von Daniels,,,,,,,false,,
82413,vondenbrincken,Anna-Dorothee,Anna-Dorothee,von den Brincken,von den Brincken,,,,,,,false,,
82414,vonderbeek,Michael,Michael,von der Beek,von der Beek,,,,,,,false,,
82415,vonderhulst,Harry,Harry,von der Hulst,von der Hulst,,,,,,,false,,
82416,vonderluehe,Astrid,Astrid,"von der L{\""u}he",von der Lühe,,,,,,,false,,
82417,vondermalsburg,Christoph,Christoph,von der Malsburg,von der Malsburg,,,,,,,false,,
82418,vonderpfordten_d,Dietmar,Dietmar,Von der Pfordten,Von der Pfordten,,,,,,,false,,
82419,vonderpfordten_o,O.,O.,Von der Pfordten,Von der Pfordten,,,,,,,false,,
82420,vonderruhr,Mario,Mario,von der Ruhr,von der Ruhr,,,,,,,false,,
82421,vondertwer,T.,T.,von der Twer,von der Twer,,,,,,,false,,
82422,vondohlen,Richard F.,Richard F.,von Dohlen,von Dohlen,,,,,,,false,,
82423,voneche,Jacques,Jacques,Von{\`e}che,Vonèche,,,,,,,false,,
82424,voneckhardt,Barbara,Barbara,von Eckhardt,von Eckhardt,,,,,,,false,,
82425,vonehrenfels,Christian,Christian,von Ehrenfels,von Ehrenfels,,,,,,,true,,
82426,vonengelhardt_d,Dietrich,Dietrich,von Engelhardt,von Engelhardt,,,,,,,false,,
82427,vonerdmann,Elisabeth,Elisabeth,von Erdmann,von Erdmann,,,,,,,false,,
82428,vonerfurt,Thomas,Thomas,von Erfurt,von Erfurt,,,,,,,false,,
82429,voneye,Alexander,Alexander,von Eye,von Eye,,,,,,,false,,
82430,vonfalkenhayn,Katharina,Katharina,von Falkenhayn,von Falkenhayn,,,,,,,false,,
82431,vonfintel,Kai,Kai,von Fintel,von Fintel,,,,,,,false,,
82432,vonflotow,Elisabeth,Elisabeth,von Flotow,von Flotow,,,,,,,false,,
82433,vonfreier_f,Friedrich,Friedrich,von Freier,von Freier,,,,,,,false,,
82434,vonfreytagloeringhoff,Bruno,Bruno,"von Freytag L{\""o}ringhoff",von Freytag Löringhoff,,,,,,,false,,
82435,vonfriedeburg,Robert,Robert,von Friedeburg,von Friedeburg,,,,,,,false,,
82436,vonfritz,Kurt,Kurt,von Fritz,von Fritz,,,,,,,false,,
82437,vonglasersfeld_e,Ernst,Ernst,von Glasersfeld,von Glasersfeld,,,,,,,false,,
82438,vongruenebaum,Gustave Edmund,Gustave Edmund,"von Gr{\""u}nebaum",von Grünebaum,,,,,,,false,,
82439,vongumppenberg,Rudolf,Rudolf,von Gumppenberg,von Gumppenberg,,,,,,,false,,
82440,vonhagen,"J{\""u}rgen",Jürgen,von Hagen,von Hagen,,,,,,,false,,
82441,vonharbou,Frederik,Frederik,von Harbou,von Harbou,,,,,,,false,,
82442,vonhartmann,Eduard,Eduard,von Hartmann,von Hartmann,,,,,,,false,,
82443,vonhelmholtz,Hermann Ludwig Ferdinand,Hermann Ludwig Ferdinand,von Helmholtz,von Helmholtz,,,,,,,false,,
82444,vonherrmann_fw,Friedrich Wilhelm,Friedrich Wilhelm,von Herrmann,von Herrmann,,,,,,,false,,
82445,vonheusinger,Klaus,Klaus,von Heusinger,von Heusinger,,,,,,,false,,
82446,vonhildebrand,Dietrich,Dietrich,von Hildebrand,von Hildebrand,,,,,,,false,,
82447,vonhoesslin,J.K.,J.K.,von Hoesslin,von Hoesslin,,,,,,,false,,
82448,vonhofsten,Claes,Claes,von Hofsten,von Hofsten,,,,,,,false,,
82449,vonhumboldt,Wilhelm,Wilhelm,von Humboldt,von Humboldt,,,,,,,false,,
82450,vonhutten,Ulrich,Ulrich,von Hutten,von Hutten,,,,,,,false,,
82451,vonk,Jennifer,Jennifer,Vonk,Vonk,,,,,,,false,,
