id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
80,ferber_r,Rafael,Rafael,Ferber,Ferber,,,,,,,false,,
114,fuchs_fr,Fritz,Fritz,Fuchs,Fuchs,,,,,,,false,,
121,frueh_r,Ruedi,Ruedi,"Fr{\""u}h",Früh,,,,,,,false,,
123,fasciati_f,Fabrizio,Fabrizio,Fasciati,Fasciati,,,,,,,false,,
179,fasko,Manuel,Manuel,Fasko,Fasko,,,,,,,false,,
205,frischhut,Akiko M.,Akiko M.,Frischhut,Frischhut,,,,,,,false,,
247,festl_m,Michael G.,Michael G.,Festl,Festl,,,,,,,false,,
291,fillinger_w,Willi,Willi,Fillinger,Fillinger,,,,,,,false,,
348,fernandes_aa,Alfredo Antonio,Alfredo Antonio,Fernandes,Fernandes,,,,,,,false,,
419,freudiger_y,Yanik,Yanik,Freudiger,Freudiger,,,,,,,false,,
420,fontana_m,Maddalena,Maddalena,Fontana,Fontana,,,,,,,false,,
455,fehr_a,Andrea,Andrea,Fehr,Fehr,,,,,,,false,,
464,funke_a,Andrea,Andrea,Funke,Funke,,,,,,,false,,
486,fivaz_t,Thierry,Thierry,Fivaz,Fivaz,,,,,,,false,,
496,frigerio_s,Sonia,Sonia,Frigerio,Frigerio,,,,,,,false,,
511,franceschini_s,Stefano,Stefano,Franceschini,Franceschini,,,,,,,false,,
516,fischer_har,Harald,Harald,Fischer,Fischer,,,,,,,false,,
529,fedier_a,Anita,Anita,Fedier,Fedier,,,,,,,false,,
580,fischer_al,Alexander,Alexander,Fischer,Fischer,,,,,,,false,,
586,fenner_d,Dagmar,Dagmar,Fenner,Fenner,,,,,,,false,,
602,funk_m,Michael,Michael,Funk,Funk,,,,,,,false,,
606,fischer_t,Thomas,Thomas,Fischer,Fischer,,,,,,,false,,
692,faessler_m,Martin,Martin,"F{\""a}ssler",Fässler,,,,,,,false,,
754,fornacciari,Ilaria,Ilaria,Fornacciari,Fornacciari,,,,,,,false,,
783,frese_w,Werner,Werner,Frese,Frese,,,,,,,false,,
803,frank_he,Heino,Heino,Frank,Frank,,,,,,,false,,
857,ferrando_t,Tiziano,Tiziano,Ferrando,Ferrando,,,,,,,false,,
899,froescher_u,Ute,Ute,Froescher,Froescher,,,,,,,false,,
959,fischer_da,Daniel,Daniel,Fischer,Fischer,,,,,,,false,,
968,fernandez_n,Nathalie,Nathalie,Fern{\'a}ndez,Fernández,,,,,,,false,,
995,francioso_n,Nadia,Nadia,Francioso,Francioso,,,,,,,false,,
1007,fatrous,Pouyan,Pouyan,Fatrous,Fatrous,,,,,,,false,,
1018,franken_pt,Peter Thomas,Peter Thomas,Franken,Franken,,,,,,,false,,
1052,fey_b,Bruno,Bruno,Fey,Fey,,,,,,,false,,
1101,frei_e,{\'E}ric,Éric,Frei,Frei,,,,,,,false,,
1501,fuhrer_m,Marco,Marco,Fuhrer,Fuhrer,,,,,,,false,,
1689,furrer_e,Elena,Elena,Furrer,Furrer,,,,,,,false,,
1691,fallegger_s,Silvia,Silvia,Fallegger,Fallegger,,,,,,,false,,
1718,fink_sb,Sascha Benjamin,Sascha Benjamin,Fink,Fink,,,,,,,false,,
1736,fischer_mad,Madeleine,Madeleine,Fischer,Fischer,,,,,,,false,,
1805,frezza,Daphne,Daphne,Frezza,Frezza,,,,,,,false,,
1926,fluetsch,Riccarda,Riccarda,"Fl{\""u}tsch",Flütsch,,,,,,,false,,
1971,fischer_an,Anna,Anna,Fischer,Fischer,,,,,,,false,,
2001,fotopoulos_a,Apostolos,Apostolos,Fotopoulos,Fotopoulos,,,,,,,false,,
2111,fehlmann_r,Rolphe,Rolphe,Fehlmann,Fehlmann,,,,,,,false,,
2160,fuchs_r,Ren{\'e},René,Fuchs,Fuchs,,,,,,,false,,
2194,frechen_f,Franz,Franz,Frechen,Frechen,,,,,,,false,,
2641,fleury_n,Nina,Nina,Fleury,Fleury,,,,,,,false,,
3062,fischer_en,Enno,Enno,Fischer,Fischer,,,,,,,false,,
7438,fevez_w,Wim,Wim,Fi{\'e}vez,Fiévez,,,,,,,false,,
22010,freter_b,"Bj{\""o}rn",Björn,Freter,Freter,,,,,,,false,,
22805,felgenhauer_k,Katrin,Katrin,Felgenhauer,Felgenhauer,,,,,,,false,,
24560,fink_j,Julian,Julian,Fink,Fink,,,,,,,false,,
24873,fellsches_j,Josef,Josef,Fellsches,Fellsches,,,,,,,false,,
24908,findl_j,Johannes,Johannes,Findl,Findl,,,,,,,false,,
25014,frei_m,Magnus,Magnus,Frei,Frei,,,,,,,false,,
25049,fairhurst_j,Jordi,Jordi,Fairhurst,Fairhurst,,,,,,,false,,
25056,ferro_b,Bernardo,Bernardo,Ferro,Ferro,,,,,,,false,,
25123,fasnacht_h,Hannah,Hannah,Fasnacht,Fasnacht,,,,,,,false,,
25207,falessi,Davide,Davide,Falessi,Falessi,,,,,,,false,,
25208,faerber_ga,Gian Andri,Gian Andri,"F{\""a}rber",Färber,,,,,,,false,,
