id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
108,anwander,Norbert,Norbert,Anwander,Anwander,,,,,,,false,,
318,arisci_n,Nina,Nina,Arisci,Arisci,,,,,,,false,,
323,avoledo,Mattia,Mattia,Avoledo,Avoledo,,,,,,,false,,
416,abgottspon,Katia,Katia,Abgottspon,Abgottspon,,,,,,,false,,
494,almoumamne,Rachida,Rachida,Almou Mamne,Almou Mamne,,,,,,,false,,
554,alhammadi,Mohammad,Mohammad,Alhammadi,Alhammadi,,,,,,,false,,
556,amin_s,Soran,Soran,Amin,Amin,,,,,,,false,,
563,ajlani,Emira,Emira,Ajlani,Ajlani,,,,,,,false,,
583,arnold_o,Oskar,Oskar,Arnold,Arnold,,,,,,,false,,
584,adelphos_a,Adrien,Adrien,Adelphos,Adelphos,,,,,,,false,,
643,alloa,Emmanuel,Emmanuel,Alloa,Alloa,,,,,,,false,,
655,aune_o,Olivier,Olivier,Aune,Aune,,,,,,,false,,
684,altanian_m,Melanie,Melanie,Altanian,Altanian,,,,,,,false,,
695,amstutz_hd,Hans Dieter,Hans Dieter,Amstutz,Amstutz,,,,,,,false,,
715,archer_e,Edgar,Edgar,Archer,Archer,,,,,,,false,,
738,alabor,Jean-François,Jean-François,Alabor,Alabor,,,,,,,false,,
761,anglaret_m,Marc,Marc,Anglaret,Anglaret,,,,,,,false,,
776,aron_s,Serge,Serge,Aron,Aron,,,,,,,false,,
994,achermann_f,Frank,Frank,Achermann,Achermann,,,,,,,false,,
1047,abate_n,Nicola,Nicola,Abate,Abate,,,,,,,false,,
1612,auderset_f,Frederic,Frederic,Auderset,Auderset,,,,,,,false,,
1830,amat_m,Matthieu,Matthieu,Amat,Amat,,,,,,,false,,
1952,aggeler,"J{\""u}rg",Jürg,Aggeler,Aggeler,,,,,,,false,,
1966,auslaender,Victor,Victor,"Ausl{\""a}nder",Ausländer,,,,,,,false,,
1995,alidoust,Fuad,Fuad,Alidoust,Alidoust,,,,,,,false,,
2174,aschwanden,Herbert,Herbert,Aschwanden,Aschwanden,,,,,,,false,,
2196,arslani_a,Aldris,Aldris,Arslani,Arslani,,,,,,,false,,
2216,alexander_c,Cameron,Cameron,Alexander,Alexander,,,,,,,false,,
2434,alder_b,Beatrice,Beatrice,Alder,Alder,,,,,,,false,,
4092,ackermann_c,Carmen,Carmen,Ackermann,Ackermann,,,,,,,false,,
4239,abbt_c,Christine,Christine,Abbt,Abbt,,,,,,,false,,
4997,altmann_p,Philipp,Philipp,Altmann,Altmann,,,,,,,false,,
5203,alrodhan_n,Nayef,Nayef,Al-Rodhan,Al-Rodhan,,,,,,,false,,
5222,arndt_n,Nick,Nick,Arndt,Arndt,,,,,,,false,,
6273,avez_l,Lila,Lila,Avez,Avez,,,,,,,false,,
21550,anderegg_u,Urs,Urs,Anderegg,Anderegg,,,,,,,false,,
23804,andres_m,Michael,Michael,Andres,Andres,,,,,,,false,,
24879,alijew_i,Iwan,Iwan,Alijew,Alijew,,,,,,,false,,
24886,aeppli_t,Thomas,Thomas,Aeppli,Aeppli,,,,,,,false,,
24985,aslam_h,Hasnat,Hasnat,Aslam,Aslam,,,,,,,false,,
25005,amighetti,Sara,Sara,Amighetti,Amighetti,,,,,,,false,,
25051,angelou_e,Eleni,Eleni,Angelou,Angelou,,,,,,,false,,
25140,adams_lm,Lukas Michael,Lukas Michael,Adams,Adams,,,,,,,false,,
25141,altman_i,Irida,Irida,Altman,Altman,,,,,,,false,,
25142,ammon_c,Christoph,Christoph,Ammon,Ammon,,,,,,,false,,
25143,anderau_g,Glenn,Glenn,Anderau,Anderau,,,,,,,false,,
25144,anzalone_d,David,David,Anzalone,Anzalone,,,,,,,false,,
25145,argollopitta,Andr{\'e},André,Argollo Pitta,Argollo Pitta,,,,,,,false,,
25146,argyri,Dafni,Dafni,Argyri,Argyri,,,,,,,false,,
25147,asokan,Arun,Arun,Asokan,Asokan,,,,,,,false,,
25148,au_sh,Siu Hong,Siu Hong,Au,Au,,,,,,,false,,
