id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
167,todd_c,Cain,Cain,Todd,Todd,,,,,,,false,,
231,taieb_h,Hamid,Hamid,Taieb,Taieb,,,,,,,false,,
234,tsouni_g,Georgia,Georgia,Tsouni,Tsouni,,,,,,,false,,
237,teroni,Fabrice,Fabrice,Teroni,Teroni,,,,,,,false,,
286,tuke_k,Kelly,Kelly,Tuke,Tuke,,,,,,,false,,
302,thomae_d,Dieter,Dieter,"Thom{\""a}",Thomä,,,,,,,false,,
356,trachsler_c,Cecilia,Cecilia,Trachsler,Trachsler,,,,,,,false,,
406,thommen_a,Arthur,Arthur,Thommen,Thommen,,,,,,,false,,
442,taillard_a,Antoine,Antoine,Taillard,Taillard,,,,,,,false,,
499,tillmann_hg,Hans Gerd,Hans Gerd,Tillmann,Tillmann,,,,,,,false,,
512,tremers_n,Niko,Niko,Tremers,Tremers,,,,,,,false,,
551,thiede_u,Ulric,Ulric,Thiede,Thiede,,,,,,,false,,
757,tinnemeyer_s,Sara,Sara,Tinnemeyer,Tinnemeyer,,,,,,,false,,
823,traechslin,Sylvia Christine,Sylvia Christine,"Tr{\""a}chslin",Trächslin,,,,,,,false,,
990,traber_v,Vincent,Vincent,Traber,Traber,,,,,,,false,,
1059,tuerksen,Belgin,Belgin,"T{\""u}rksen",Türksen,,,,,,,false,,
1546,trehorel_jc,Jean Charles,Jean Charles,Trehorel,Trehorel,,,,,,,false,,
1888,trueb_d,Daniel,Daniel,"Tr{\""u}b",Trüb,,,,,,,false,,
1921,tsubaki,Mitschiko,Mitschiko,Tsubaki,Tsubaki,,,,,,,false,,
3223,tabbi_e,Emeline,Emeline,Tabbi,Tabbi,,,,,,,false,,
3659,tischendorf,Gabriele,Gabriele,Tischendorf,Tischendorf,,,,,,,false,,
4055,toscano_m,Marco,Marco,Toscano,Toscano,,,,,,,false,,
4536,twele_m,Marcel,Marcel,Twele,Twele,,,,,,,false,,
4809,tschan_h,Heinz,Heinz,Tschan,Tschan,,,,,,,false,,
5230,toendury,Gian-Andri,Gian-Andri,"T{\""o}ndury",Töndury,,,,,,,false,,
7485,torkashvand,Javad,Javad,Torkashvand,Torkashvand,,,,,,,false,,
24867,thalmann_l,Lionel,Lionel,Thalmann,Thalmann,,,,,,,false,,
24868,toemmel,Tatjana Noemi,Tatjana Noemi,"T{\""o}mmel",Tömmel,,,,,,,false,,
24944,teichert,Dieter,Dieter,Teichert,Teichert,,,,,,,false,,
24997,tarlazzi,Caterina,Caterina,Tarlazzi,Tarlazzi,,,,,,,false,,
25007,timmermann_f,Felix Uwe,Felix Uwe,Timmermann,Timmermann,,,,,,,false,,
25029,tietjen_rr,Ruth Rebecca,Ruth Rebecca,Tietjen,Tietjen,,,,,,,false,,
25040,triantafyllou_a,Angelos,Angelos,Triantafyllou,Triantafyllou,,,,,,,false,,
25046,torneberg,Marie-Anne,Marie-Anne,Torneberg,Torneberg,,,,,,,false,,
25070,tiefenbacher_a,Alexandra,Alexandra,Tiefenbacher,Tiefenbacher,,,,,,,false,,
25111,taavitsainen,Ida,Ida,Taavitsainen,Taavitsainen,,,,,,,false,,
25211,tockner_f,Fanny,Fanny,Tockner,Tockner,,,,,,,false,,
25254,telios_t,Thomas,Thomas,Telios,Telios,,,,,,,false,,
25411,torresdelacerda,Jorge,Jorge,Torres de la Cerda,Torres de la Cerda,,,,,,,false,,
25412,tschentscher,Axel,Axel,Tschentscher,Tschentscher,,,,,,,false,,
25463,tiedemann_p,Paul,Paul,Tiedemann,Tiedemann,,,,,,,false,,
25464,truffer_j,Johannes,Johannes,Truffer,Truffer,,,,,,,false,,
25528,thomas_ph,Philipp,Philipp,Thomas,Thomas,,,,,,,false,,
25542,tamborini_m,Marco,Marco,Tamborini,Tamborini,,,,,,,false,,
25575,tichy_l,Lena,Lena,Tichy,Tichy,,,,,,,false,,
25643,thorensgoumaz,Ad{\`e}le,Adèle,Thorens Goumaz,Thorens Goumaz,,,,,,,false,,
25674,tanner_l,Lukas,Lukas,Tanner,Tanner,,,,,,,false,,
25676,tobler_n,Nadine,Nadine,Tobler,Tobler,,,,,,,false,,
25841,testino_s,Simone,Simone,Testino,Testino,,,,,,,false,,
25855,tavaglione,Nicolas,Nicolas,Tavaglione,Tavaglione,,,,,,,false,,
25898,thaliath_b,Babu,Babu,Thaliath,Thaliath,,,,,,,false,,
25935,tscharner_s,Samuel,Samuel,Tscharner,Tscharner,,,,,,,false,,
25939,tanner_c,Caroline,Caroline,Tanner,Tanner,,,,,,,false,,
25956,tichy_ju,Julia,Julia,Tichy,Tichy,,,,,,,false,,
26000,tieffenbach,Emma,Emma,Dayer-Tieffenbach,Dayer-Tieffenbach,,,,,,,false,,
26008,torrengo,Giuliano,Giuliano,Torrengo,Torrengo,,,,,,,false,,
26297,tanner_r,Ralph,Ralph,Tanner,Tanner,,,,,,,false,,
26298,tenisch_c,Christian,Christian,Tenisch,Tenisch,,,,,,,false,,
26299,tobler_p,Paul,Paul,Tobler,Tobler,,,,,,,false,,
