id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
176,ostinelli,Marcello,Marcello,Ostinelli,Ostinelli,,,,,,,false,,
262,ouelletedube_m,Maude,Maude,Ouellete-Dub{\'e},Ouellete-Dubé,,,,,,,false,,
559,orru_e,Elisa,Elisa,Orr{\`u},Orrù,,,,,,,false,,
564,osterkamp_l,Ludger,Ludger,Osterkamp,Osterkamp,,,,,,,false,,
597,osman_l,Leonardo,Leonardo,Osman,Osman,,,,,,,false,,
631,oezoglu_k,"K{\""u}bra",Kübra,"{\""O}zoglu",Özoglu,,,,,,,false,,
714,olivier_d,Delphine,Delphine,Olivier,Olivier,,,,,,,false,,
802,oconnor_pe,Peter,Peter,O'Connor,O'Connor,,,,,,,false,,
828,orso_u,Ulrike,Ulrike,Orso,Orso,,,,,,,false,,
864,ostendorf_r,Rainer,Rainer,Ostendorf,Ostendorf,,,,,,,false,,
928,ott_a,Alexander,Alexander,Ott,Ott,,,,,,,false,,
1042,oberholzer_m,M.,M.,Oberholzer,Oberholzer,,,,,,,false,,
1695,orrego_a,Alfredo,Alfredo,Orrego,Orrego,,,,,,,false,,
1809,olivadoti,Simone,Simone,Olivadoti,Olivadoti,,,,,,,false,,
4315,oconaill_d,Donnchadh,Donnchadh,O'Conaill,O'Conaill,,,,,,,false,,
25042,olcese,Rodolphe,Rodolphe,Olc{\`e}se,Olcèse,,,,,,,false,,
25358,oechslin_s,St{\'e}phanie,Stéphanie,Oechslin,Oechslin,,,,,,,false,,
25452,opielka_m,Michael,Michael,Opielka,Opielka,,,,,,,false,,
25817,ossino_v,Vanessa,Vanessa,Ossino,Ossino,,,,,,,false,,
25831,oleary_m,Michael,Michael,O'Leary,O'Leary,,,,,,,false,,
25992,ombrato_m,Michele,Michele,Ombrato,Ombrato,,,,,,,false,,
26039,oberauer_k,Klaus,Klaus,Oberauer,Oberauer,,,,,,,false,,
26066,omari,Elaha,Elaha,Omari,Omari,,,,,,,false,,
26231,oeuvray_v,Vivien,Vivien,Oeuvray,Oeuvray,,,,,,,false,,
26232,oppliger_c,Catherine,Catherine,Oppliger,Oppliger,,,,,,,false,,
26233,oran_i,Izabela,Izabela,Oran,Oran,,,,,,,false,,
26386,ohlhorst_j,Jakob,Jakob,Ohlhorst,Ohlhorst,,,,,,,false,,
26479,ostermeier_m,Martin,Martin,Ostermeier,Ostermeier,,,,,,,false,,
26557,obrist_s,Sebastian,Sebastian,Obrist,Obrist,,,,,,,false,,
26744,osterwald_a,Antoinette,Antoinette,Osterwald,Osterwald,,,,,,,false,,
26783,oldofredi_a,Andrea,Andrea,Oldofredi,Oldofredi,,,,,,,false,,
26843,oeztuerk_b,Beril,Beril,"{\""O}zt{\""u}rk",Öztürk,,,,,,,false,,
26958,oezmen,Elif,Elif,"{\""O}zmen",Özmen,,,,,,,false,,
27140,ochalek_k,Krystyna,Krystyna,Ochalek,Ochalek,,,,,,,false,,
27320,ott_k,Konrad,Konrad,Ott,Ott,,,,,,,false,,
27321,ovari,Val{\'e}ria,Valéria,{\'O}v{\'a}ri,Óvári,,,,,,,false,,
27425,oppitz_s,Sebastian,Sebastian,Oppitz,Oppitz,,,,,,,false,,
