id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
9,bobst_e,Eva,Eva,Bobst,Bobst,,,,,,,false,,
17,berwert_s,Simon,Simon,Berwert,Berwert,,,,,,,false,,
76,beisbart,Claus,Claus,Beisbart,Beisbart,,,,,,,false,,
90,bonsera_j,Juliette,Juliette,Bonsera,Bonsera,,,,,,,false,,
105,baschnonga_m,Mariann,Mariann,Baschnonga,Baschnonga,,,,,,,false,,
107,bosshart_o,Olivia,Olivia,Bosshart,Bosshart,,,,,,,false,,
113,bohlhalter_b,Bruno,Bruno,Bohlhalter,Bohlhalter,,,,,,,false,,
164,baldi_g,Guido,Guido,Baldi,Baldi,,,,,,,false,,
171,barde_e,Eric,Eric,Barde,Barde,,,,,,,false,,
195,bourban_m,Michel,Michel,Bourban,Bourban,,,,,,,false,,
196,birkenbertsch,Hanno,Hanno,Birken-Bertsch,Birken-Bertsch,,,,,,,false,,
206,bschir_k,Karim,Karim,Bschir,Bschir,,,,,,,false,,
254,beckenbauer_b,Barbara,Barbara,Beckenbauer,Beckenbauer,,,,,,,false,,
281,bussien_n,Nicolle,Nicolle,Bussien,Bussien,,,,,,,false,,
310,baggi_p,Paolo,Paolo,Baggi,Baggi,,,,,,,false,,
328,bacso_i,Istv{\'a}n,István,Bacs{\'o},Bacsó,,,,,,,false,,
345,bezencon,Elisa,Elisa,Bezen{\c{c}}on,Bezençon,,,,,,,false,,
364,braendli_b,Brenda,Brenda,"Br{\""a}ndli",Brändli,,,,,,,false,,
371,braeutigam_s,Susanne,Susanne,"Br{\""a}utigam",Bräutigam,,,,,,,false,,
385,buhofer_m,Martin,Martin,Buhofer,Buhofer,,,,,,,false,,
399,bamert_v,Vroni,Vroni,Bamert,Bamert,,,,,,,false,,
405,baldelli_d,Davide,Davide,Baldelli,Baldelli,,,,,,,false,,
407,bromand,Joachim,Joachim,Bromand,Bromand,,,,,,,false,,
414,bieri_t,Thomas,Thomas,Bieri,Bieri,,,,,,,false,,
450,barth_c,Christian,Christian,Barth,Barth,,,,,,,false,,
451,brun_l,Lisa,Lisa,Brun,Brun,,,,,,,false,,
477,bandi_n,Nina,Nina,Bandi,Bandi,,,,,,,false,,
493,bachmann_p,Philipp,Philipp,Bachmann,Bachmann,,,,,,,false,,
497,boettcher_r,Regina,Regina,Boettcher,Boettcher,,,,,,,false,,
505,birrer_r,Ralf,Ralf,Birrer,Birrer,,,,,,,false,,
510,bonenberger_p,Peter,Peter,Bonenberger,Bonenberger,,,,,,,false,,
514,baur_e,Esther,Esther,Baur,Baur,,,,,,,false,,
517,burri_su,Susanne,Susanne,Burri,Burri,,,,,,,false,,
528,budnik,Christian,Christian,Budnik,Budnik,,,,,,,false,,
566,bochet_j,Jana,Jana,Bochet,Bochet,,,,,,,false,,
569,brandtner,Anna-Maria,Anna-Maria,Brandtner,Brandtner,,,,,,,false,,
573,bader_j,"J{\""o}rg",Jörg,Bader,Bader,,,,,,,false,,
590,braunschweig_m,Michael U.,Michael U.,Braunschweig,Braunschweig,,,,,,,false,,
593,brasseur_j,Jos{\'e},José,Brasseur,Brasseur,,,,,,,false,,
600,berset_je,Jean-Etienne,Jean-Etienne,Berset,Berset,,,,,,,false,,
604,beguin_m,Mathilde,Mathilde,B{\'e}guin,Béguin,,,,,,,false,,
610,beutler_m,Michelle,Michelle,Beutler,Beutler,,,,,,,false,,
617,band_s,Sabine,Sabine,Band,Band,,,,,,,false,,
618,brenner_an,Andreas,Andreas,Brenner,Brenner,,,,,,,false,,
627,bucher_s,Sophie,Sophie,Bucher,Bucher,,,,,,,false,,
632,brauer_s,Susanne,Susanne,Brauer,Brauer,,,,,,,false,,
654,boehm_w,Winfried,Winfried,"B{\""o}hm",Böhm,,,,,,,false,,
660,benitez_f,Federico,Federico,Benitez,Benitez,,,,,,,false,,
667,blum_g,Gianna,Gianna,Blum,Blum,,,,,,,false,,
669,breitbach_s,Sarah,Sarah,Breitbach,Breitbach,,,,,,,false,,
671,bucher_j,Julia,Julia,Bucher,Bucher,,,,,,,false,,
705,baertschi,Bernard,Bernard,Baertschi,Baertschi,,,,,,,false,,
718,barazzetti,Gaia,Gaia,Barazzetti,Barazzetti,,,,,,,false,,
719,barroux_g,Gilles,Gilles,Barroux,Barroux,,,,,,,false,,
726,braunstein_jf,Jean-Fran{\c{c}}ois,Jean-François,Braunstein,Braunstein,,,,,,,false,,
745,bitterli_b,Barbara,Barbara,Bitterli,Bitterli,,,,,,,false,,
749,boyer_a,Alain,Alain,Boyer,Boyer,,,,,,,false,,
752,baumgartner_f,Federico,Federico,Baumgartner,Baumgartner,,,,,,,false,,
760,bonoli_l,Lorenzo,Lorenzo,Bonoli,Bonoli,,,,,,,false,,
764,bornet_ma,Marc-Antoine,Marc-Antoine,Bornet,Bornet,,,,,,,false,,
769,botbolbaum_m,Myl{\`e}ne,Mylène,Botbol-Baum,Botbol-Baum,,,,,,,false,,
790,bregenzer_b,Bruno,Bruno,Bregenzer,Bregenzer,,,,,,,false,,
809,baumann_a,Adrian,Adrian,Baumann,Baumann,,,,,,,false,,
830,bruderer_n,Nina,Nina,Bruderer,Bruderer,,,,,,,false,,
869,berset_c,Carole,Carole,Berset,Berset,,,,,,,false,,
