id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
52315,ippoliti_e,Emiliano,Emiliano,Ippoliti,Ippoliti,,,,,,,false,,
52316,ippolito_bm,Benedetto M.,Benedetto M.,Ippolito,Ippolito,,,,,,,false,,
52317,ippolito_m,Michaela,Michaela,Ippolito,Ippolito,,,,,,,false,,
52318,iqbal,Muhammad,Muhammad,Iqbal,Iqbal,,,,,,,false,,
52319,irani_ks,K.S.,K.S.,Irani,Irani,,,,,,,false,,
52320,irani_t,Tushar,Tushar,Irani,Irani,,,,,,,false,,
52321,iranzo,Valeriano,Valeriano,Iranzo,Iranzo,,,,,,,false,,
52322,irby_gl,Georgia L.,Georgia L.,Irby,Irby,,,,,,,false,,
52323,ireland_a,Andrew,Andrew,Ireland,Ireland,,,,,,,false,,
52324,ireland_ca,Carol A.,Carol A.,Ireland,Ireland,,,,,,,false,,
52325,ireland_jl,Jane L.,Jane L.,Ireland,Ireland,,,,,,,false,,
52326,irele,Dipo,Dipo,Irele,Irele,,,,,,,false,,
52327,iremadze,Tengiz,Tengiz,Iremadze,Iremadze,,,,,,,false,,
52328,iribarne,Julia Valentina,Julia Valentina,Iribarne,Iribarne,,,,,,,false,,
52329,iribarren_i,Isabel,Isabel,Iribarren,Iribarren,,,,,,,false,,
52330,irigaray_ja,James A.,James A.,Irigaray,Irigaray,,,,,,,false,,
52331,irigaray_l,Luce,Luce,Irigaray,Irigaray,,,,,,,false,,
52332,irigoin_j,Jean,Jean,Irigoin,Irigoin,,,,,,,false,,
52333,irikefe,Paul Oghenovo,Paul Oghenovo,Irikefe,Irikefe,,,,,,,false,,
52334,irish_j,Jerry A.,Jerry A.,Irish,Irish,,,,,,,false,,
52335,irlenborn,Bernd,Bernd,Irlenborn,Irlenborn,,,,,,,false,,
52336,irmak,Nurbay,Nurbay,Irmak,Irmak,,,,,,,false,,
52337,irmscher_hd,Hans Dietrich,Hans Dietrich,Irmscher,Irmscher,,,,,,,false,,
52338,irmscher_j,Johannes,Johannes,Irmscher,Irmscher,,,,,,,false,,
52339,iro_a,Akira,Akira,Iro,Iro,,,,,,,false,,
52340,ironi_l,Liliana,Liliana,Ironi,Ironi,,,,,,,false,,
52341,irons_d,David,David,Irons,Irons,,,,,,,false,,
52342,irons_j,John,John,Irons,Irons,,,,,,,false,,
52343,irrera_e,Elena,Elena,Irrera,Irrera,,,,,,,false,,
52344,irrera_o,Orazio,Orazio,Irrera,Irrera,,,,,,,false,,
52345,irrlitz,Gerd,Gerd,Irrlitz,Irrlitz,,,,,,,false,,
52346,irtel,Hans,Hans,Irtel,Irtel,,,,,,,false,,
52347,irvin_dt,Dale T.,Dale T.,Irvin,Irvin,,,,,,,false,,
52348,irvin_s,Sherri,Sherri,Irvin,Irvin,,,,,,,false,,
52349,irvine_ad,Andrew David,Andrew David,Irvine,Irvine,,,,,,,false,,
52350,irvine_e,Elizabeth,Elizabeth,Irvine,Irvine,,,,,,,false,,
52351,irvine_l,Liz,Liz,Irvine,Irvine,,,,,,,false,,
52352,irvine_wb,William B.,William B.,Irvine,Irvine,,,,,,,false,,
52353,irving_l,Louise,Louise,Irving,Irving,,,,,,,false,,
52354,irving_zc,Zachary C.,Zachary C.,Irving,Irving,,,,,,,false,,
52355,irwin_j,Jones,Jones,Irwin,Irwin,,,,,,,false,,
52356,irwin_k,Kristen,Kristen,Irwin,Irwin,,,,,,,false,,
52357,irwin_t,Terence H.,Terence H.,Irwin,Irwin,,,,,,,false,,
52358,irwin_w,William,William,Irwin,Irwin,,,,,,,false,,
52359,irzik,"G{\""u}rol",Gürol,Irz{\i}k,Irzık,,,,,,,false,,
52360,isaac_a,Alistair M.C.,Alistair M.C.,Isaac,Isaac,,,,,,,false,,
52361,isaac_b,Benjamin,Benjamin,Isaac,Isaac,,,,,,,false,,
52362,isaac_j,Jean,Jean,Isaac,Isaac,,,,,,,false,,
52363,isaac_jo,Joel,Joel,Isaac,Isaac,,,,,,,false,,
52364,isaac_w,Wilhelm,Wilhelm,Isaac,Isaac,,,,,,,false,,
52365,isaacs_b,Bruce,Bruce,Isaacs,Isaacs,,,,,,,false,,
