id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
13,pfister_j,Jonas,Jonas,Pfister,Pfister,,,,,,,false,,
239,papachristou_i,Ioannis,Ioannis,Papachristou,Papachristou,,,,,,,false,,
290,pokerznik_v,Vinko,Vinko,Pokerznik,Pokerznik,,,,,,,false,,
301,padlina_r,Roberta,Roberta,Padlina,Padlina,,,,,,,false,,
319,powell_al,Alexander,Alexander,Powell,Powell,,,,,,,false,,
336,peter_l,Lukas,Lukas,Peter,Peter,,,,,,,false,,
354,pecurto,Alain,Alain,P{\'e}-Curto,Pé-Curto,,,,,,,false,,
484,prodhom_m,Margot,Margot,Prod'hom,Prod'hom,,,,,,,false,,
619,petrone,"Nikola{\""{\i}}",Nikolaï,Petrone,Petrone,,,,,,,false,,
625,poljansek_t,Tom,Tom,Poljan{\v{s}}ek,Poljanšek,,,,,,,false,,
672,pfleghard_s,Stefan,Stefan,Pfleghard,Pfleghard,,,,,,,false,,
673,pointeau_j,Jean,Jean,Pointeau,Pointeau,,,,,,,false,,
678,plate_j,Jan,Jan,Plate,Plate,,,,,,,false,,
704,perrier_a,Arnaud,Arnaud,Perrier,Perrier,,,,,,,false,,
708,piazzesi_c,Chiara,Chiara,Piazzesi,Piazzesi,,,,,,,false,,
717,pellet_f,Fran{\c{c}}ois,François,Pellet,Pellet,,,,,,,false,,
727,pierron_jp,Jean-Philippe,Jean-Philippe,Pierron,Pierron,,,,,,,false,,
766,pinsart,Marie-Genevi{\`e}ve,Marie-Geneviève,Pinsart,Pinsart,,,,,,,false,,
787,pohlodek,Philip,Philip,Pohlodek,Pohlodek,,,,,,,false,,
911,parlato_c,Ciro,Ciro,Parlato,Parlato,,,,,,,false,,
953,pflaumbaum_n,N.,N.,Pflaumbaum,Pflaumbaum,,,,,,,false,,
1003,passet_g,Gerhard,Gerhard,Passet,Passet,,,,,,,false,,
1139,paillard_p,Pierre,Pierre,Paillard,Paillard,,,,,,,false,,
1146,ploechl_t,Theresa,Theresa,Ploechl,Ploechl,,,,,,,false,,
1411,potier_c,Carole,Carole,Potier,Potier,,,,,,,false,,
1661,plattner_f,Franziska,Franziska,Plattner,Plattner,,,,,,,false,,
1800,pillet_c,C{\'e}dric,Cédric,Pillet,Pillet,,,,,,,false,,
1886,portmann_ma,Marlene,Marlene,Portmann,Portmann,,,,,,,false,,
1909,pluess_l,Lucilla,Lucilla,Pluess,Pluess,,,,,,,false,,
1933,pizzimenti,Konstantina,Konstantina,Pizzimenti,Pizzimenti,,,,,,,false,,
1962,perruchoud_a,Alise,Alise,Perruchoud,Perruchoud,,,,,,,false,,
2022,possard_m,Marlon,Marlon,Possard,Possard,,,,,,,false,,
2041,polok_p,Peter,Peter,Polok,Polok,,,,,,,false,,
2084,plikat_m,Malin,Malin,Plikat,Plikat,,,,,,,false,,
2131,peintner_p,Peter,Peter,Peintner,Peintner,,,,,,,false,,
2186,posthoff_c,Christian,Christian,Posthoff,Posthoff,,,,,,,false,,
4160,posholi_l,Lerato,Lerato,Posholi,Posholi,,,,,,,false,,
4316,phillips_edg,Edgar,Edgar,Phillips,Phillips,,,,,,,false,,
4381,pfisterer,Christoph C.,Christoph C.,Pfisterer,Pfisterer,,,,,,,false,,
4395,plassard_c,Claire,Claire,Plassard,Plassard,,,,,,,false,,
4540,pape_c,Carina,Carina,Pape,Pape,,,,,,,false,,
5096,poertzgen_m,Milo,Milo,Poertzgen,Poertzgen,,,,,,,false,,
5183,paolucci_n,Nathalie,Nathalie,Paolucci,Paolucci,,,,,,,false,,
5192,pieper_a,Annemarie,Annemarie,Pieper,Pieper,,,,,,,false,,
5201,pulver_n,Nathan,Nathan,Pulver,Pulver,,,,,,,false,,
5226,pfitzenmaier_c,Claudia,Claudia,Pfitzenmaier,Pfitzenmaier,,,,,,,false,,
5388,pier_j,Jens,Jens,Pier,Pier,,,,,,,false,,
21588,paganini_c,Claudia,Claudia,Paganini,Paganini,,,,,,,false,,
24895,pierini_f,Francesca,Francesca,Pierini,Pierini,,,,,,,false,,
24921,prieur_a,Annette,Annette,Prieur,Prieur,,,,,,,false,,
24933,paulmann_f,Franziska,Franziska,Paulmann,Paulmann,,,,,,,false,,
25015,purtschert_p,Patricia,Patricia,Purtschert,Purtschert,,,,,,,false,,
25024,pollmann_a,Arnd,Arnd,Pollmann,Pollmann,,,,,,,false,,
25035,poltier_h,Hugues,Hugues,Poltier,Poltier,,,,,,,false,,
25041,peter_r,Romain,Romain,Peter,Peter,,,,,,,false,,
25107,ploesser_n,Nikolai,Nikolai,"Pl{\""o}sser",Plösser,,,,,,,false,,
25340,prohlhansen_p,Peter,Peter,Pr{\o}hl-Hansen,Prøhl-Hansen,,,,,,,false,,
25359,page_jm,Jennifer Marie,Jennifer Marie,Page,Page,,,,,,,false,,
25360,paladini_c,Chiara,Chiara,Paladini,Paladini,,,,,,,false,,
25361,pedroni_m,Marta,Marta,Pedroni,Pedroni,,,,,,,false,,
25362,perdrisat_l,Lucas,Lucas,Perdrisat,Perdrisat,,,,,,,false,,
25363,perezescobar,Jose Antonio,Jose Antonio,Perez Escobar,Perez Escobar,,,,,,,false,,
25364,perruchoud_s,St{\'e}phanie,Stéphanie,Perruchoud,Perruchoud,,,,,,,false,,
25365,peter_as,Andrej Sascha,Andrej Sascha,Peter,Peter,,,,,,,false,,
25367,piazzalunga,Arianna,Arianna,Piazzalunga,Piazzalunga,,,,,,,false,,
25368,polzer_m,Meret,Meret,Polzer,Polzer,,,,,,,false,,
25370,puglia_f,Francesca,Francesca,Puglia,Puglia,,,,,,,false,,
25475,paech_n,Niko,Niko,Paech,Paech,,,,,,,false,,
25482,pfeiffer_c,Christian,Christian,Pfeiffer,Pfeiffer,,,,,,,false,,
25511,pompealama,Ulrike,Ulrike,Pompe-Alama,Pompe-Alama,,,,,,,false,,
25514,pfister_h,"Hansj{\""o}rg",Hansjörg,Pfister,Pfister,,,,,,,false,,
