id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
45284,gaber,Goran,Goran,Gaber,Gaber,,,,,,,false,,
45285,gabhart,Mitchell,Mitchell,Gabhart,Gabhart,,,,,,,false,,
45286,gabler_d,Darius,Darius,Gabler,Gabler,,,,,,,false,,
45287,gabor_g,Gary,Gary,Gabor,Gabor,,,,,,,false,,
45288,gabora_l,Liane,Liane,Gabora,Gabora,,,,,,,false,,
45289,gabriel_a,Astrik,Astrik,Gabriel,Gabriel,,,,,,,false,,
45290,gabriel_f,Fr{\'e}d{\'e}ric,Frédéric,Gabriel,Gabriel,,,,,,,false,,
45291,gabriel_g,Gottfried,Gottfried,Gabriel,Gabriel,,,,,,,false,,
45292,gabriel_i,Iason,Iason,Gabriel,Gabriel,,,,,,,false,,
45293,gabriel_j,John,John,Gabriel,Gabriel,,,,,,,false,,
45294,gabriel_k,Karl,Karl,Gabriel,Gabriel,,,,,,,false,,
45295,gabriel_l,Leo,Leo,Gabriel,Gabriel,,,,,,,false,,
45296,gabriel_m,Markus,Markus,Gabriel,Gabriel,,,,,,,false,,
45297,gabriel_rp,Richard P.,Richard P.,Gabriel,Gabriel,,,,,,,false,,
45298,gabriel_s,Susan Krantz,Susan Krantz,Gabriel,Gabriel,,,,,,,false,,
45299,gabriel_sa,Satyananda,Satyananda,Gabriel,Gabriel,,,,,,,false,,
