id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
103,johnson_lm,Lily-Marie,Lily-Marie,Johnson,Johnson,,,,,,,false,,
292,junger_t,Timo,Timo,Junger,Junger,,,,,,,false,,
460,janssen_j,Jochen,Jochen,Janssen,Janssen,,,,,,,false,,
582,jaeggi_hj,Hans J.,Hans J.,Jaeggi,Jaeggi,,,,,,,false,,
621,jaster_r,Romy,Romy,Jaster,Jaster,,,,,,,false,,
648,jost_r,Ralf,Ralf,Jost,Jost,,,,,,,false,,
706,jolibert_b,Bernard,Bernard,Jolibert,Jolibert,,,,,,,false,,
986,javet_p,Pierre,Pierre,Javet,Javet,,,,,,,false,,
999,joller_s,Silvio,Silvio,Joller,Joller,,,,,,,false,,
1165,jakob_p,Philipp,Philipp,Jakob,Jakob,,,,,,,false,,
1808,jehli_x,Xenia,Xenia,Jehli,Jehli,,,,,,,false,,
1891,jaklin_c,C.,C.,Jaklin,Jaklin,,,,,,,false,,
5225,jordi_c,Claudia,Claudia,Jordi,Jordi,,,,,,,false,,
22148,jungclaus,Barbara,Barbara,Jungclaus,Jungclaus,,,,,,,false,,
22159,jaccard_c,Camille,Camille,Jaccard,Jaccard,,,,,,,false,,
24987,jonas_s,Silvia,Silvia,Jonas,Jonas,,,,,,,false,,
25302,jeandupeux,L{\'e}na,Léna,Jeandupeux,Jeandupeux,,,,,,,false,,
25303,jebeile,Julie,Julie,Jebeile,Jebeile,,,,,,,false,,
25304,jorgeniklaus,St{\'e}phanie,Stéphanie,Jorge-Niklaus,Jorge-Niklaus,,,,,,,false,,
25305,jusseau_l,L{\'e}a,Léa,Jusseau,Jusseau,,,,,,,false,,
25348,jamme,Christoph,Christoph,Jamme,Jamme,,,,,,,false,,
25456,jansen_l,Ludger,Ludger,Jansen,Jansen,,,,,,,false,,
25478,julmi_c,Christian,Christian,Julmi,Julmi,,,,,,,false,,
25489,jansche_v,Vanessa,Vanessa,Jansche,Jansche,,,,,,,false,,
25870,jaffro,Laurent,Laurent,Jaffro,Jaffro,,,,,,,false,,
25991,johannides_jl,Jean-Louis,Jean-Louis,Johannides,Johannides,,,,,,,false,,
25993,jaquet_f,Fran{\c{c}}ois,François,Jaquet,Jaquet,,,,,,,false,,
26185,joray_d,David,David,Joray,Joray,,,,,,,false,,
26342,jacot_jp,Jean-Paul,Jean-Paul,Jacot,Jacot,,,,,,,false,,
26381,jehle,Barbara,Barbara,Jehle,Jehle,,,,,,,false,,
26421,jaber_ni,Naji Ibrahim,Naji Ibrahim,Jaber,Jaber,,,,,,,false,,
26422,jelk_i,Irene,Irene,Jelk,Jelk,,,,,,,false,,
26423,jojic_m,Martin,Martin,Joji{\'c},Jojić,,,,,,,false,,
26424,jud_s,Samuel,Samuel,Jud,Jud,,,,,,,false,,
26464,jandl,Martin,Martin,Jandl,Jandl,,,,,,,false,,
26527,jones_ch,Christopher,Christopher,Jones,Jones,,,,,,,false,,
26528,jaeger_fr,Franziska,Franziska,Jaeger,Jaeger,,,,,,,false,,
26530,jeanmonod_a,Andr{\'e},André,Jeanmonod,Jeanmonod,,,,,,,false,,
26532,jeanneteau,Virginie,Virginie,Jeanneteau,Jeanneteau,,,,,,,false,,
26533,jocicthelin,Nathalie,Nathalie,Jocic-Th{\'e}lin,Jocic-Thélin,,,,,,,false,,
26635,jakob_ma,Martina,Martina,Jakob,Jakob,,,,,,,false,,
