id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
49220,article,erasmus_j:2016,,,2016,,Is the Big Bang the Sole Cause of the Universe? A Response to \citet{park_jj:2016},Is the Big Bang the Sole Cause of the Universe? A Response to Park (2016),,,,acta-analytica,31,31,3,3,337--344,337,,,,,,,,,,,,,,,,,,,english,false,,,erasmus_j,,,1:religion;2:arguments_for_the_existence_of_god;3:cosmological_argument
49221,incollection,erbasi_b:2018,,,2018,,Turkish Doubled Verbs as Doubled TPs,Turkish Doubled Verbs as Doubled TPs,,,,,,,,,182--199,182,,,,,,,,,,,,,,,,,,,english,false,,,erbasi_b,,,
49222,incollection,erbi_m:2017,,,2017,,Lettori antichi di Platone: il caso del \emph{Simposio} (POxy 843),Lettori antichi di Platone: il caso del Simposio (POxy 843),,,,,,,,,483--492,483,,,,,,,,,,,,,,,,,,,italian,false,,,erbi_m,,,1:history_of_philosophy
49223,article,erde_el:1975,,,1975,,"Analyticity, the Cogito and Self-Knowledge in Descartes' \emph{Meditations}","Analyticity, the Cogito and Self-Knowledge in Descartes' Meditations",,,,the-southwestern-journal-of-philosophy,6,6,1,1,79--85,79,,,,,,,,,,,,,,,,,,,english,false,,,erde_el,,,1:epistemology;2:cogito
49224,article,erde_el:1976,,,1976,,Comedy and Tragedy and Philosophy in the \emph{Symposium}: An Ethical Vision,Comedy and Tragedy and Philosophy in the Symposium: An Ethical Vision,,,,the-southwestern-journal-of-philosophy,7,7,1,1,161--167,161,,,,,,,,,,,,,,,,,,,english,false,,,erde_el,,,1:aesthetics;2:drama;3:comedy
49225,article,erde_el:1978,,,1978,,Founding Morality: `Hume v.~Plato' or `Hume \& Plato'?,Founding Morality: ‘Hume v. Plato' or ‘Hume & Plato'?,,,,the-southwestern-journal-of-philosophy,9,9,1,1,19--25,19,,,,,,,,,,,,,,,,,,,english,false,,,erde_el,,,1:ethics
49226,incollection,erdei_l:1977,,,1977,,Der letzte Grund unseres Wissens bei Hegel,Der letzte Grund unseres Wissens bei Hegel,,,,,,,,,605--610,605,,,,,,,,,,,,,,,,,,,german,false,,,erdei_l,,,1:epistemology;2:epistemic_foundationalism
49227,incollection,erdem-safri:2017,,,2017,,International Migration,International Migration,,,,,,,,,291--299,291,,,,,,,,,,,,,,,,,,,english,false,,,erdem;safri_m,,,1:political_philosophy;2:immigration
49228,incollection,erdi-aradi:1999,,,1999,,The Brain as a Hermeneutic Device,The Brain as a Hermeneutic Device,,,,,,,,,183--198,183,,,,,,,,,,,,,,,,,,,english,false,,,erdi;aradi_i,,,1:science;2:sociology_of_science
49229,article,erdmann_g:1994,,,1994,,Comment on \citet{spash:1994},Comment on Spash (1994),,,,analyse-kritik,16,16,2,2,200--201,200,,,,,,,,,,,,,,,,,,,english,false,,,erdmann_g,,,1:ethics;2:environmental_ethics
49230,book,erdmann_p:2015,,,2015,,Zufallsbefunde aus bildgebenden Verfahren in populationsbasierter Forschung,Zufallsbefunde aus bildgebenden Verfahren in populationsbasierter Forschung,,,,,,,,,,,,,"M{\""u}nster",,,mentis-verlag,,,,,,,,,,,,,german,false,,,erdmann_p,,,1:medicine
49231,book,erdoes-etal:1984,,,1984,,Combinatorial Set Theory: Partition Relations for Cardinals,Combinatorial Set Theory: Partition Relations for Cardinals,,,,,,,106,106,,,,studies_in_logic_and_the_foundations_of_mathematics,Amsterdam,,,north-holland-publishing-co,,,,,,,,,,,,,english,false,,,erdoes;hajnal;mate_at;rado_r,,,1:mathematics;2:set_theory
49232,incollection,erdoes-hajnal:1971,,,1971,,Unsolved Problems in Set Theory,Unsolved Problems in Set Theory,,,,,,,,,17--48,17,,,,,,,,,,,,,,,,,,,english,false,,,erdoes;hajnal,,,1:mathematics;2:set_theory
49233,incollection,erdoes-hajnal:1974,,,1974,,Unsolved and Solved Problems in Set Theory,Unsolved and Solved Problems in Set Theory,,,,,,,,,269--288,269,,,,,,,,,,,,,,,,,,,english,false,,,erdoes;hajnal,,,
49234,incollection,erdoes-tarski:1961,,,1961,,On Some Problems Involving Inaccessible Cardinals,On Some Problems Involving Inaccessible Cardinals,,,,,,,,,50--82,50,,,,,,,,,,,,,,,,,,,english,false,,,erdoes;tarski_a,,,1:mathematics;2:set_theory
49235,incollection,erel_u:2020,,,2020,,Intersections of Race and Gender,Intersections of Race and Gender,,,,,,,,,303--316,303,,,,,,,,,,,,,,,,,,,english,false,,,erel_u,,,1:political_philosophy;2:discrimination;3:racism
49236,article,ereshefsky-pedroso:2013,,,2013,,Biological Individuality: The Case of Biofilms,Biological Individuality: The Case of Biofilms,,,,biology-and-philosophy,28,28,2,2,331--349,331,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky;pedroso,,,1:biology
49237,incollection,ereshefsky-pedroso:2016,,,2016,,What Biofilms Can Teach Us about Individuality,What Biofilms Can Teach Us about Individuality,,,,,,,,,103--121,103,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky;pedroso,,,1:metaphysics;2:generalism;3:no_individuals
49238,article,ereshefsky-reydon:2015,,,2015,,Scientific Kinds,Scientific Kinds,,,,philosophical-studies,172,172,4,4,969--986,969,,,,,,,,,,,,,,,,,10.1007/s11098-014-0301-4,,english,false,,,ereshefsky;reydon,,,1:causation;2:natural_kinds
49239,incollection,ereshefsky:1988,,,1988,,Individuality and Macroevolutionary Theory,Individuality and Macroevolutionary Theory,,,,,,,,,216--222,216,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology
49240,article,ereshefsky:1989,,,1989,,Where's the Species? Comments on the Phylogenetic Species Concept,Where's the Species? Comments on the Phylogenetic Species Concept,,,,biology-and-philosophy,4,4,1,1,89--96,89,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology;2:taxa_natural_kinds
49241,article,ereshefsky:1991,,,1991,,The Semantic Approach to Evolutionary Theory,The Semantic Approach to Evolutionary Theory,,,,biology-and-philosophy,6,6,1,1,59--80,59,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology
49242,book,ereshefsky:1992,,,1992,,The Units of Evolution: Essays on the Nature of Species,The Units of Evolution: Essays on the Nature of Species,The Units of Evolution: Essays on the Nature of Species,The Units of Evolution: Essays on the Nature of Species,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,,,english,false,,,,ereshefsky,,1:biology;2:taxa_natural_kinds
49243,incollection,ereshefsky:1994,,,1994,,"Pluralism, Normative Naturalism, and Biological Taxonomy","Pluralism, Normative Naturalism, and Biological Taxonomy",,,,,,,,,382--389,382,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology
49244,article,ereshefsky:1997,,,1997,,The Evolution of the Linnaean Hierarchy,The Evolution of the Linnaean Hierarchy,,,,biology-and-philosophy,12,12,4,4,493--519,493,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology;2:taxa_natural_kinds
49245,article,ereshefsky:1998,,,1998,,Species Pluralism and Anti-Realism,Species Pluralism and Anti-Realism,,,,philosophy-of-science,65,65,1,1,103--120,103,,,,,,,,,,,,,,,,,10.1086/392628,,english,false,,,ereshefsky,,,
49246,incollection,ereshefsky:1999,,,1999,,Species and the Linnaean Hierarchy,Species and the Linnaean Hierarchy,,,,,,,,,285--306,285,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology;2:taxa_natural_kinds
49247,book,ereshefsky:2007,,,2007,,The Poverty of the Linnean Hierarchy: A Philosophical Study of Biological Taxonomy,The Poverty of the Linnean Hierarchy: A Philosophical Study of Biological Taxonomy,,,,,,,,,,,,cambridge_studies_in_philosophy_and_biology,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology;2:taxa_natural_kinds
49248,incollection,ereshefsky:2007a,,,2007,,"Species, Taxonomy, and Systematics","Species, Taxonomy, and Systematics",,,,,,,,,403--427,403,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology;2:taxa_natural_kinds
49249,article,ereshefsky:2007b,,,2007,,Psychological Categories as Homologies: Lessons from Ethology,Psychological Categories as Homologies: Lessons from Ethology,,,,biology-and-philosophy,22,22,5,5,659--674,659,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology
49250,article,ereshefsky:2007c,,,2007,,Foundational Issues Concerning Taxa and Taxon Names,Foundational Issues Concerning Taxa and Taxon Names,,,,systematic-biology,56,56,2,2,295--301,295,,,,,,,,,,,,,,,,,10.1080/10635150701317401,,english,false,,,ereshefsky,,,
49251,incollection,ereshefsky:2008,,,2008,,Systematics and Taxonomy,Systematics and Taxonomy,,,,,,,,,99--118,99,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology;2:taxa_natural_kinds;3:higher_taxa
49252,article,ereshefsky:2010,,,2010,,Microbiology and the Species Problem,Microbiology and the Species Problem,,,,biology-and-philosophy,25,25,4,4,553--568,553,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology;2:taxa_natural_kinds
49253,article,ereshefsky:2012,,,2012,,Homology Thinking,Homology Thinking,,,,biology-and-philosophy,27,27,3,3,381--400,381,,,,,,,,,,,,,,,,,,,english,false,,,ereshefsky,,,1:biology
49254,book,ergas_o-todd:2016,,,2016,,Philosophy East/West: Exploring Intersections between Educational and Contemplative Practices,Philosophy East/West: Exploring Intersections between Educational and Contemplative Practices,Philosophy East/West: Exploring Intersections between Educational and Contemplative Practices,Philosophy East/West: Exploring Intersections between Educational and Contemplative Practices,,,,,,,,,,journal_of_philosophy_of_education,Chichester,,,wiley-blackwell,,,,,,,,,,,10.1002/9781119147305,,english,false,,,,ergas_o;todd_s,,
49255,incollection,erginel:2004,,,2004,,Non-Substantial Individuals in Aristotle's \emph{Categories},Non-Substantial Individuals in Aristotle's Categories,,,,,,,,,185--212,185,,,,,,,,,,,,,,,,,,,english,false,,,erginel,,,1:exemplification;2:qua_objects
49256,incollection,erginel:2009,,,2009,,Relativism and Self-Refutation in the \emph{Theaetetus},Relativism and Self-Refutation in the Theaetetus,,,,,,,,,1--45,1,,,,,,,,,,,,,,,,,,,english,false,,,erginel,,,1:metaphysics;2:relativism;3:protagorean_relativism
49257,incollection,erginel:2013,,,2013,,How Smart is the Appetitive Part of the Soul?,How Smart is the Appetitive Part of the Soul?,,,,,,,,,204--208,204,,,,,,,,,,,,,,,,,,,english,false,,,erginel,,,1:rationality
49258,article,erginel:2016,,,2016,,Akrasia and Conflict in the Nicomachean Ethics,Akrasia and Conflict in the Nicomachean Ethics,,,,british-journal-for-the-history-of-philosophy,24,24,4,4,573--593,573,,,,,,,,,,,,,,,,,,,english,false,,,erginel,,,1:action;2:akrasia
49259,incollection,erginel:2017,,,2017,,Plato on the Pangs of Love,Plato on the Pangs of Love,,,,,,,,,231--236,231,,,,,,,,,,,,,,,,,,,english,false,,,erginel,,,1:feeling;2:friendship;3:love
49260,incollection,erginel:2019,,,2019,,Plato on Pleasures Mixed with Pains: An Asymmetrical Account,Plato on Pleasures Mixed with Pains: An Asymmetrical Account,,,,,,,,,73--122,73,,,,,,,,,,,,,,,,,,,english,false,,,erginel,,,1:ontology;2:mixtures
49261,book,erhard_c-keiling:2021,,,2021,,The Routledge Handbook of Phenomenology of Agency,The Routledge Handbook of Phenomenology of Agency,The Routledge Handbook of Phenomenology of Agency,The Routledge Handbook of Phenomenology of Agency,,,,,,,,,,routledge_handbooks_in_philosophy,London,,,routledge,,,,,,,,,,,,,english,false,,,,erhard_c;keiling_t,,1:metaphysics;2:phenomenology
49262,incollection,erhard_c-keiling:2021a,,,2021,,Introduction,Introduction,,,,,,,,,1--4,1,,,,,,,,,,,,,,,,,,,english,false,,,erhard_c;keiling_t,,,1:action;2:agency
49263,book,erhard_c:2014,,,2014,,"Denken {\""u}ber nichts -- Intentionalit{\""a}t und Nicht-Existenz bei Husserl",Denken über nichts – Intentionalität und Nicht-Existenz bei Husserl,,,,,,,118,118,,,,quellen_und_studien_zur_philosophie,Berlin,,,de-gruyter,,,,,,,,,,,,,german,false,,,erhard_c,,,1:ontology
49264,incollection,erhard_c:2021,,,2021,,The Varieties of Activity: Hans Reiner's Contribution,The Varieties of Activity: Hans Reiner's Contribution,,,,,,,,,79--95,79,,,,,,,,,,,,,,,,,,,english,false,,,erhard_c,,,1:action;2:ageny
49265,article,erhardt_f:1920,,,1920,,Besprechung von \citet{reininger:1916},Besprechung von Reininger (1916),,,,kant-studien,24,24,2,2,330--334,330,,,,,,,,,,,,,,,,,,,german,false,,,erhardt_f,,,1:mind_body;2:physicalism;3:physical_properties
