id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
6598,incollection,awodey-carus:2007,,,2007,,The Turning Point and the Revolution: Philosophy of Mathematics in Logical Empiricism from Tractatus to Logical Syntax,The Turning Point and the Revolution: Philosophy of Mathematics in Logical Empiricism from Tractatus to Logical Syntax,,,,,,,165--192,165,,,,,,,,,,,,,,,,,,,english,false,,,awodey;carus,,,1:mathematics
6599,article,awodey-etal:2014,,,2014,,Topos Semantics for Higher-Order Modal Logic,Topos Semantics for Higher-Order Modal Logic,,,,logique-et-analyse,57,228,591--636,591,,,,,,,,,,,,,,,,,,,english,false,,,awodey;kishida_k;kotzsch_hc,,,1:logic;2:modal_logic
6600,article,awodey-kishida:2008,,,2008,,Topology and Modality: The Topological Interpretation of First-Order Modal Logic,Topology and Modality: The Topological Interpretation of First-Order Modal Logic,,,,the-review-of-symbolic-logic,1,2,146--166,146,,,,,,,,,,,,,,,,,,,english,false,,,awodey;kishida_k,,,1:logic;2:modal_logic
6601,incollection,awodey-kishida:2012,,,2012,,Topological Completeness of First-Order Modal Logics,Topological Completeness of First-Order Modal Logics,,,,,,,1--17,1,,,,,,,,,,,,,,,,,,,english,false,,,awodey;kishida_k,,,1:space_spacetime;2:logic_of_space
6602,article,awodey-reck:2002,,,2002,,"Completeness and Categoricity, Part I: Nineteenth-Century Axiomatics to Twentieth-Century Metalogic","Completeness and Categoricity, Part I: Nineteenth-Century Axiomatics to Twentieth-Century Metalogic",,,,history-and-philosophy-of-logic,23,1,1--30,1,,,,,,,,,,,,,,,,,,,english,false,,,awodey;reck_e,,,1:logic;2:categoricity
6603,article,awodey-reck:2002a,,,2002,,"Completeness and Categoricity, Part II: Twentieth-Century Metalogic to Twenty-First-Century Semantics","Completeness and Categoricity, Part II: Twentieth-Century Metalogic to Twenty-First-Century Semantics",,,,history-and-philosophy-of-logic,23,2,77--94,77,,,,,,,,,,,,,,,,,,,english,false,,,awodey;reck_e,,,1:logic;2:categoricity
6604,article,awodey:1996,,,1996,,Structure in Mathematics and Logic: A Categorical Perspective,Structure in Mathematics and Logic: A Categorical Perspective,,,,philosophia-mathematica,4,3,209--237,209,,,,,,,,,,,,,,,,,,,english,false,,,awodey,,,1:structuralism;2:structure
6605,article,awodey:2004,,,2004,,An Answer to Hellman's Question: `Does Category Theory Provide a Framework for Mathematical Structuralism?' [\citet{hellman_g:2003}],An Answer to Hellman's Question: ‘Does Category Theory Provide a Framework for Mathematical Structuralism?' [Hellman (2003)],,,,philosophia-mathematica,12,1,54--64,54,,,,,,,,,,,,,,,,,,,english,false,,,awodey,,,1:structuralism;2:mathematical_structuralism
6606,book,awodey:2006,,,2006,,Category Theory,Category Theory,,,,,,49,,,,oxford_logic_guides,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,awodey,,,1:mathematics;2:category_theory
6607,incollection,awodey:2006a,,,2006,,Continuity and Logical Completeness: An Application of Sheaf Theory and Topoi,Continuity and Logical Completeness: An Application of Sheaf Theory and Topoi,,,,,,,139--150,139,,,,,,,,,,,,,,,,,,,english,false,,,awodey,,,1:logic
6608,article,awodey:2008,,,2008,,A Brief Introduction to Algebraic Set Theory,A Brief Introduction to Algebraic Set Theory,,,,the-bulletin-of-symbolic-logic,14,3,281--298,281,,,,,,,,,,,,,,,,,,,english,false,,,awodey,,,1:mathematics;2:set_theory
6609,incollection,awodey:2008a,,,2008,,Carnap's Quest for Analyticity: the \emph{Studies in Semantics},Carnap's Quest for Analyticity: the Studies in Semantics,,,,,,,226--247,226,,,,,,,,,,,,,,,,,,,english,false,,,awodey,,,1:representation;2:analyticity
6610,book,awodey:2010,,,2010,,Category Theory,Category Theory,,,,,,52,,,,oxford_logic_guides,Oxford,,,oxford-university-press,,2,,,,,,,,,,,english,false,,,awodey,,,1:mathematics;2:category_theory
6611,incollection,awodey:2012,,,2012,,Type Theory and Homotopy,Type Theory and Homotopy,,,,,,,183--202,183,,,,,,,,,,,,,,,,,,,english,false,,,awodey,,,1:logic;2:type_theory
6612,article,awodey:2014,,,2014,,"Structuralism, Invariance, and Univalence","Structuralism, Invariance, and Univalence",,,,philosophia-mathematica,22,1,1--11,1,,,,,,,,,Reprinted in \citet[58--61]{landry:2017},Reprinted in Landry (2017),,,,,,,,,english,false,,,awodey,,,1:structuralism;2:mathematical_structuralism
6613,article,awodey:2017,,,2017,,Carnap and the Invariance of Logical Truth,Carnap and the Invariance of Logical Truth,,,,synthese,194,1,67--78,67,,,,,,,,,,,,,,,,,,,english,false,,,awodey,,,1:logic;2:logical_truth
