id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
159999,article,srebro:2003,,,2003,,Maximum Likelihood Bounded Tree-Width Markov Networks,Maximum Likelihood Bounded Tree-Width Markov Networks,,,,artificial-intelligence,143,1,123--138,123,,,,,,,,,,,,,,,,,,,english,false,,,srebro,,,1:decision_theory;2:markov_decision_processes
160000,incollection,sreedhar:2014,,,2014,,Constitutions and Social Contracts,Constitutions and Social Contracts,,,,,,,618--642,618,,,,,,,,,,,,,,,,,,,english,false,,,sreedhar,,,1:political_philosophy;2:justification_of_the_state
160001,incollection,sreedhar:2017,,,2017,,Political Philosophy,Political Philosophy,,,,,,,476--502,476,,,,,,,,,,,,,,,,,,,english,false,,,sreedhar,,,1:political_philosophy
160002,article,sreekumar:2002,,,2002,,Language and the Evolution of the Self,Language and the Evolution of the Self,,,,indian-philosophical-quarterly,29,2/3,319--334,319,,,,,,,,,,,,,,,,,,,english,false,,,sreekumar,,,1:persons;2:self
160003,article,sreenivasan:2001,,,2001,,A Proliferation of Liberties [review essay of \citet{pettit_p:1997}],A Proliferation of Liberties [review essay of Pettit (1997)],,,,philosophy-and-phenomenological-research,63,1,229--237,229,,,,,,,,,,,,,,,,,,,english,false,,,sreenivasan,,,1:political_philosophy
160004,article,sreenivasan:2001a,,,2001,,Understanding Alien Morals,Understanding Alien Morals,,,,philosophy-and-phenomenological-research,62,1,1--32,1,,,,,,,,,,,,,,,,,,,english,false,,,sreenivasan,,,1:ethics
160005,article,sreenivasan:2008,,,2008,,Character and Consistency: Still More Errors,Character and Consistency: Still More Errors,,,,mind,117,467,603--612,603,,,,,,,,,,,,,,,,,,,english,false,,,sreenivasan,,,2:character
160006,incollection,sreenivasan:2009,,,2009,,Democracy and International Law: A Peril from the ``Public'',Democracy and International Law: A Peril from the “Public”,,,,,,,240--250,240,,,,,,,,,,,,,,,,,,,english,false,,,sreenivasan,,,1:political_philosophy;2:international_relations;3:cosmopolitanism
160007,article,sreenivasan:2012,,,2012,,A Human Right to Health? Some Inconclusive Scepticism,A Human Right to Health? Some Inconclusive Scepticism,,,,proceedings-of-the-aristotelian-society-supplementary-volume,86,,239--265,239,,,,,,,,,,,,,,,,,,,english,false,,,sreenivasan,,,1:medicine
160008,incollection,sreenivasan:2012a,,,2012,,What is Non-Ideal Theory?,What is Non-Ideal Theory?,,,,,,,233--256,233,,,,,,,,,,,,,,,,,,,english,false,,,sreenivasan,,,1:law;3:punishment
160009,incollection,sreenivasan:2013,,,2013,,The Situationist Critique of Virtue Ethics,The Situationist Critique of Virtue Ethics,,,,,,,290--314,290,,,,,,,,,,,,,,,,,,,english,false,,,sreenivasan,,,1:ethics;2:virtue_ethics
160010,incollection,sreenivasan:2017,,,2017,,"Acts, Agents, and the Definition of Virtue","Acts, Agents, and the Definition of Virtue",,,,,,,251--274,251,,,,,,,,,,,,,,,,,,,english,false,,,sreenivasan,,,1:ethics
160011,book,sreenivasan:2020,,,2020,,Emotion and Virtue,Emotion and Virtue,,,,,,,,,,,"Princeton, New Jersey",,,princeton-university-press,,,,,,,,,,,10.23943/princeton/9780691134550.001.0001,,english,false,,,sreenivasan,,,1:feeling;2:emotion
160012,incollection,sreenivasan:2022,,,2022,,Plasticity and Perfection: Emotions and the Moral Domain,Plasticity and Perfection: Emotions and the Moral Domain,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.unige.ch/cisa/related-sites/ronald-de-sousa/assets/pdf/Sreenivasan_Paper.pdf,english,false,,,sreenivasan,,,1:ethics;2:amoralism
160013,book,sridharan_ns:1989,,,1989,,{IJCAI-89}.~Proceedings of the 11th International Joint Conference on Artificial Intelligence,IJCAI-89. Proceedings of the 11th International Joint Conference on Artificial Intelligence,{IJCAI-89}.~Proceedings of the 11th International Joint Conference on Artificial Intelligence,IJCAI-89. Proceedings of the 11th International Joint Conference on Artificial Intelligence,,,,,,,,,"San Francisco, California",,,morgan-kaufmann-publishers,,,,,,,,,,,,,english,false,,,,sridharan_ns,,1:ai
160014,article,sridharan_ns:1990,,,1990,,What are Applied Linguistics?,What are Applied Linguistics?,,,,studies-in-the-linguistic-sciences,20,2,165--176,165,,,,,,,,,,,,,,,,,,,english,false,,,sridharan_ns,,,1:linguistics
160015,article,sridharan_v:2016,,,2016,,When Manipulation Gets Personal,When Manipulation Gets Personal,,,,australasian-journal-of-philosophy,94,3,464--478,464,,,,,,,,,,,,,,,,,,,english,false,,,sridharan_v,,,1:determinism;2:frankfurtology
160016,unpublished,srihari_r-burhans:1999,,,1999,,Visual Semantics: Extracting Visual Information from Text Accompanying Pictures,Visual Semantics: Extracting Visual Information from Text Accompanying Pictures,,,,,,,,,,,,,,,,,"Unpublished manuscript, University of Buffalo","Unpublished manuscript, University of Buffalo",,,,,,,,,english,false,,,srihari_r;burhans_d,,,1:rationality;2:visual_reasoning
160017,article,srihari_sn-bozinovic:1987,,,1987,,A Multi-Level Perception Approach to Reading Cursive Script,A Multi-Level Perception Approach to Reading Cursive Script,,,,artificial-intelligence,33,3,217--255,217,,,,,,,,,,,,,,,,,,,english,false,,,srihari_sn;bozinovic_r,,,1:perception;2:vision;3:computer_vision
160018,article,srinagesh:1978,,,1978,,On Russell's Interpretation of Causal Theory,On Russell's Interpretation of Causal Theory,,,,indian-philosophical-quarterly,6,1,109--114,109,,,,,,,,,,,,,,,,,,,english,false,,,srinagesh,,,1:knowledge;2:reliabilism
160019,article,srinivas_k:1991,,,1991,,Analysis as a Method in Philosophy with Special Reference to A.~J.~Ayer,Analysis as a Method in Philosophy with Special Reference to A. J. Ayer,,,,indian-philosophical-quarterly,18,1,111--124,111,,,,,,,,,,,,,,,,,,,english,false,,,srinivas_k,,,1:method;2:conceptual_analysis
160020,article,srinivas_k:1997,,,1997,,Is Religious Language Autonomous?,Is Religious Language Autonomous?,,,,indian-philosophical-quarterly,24,2,187--196,187,,,,,,,,,,,,,,,,,,,english,false,,,srinivas_k,,,1:religion
160021,article,srinivas_k:2003,,,2003,,The Argument from Illusion,The Argument from Illusion,,,,indian-philosophical-quarterly,30,2,237--250,237,,,,,,,,,,,,,,,,,,,english,false,,,srinivas_k,,,1:perception;2:illusions;3:argument_from_illusion
160022,article,srinivasan_a-etal:1996,,,1996,,Theories for Mutagenicity: A Study in First-Order and Feature-Based Induction,Theories for Mutagenicity: A Study in First-Order and Feature-Based Induction,,,,artificial-intelligence,85,1/2,277--299,277,,,,,,,,,,,,,,,,,,,english,false,,,srinivasan_a;muggleton;sternberg_mje;king_rd,,,1:method;2:induction;3:inductive_logic
160023,incollection,srinivasan_am:2015,,,2015,,Normativity without Cartesian Privilege,Normativity without Cartesian Privilege,,,,,,,273--299,273,,,,,,,,,,,,,,,,,,,english,false,,,srinivasan_am,,,2:normativity
160024,incollection,srinivasan_am:2015a,,,2015,,The Archimedean Urge,The Archimedean Urge,,,,,,,325--362,325,,,,,,,,,,,,,,,,,,,english,false,,,srinivasan_am,,,1:epistemology
160025,incollection,srinivasan_am:2018,,,2018,,Feminism and Metaethics,Feminism and Metaethics,,,,,,,595--608,595,,,,,,,,,,,,,,,,,,,english,false,,,srinivasan_am,,,1:ethics;2:metaethics
160026,article,srinivasan_am:2019,,,2019,,"Genealogy, Epistemology and Worldmaking","Genealogy, Epistemology and Worldmaking",,,,proceedings-of-the-aristotelian-society,119,2,127--156,127,,,,,,,,,,,,,,,,,,,english,false,,,srinivasan_am,,,1:metaphysics;2:relativism;3:epistemic_relativism
160027,incollection,srinivasan_v:1991,,,1991,,Punctuation and Parsing of Real-World Texts,Punctuation and Parsing of Real-World Texts,,,,,,,163--167,163,,,,,,,,,,,,,,,,,,,english,false,,,srinivasan_v,,,1:language;2:punctuation
