id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
140267,article,roache:1999,,,1999,,Mellor and Dennett on the Perception of Temporal Order,Mellor and Dennett on the Perception of Temporal Order,,,,the-philosophical-quarterly,49,49,,,,,,,,,,,,,,,,,,,,,,,english,false,,,roache,,,1:time;2:direction_of_time
140268,article,roache:2009,,,2009,,Bilking the Bilking Argument,Bilking the Bilking Argument,,,,analysis,69,69,4,4,605--611,605,,,,,,,,,,,,,,,,,,,english,false,,,roache,,,1:ethics;2:metaethics;3:moral_relativism
140269,article,roache:2010,,,2010,,"Fission, Cohabitation and the Concern for Future Survival","Fission, Cohabitation and the Concern for Future Survival",,,,analysis,70,70,2,2,256--263,256,,,,,,,,,,,,,,,,,,,english,false,,,roache,,,1:persons;2:personal_identity
140270,incollection,roache:2016,,,2016,,Enhanced Punishment: Can Technology Make Life Sentences Longer?,Enhanced Punishment: Can Technology Make Life Sentences Longer?,,,,,,,,,6--9,6,,,,,,,,,,,,,,,,,,,english,false,,,roache,,,1:law;3:punishment
140271,incollection,roache:2016a,,,2016,,Is Unwanted Pregnancy a Medical Disorder?,Is Unwanted Pregnancy a Medical Disorder?,,,,,,,,,107--110,107,,,,,,,,,,,,,,,,,,,english,false,,,roache,,,1:ethics;2:procreation
140272,article,roadevin:2018,,,2018,,"Hypocritical Blame, Fairness, and Standing","Hypocritical Blame, Fairness, and Standing",,,,metaphilosophy,49,49,1/2,1,137--152,137,,,,,,,,,,,,,,,,,,,english,false,,,roadevin,,,1:action;2:responsibility;3:blame_for_actions
140273,article,roark_b:2001,,,2001,,Probabilistic Top-Down Parsing and Language Modeling,Probabilistic Top-Down Parsing and Language Modeling,,,,computational-linguistics,27,27,2,2,249--276,249,,,,,,,,,,,,,,,,,,,english,false,,,roark_b,,,1:linguistics;2:parsing;3:probabilistic_parsers
140274,article,roark_t:2004,,,2004,,Why Aristotle Says There Is No Time Without Change,Why Aristotle Says There Is No Time Without Change,,,,apeiron,37,37,3,3,227--246,227,,,,,,,,,,,,,,,,,,,english,false,,,roark_t,,,1:time;2:change
140275,book,roark_t:2011,,,2011,,Aristotle on Time: A Study of the Physics,Aristotle on Time: A Study of the Physics,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,roark_t,,,1:time;2:ontology_of_time
140276,incollection,robadey_a:2016,,,2016,,Elaboration of a Statement on the Degree of Generality of a Property: Poincar{\'e}'s Work on the Recurrence Theorem,Elaboration of a Statement on the Degree of Generality of a Property: Poincaré's Work on the Recurrence Theorem,,,,,,,,,169--222,169,,,,,,,,,,,,,,,,,,,english,false,,,robadey_a,,,1:metaphysics;2:generalism
140277,book,robaszkiewicz-matzner:2022,,,2022,,Hannah Arendt: Challenges of Plurality,Hannah Arendt: Challenges of Plurality,Hannah Arendt: Challenges of Plurality,Hannah Arendt: Challenges of Plurality,,,,,,,,,,women_in_the_history_of_philosophy_and_sciences,Berlin,,,springer,,,,,,,,,,,10.1007/978-3-030-81712-1,,english,false,,,,robaszkiewicz;matzner_t,,
140278,book,robaszkiewicz-weinman:2023,,,2023,,Hannah Arendt and Politics,Hannah Arendt and Politics,,,,,,,,,,,,thinking_politics,Edinburgh,,,edinburgh-university-press,,,,,,,,,,,,,english,false,,,robaszkiewicz;weinman_m,,,
140279,article,robaszkiewicz:2020,,,2020,,"Mit Hannah Arendt {\""u}ber das Wetter sprechen -- und handeln",Mit Hannah Arendt über das Wetter sprechen – und handeln,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2020-04-24-robaszkiewicz,ngerman,false,,https://creativecommons.org/licenses/by/3.0/,robaszkiewicz,,,
140280,UNKNOWN,robatel_f:2011,,,2011,,Nihilisme et Morale chez Nietzsche,Nihilisme et Morale chez Nietzsche,,,,,,,,,,,,,Lausanne,,d_e_partement_de_philosophie_universit_e_de_lausanne,,M{\'e}moire de licence,,,,,,,,,,,https://iris.unil.ch/handle/iris/60933,french,false,,,robatel_f,,,
140281,book,robb_a:1911,,,1911,,Optical Geometry of Motion: A New View of the Theory of Relativity,Optical Geometry of Motion: A New View of the Theory of Relativity,,,,,,,,,,,,,Cambridge,,,heffer-sons,,,,,,,,,,,,,english,false,,,robb_a,,,1:space_spacetime;2:relativity_theory
140282,book,robb_a:1914,,,1914,,A theory of time and space,A theory of time and space,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,robb_a,,,1:space_spacetime
140283,book,robb_a:1921,,,1921,,The Absolute Relations of Time and Space,The Absolute Relations of Time and Space,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,robb_a,,,1:space_spacetime
140284,book,robb_a:1936,,,1936,,Geometry of Time and Space,Geometry of Time and Space,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,robb_a,,,1:space_spacetime
140285,article,robb_d:1997,,,1997,,The Properties of Mental Causation,The Properties of Mental Causation,,,,the-philosophical-quarterly,47,47,187,187,178--194,178,,,,,,,,,,,,,,,,,10.1111/1467-9213.00054,,english,false,,,robb_d,,,1:mind_body;2:mental_causation
140286,article,robb_d:1999,,,1999,,Is Causal Necessity Part of the Mind-Independent World?,Is Causal Necessity Part of the Mind-Independent World?,,,,philosophical-topics,26,26,1/2,1,305--320,305,,,,,,,,,,,,,,,,,,,english,false,,,robb_d,,,1:modality;2:types_of_necessity;3:natural_necessity
140287,article,robb_d:2001,,,2001,,Reply to Noordhof on Mental Causation,Reply to Noordhof on Mental Causation,,,,the-philosophical-quarterly,51,51,202,202,90--94,90,,,,,,,,,,,,,,,,,,,english,false,,,robb_d,,,1:mind_body;2:mental_causation
140288,article,robb_d:2005,,,2005,,Qualitative Unity and the Bundle Theory,Qualitative Unity and the Bundle Theory,,,,the-monist,88,88,4,4,466--496,466,,,,,,,,,,,,,,,,,,,english,false,,,robb_d,,,2:substance
140289,article,robb_d:2007,,,2007,,Power Essentialism,Power Essentialism,,,,philosophical-topics,35,35,1/2,1,343--358,343,,,,,,,,,,,,,,,,,,,english,false,,,robb_d,,,1:properties;2:powers
140290,incollection,robb_d:2008,,,2008,,Zombies from Below,Zombies from Below,,,,,,,,,155--174,155,,,,,,,,,,,,,,,,,,,english,false,,,robb_d,,,1:properties;2:tropes
140291,incollection,robb_d:2009,,,2009,,Substance,Substance,,,,,,,,,256--264,256,,,,,,,,,,,,,,,,,,,english,false,,,robb_d,,,2:substance
140292,incollection,robb_d:2013,,,2013,,The Identity Theory as a Solution to the Exclusion Problem,The Identity Theory as a Solution to the Exclusion Problem,,,,,,,,,215--232,215,,,,,,,,,,,,,,,,,10.1093/acprof:oso/9780199603770.003.0010,,english,false,,,robb_d,,,1:mind_body;2:mental_causation
140293,incollection,robb_d:2017,,,2017,,Power for the Mental as Such,Power for the Mental as Such,,,,,,,,,205--216,205,,,,,,,,,,,,,,,,,,,english,false,,,robb_d,,,2:metaphysics_of_mind
140294,incollection,robb_d:2019,,,2019,,Emergent Mental Causation,Emergent Mental Causation,,,,,,,,,187--194,187,,,,,,,,,,,,,,,,,,,english,false,,,robb_d,,,2:emergence
140295,article,robb_f:1996,,,1996,,The Function of Repetition in Scholastic Theology of the Trinity,The Function of Repetition in Scholastic Theology of the Trinity,,,,vivarium,34,34,1,1,41--75,41,,,,,,,,,,,,,,,,,,,english,false,,,robb_f,,,1:religion;2:god;3:trinity
140296,book,robb_k:1983,,,1983,,Language and Thought in Early Greek Philosophy,Language and Thought in Early Greek Philosophy,Language and Thought in Early Greek Philosophy,Language and Thought in Early Greek Philosophy,,,,,,,,,,,"LaSalle, Illinois",,,monist-library-of-philosophy,,,,,,,,,,,,,english,false,,,,robb_k,,1:history_of_philosophy
