id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
177657,incollection,weale:1979,,,1979,,Rational Choice and Political Principles,Rational Choice and Political Principles,,,,,,,93--114,,,,,,,,,,,,,,,,,,,,false,,weale,,,1:rationality
177658,incollection,weale:1985,,,1985,,"Toleration, Individual Differences and Respect for Persons","Toleration, Individual Differences and Respect for Persons",,,,,,,16--35,,,,,,,,,,,,,,,,,,,,false,,weale,,,1:political_philosophy;2:political_tolerance
177659,incollection,weale:1988,,,1988,,How much is Due to Health Care Providers?,How much is Due to Health Care Providers?,,,,,,,97--110,,,,,,,,,,,,,,,,,,,,false,,weale,,,1:medicine;2:medical_ethics
177660,incollection,weale:2004,,,2004,,"Contractarian Theory, Deliberative Democracy and General Agreement","Contractarian Theory, Deliberative Democracy and General Agreement",,,,,,,79--96,,,,,,,,,,,,,,,,,,,,false,,weale,,,1:political_philosophy;2:justification_of_the_state;3:contractarianism
177661,book,weale:2013,,,2013,,Democratic Justice and the Social Contract,Democratic Justice and the Social Contract,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,,false,,weale,,,1:political_philosophy;2:democracy
177662,incollection,weale:2019,,,2019,,Public Policy and Normative Methods,Public Policy and Normative Methods,,,,,,,51--61,,,,,,,,,,,,,,,,,,,,false,,weale,,,1:political_philosophy
177663,incollection,wear_a:1990,,,1990,,The Heart and Blood from Vesalius to Harvey,The Heart and Blood from Vesalius to Harvey,,,,,,,568--582,,,,,,,,,,,,,,,,,,,,false,,wear_a,,,1:medicine
177664,incollection,wear_sk:2021,,,2021,,The Philosophy of the Later Neoplatonists: An Interaction with Christian Thought,The Philosophy of the Later Neoplatonists: An Interaction with Christian Thought,,,,,,,313--328,,,,,,,,,,,,,,,,,,,,false,,wear_sk,,,1:history_of_philosophy
177665,incollection,wearden_jh:2001,,,2001,,Internal Clocks and the Representation of Time,Internal Clocks and the Representation of Time,,,,,,,37--58,,,,,,,,,,,,,,,,,,,,false,,wearden_jh,,,1:time;2:experience_of_time
177666,article,wearing_c:2012,,,2012,,"Metaphor, Idiom, and Pretense","Metaphor, Idiom, and Pretense",,,,nous,46,3,499--524,,,,,,,,,,,,,,,,,,,,false,,wearing_c,,,1:pragmatics;2:metaphor
