id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
49158,incollection,eodice_a:2023,,,2023,,Keeping Time in Mind: Saint Augustine's Proposed Solution to a Perplexing Problem,Keeping Time in Mind: Saint Augustine's Proposed Solution to a Perplexing Problem,,,doody_ja-etal:2023,,,,,,21--36,21,,,,,,,,,,,,,,,,,,,english,false,,,eodice_a,,,1:time;2:passage_of_time
49159,incollection,eon_j:1985,,,1985,,Rousseau et la diversit{\'e} humaine,Rousseau et la diversité humaine,,,brunschwig_j-etal:1985,,,,,,261--280,261,,,,,,,,,,,,,,,,,,,french,false,,,eon_j,,,1:political_philosophy
49160,incollection,eoz:2021,,,2021,,Watches,Watches,,,coyle_mj-scott:2021,,,,,,87,87,,,,,,,,,,,,,,,,,,,english,false,,,eoz,,,1:law;3:punishment
