id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
184033,incollection,wu_d:1995,,,1995,,Trainable Coarse Bilingual Grammars for Parallel Text Bracketing,Trainable Coarse Bilingual Grammars for Parallel Text Bracketing,,,,,,,,,69--81,69,,,,,,,,,,,,,,,,,,,english,false,,,wu_d,,,1:linguistics;2:corpus_linguistics
184034,incollection,wu_d:1996,,,1996,,A Polynomial-Time Algorithm for Statistical Machine Translation,A Polynomial-Time Algorithm for Statistical Machine Translation,,,,,,,,,152--158,152,,,,,,,,,,,,,,,,,,,english,false,,,wu_d,,,1:ai;2:machine_learning;3:machine_translation
184035,article,wu_d:1997,,,1997,,Stochastic Inversion Transduction Grammars and Bilingual Parsing of Parallel Corpora,Stochastic Inversion Transduction Grammars and Bilingual Parsing of Parallel Corpora,,,,computational-linguistics,23,23,3,3,377--403,377,,,,,,,,,,,,,,,,,,,english,false,,,wu_d,,,1:linguistics;2:parsing;3:parsing_algorithms
184036,incollection,wu_js:1998,,,1998,,Strawson's Criticism of Formal Logic,Strawson's Criticism of Formal Logic,,,,,,,,,217--223,217,,,,,,,,,,,,,,,,,,,english,false,,,wu_js,,,1:logic;2:philosophy_of_logic
184037,incollection,wu_ke:2018,,,2018,,Death and Life in a Pluralistic Society: Boundary-Making and Boundary-Crossing in Sino-Burmese-Tibetan Borderlands,Death and Life in a Pluralistic Society: Boundary-Making and Boundary-Crossing in Sino-Burmese-Tibetan Borderlands,,,,,,,,,315--326,315,,,,,,,,,,,,,,,,,,,english,false,,,wu_ke,,,1:time;2:death
184038,article,wu_kj:1972,,,1972,,Hintikka and Defensibility: Some Further Remarks,Hintikka and Defensibility: Some Further Remarks,,,,journal-of-philosophical-logic,1,1,2,2,259--261,259,,,,,,,,,,,,,,,,,,,english,false,,,wu_kj,,,1:epistemology;2:epistemic_logic
184039,article,wu_kj:1973,,,1973,,A New Approach to Formalization of a Logic of Knowledge and Belief,A New Approach to Formalization of a Logic of Knowledge and Belief,,,,logique-et-analyse,16,16,63/64,63,513--525,513,,,,,,,,,,,,,,,,,,,english,false,,,wu_kj,,,1:epistemology;2:epistemic_logic
184040,incollection,wu_kj:1975,,,1975,,Believing and Disbelieving,Believing and Disbelieving,,,,,,,,,211--219,211,,,,,,,,,,,,,,,,,,,english,false,,,wu_kj,,,1:belief
184041,article,wu_kj:1975a,,,1975,,On \textbf{C.K.K*} and the \textbf{KK}-Thesis,On C.K.K* and the KK-Thesis,,,,journal-of-philosophical-logic,4,4,1,1,91--95,91,,,,,,,,,,,,,,,,,,,english,false,,,wu_kj,,,1:epistemology;2:epistemic_logic
184042,article,wu_kj:1979,,,1979,,Natural Deduction Rules for Free Logic,Natural Deduction Rules for Free Logic,,,,logique-et-analyse,22,22,88,88,435--445,435,,,,,,,,,,,,,,,,,,,english,false,,,wu_kj,,,1:logic;2:natural_deduction
184043,article,wu_kj:1988,,,1988,,"Reference, Quantification and Singular Terms","Reference, Quantification and Singular Terms",,,,logique-et-analyse,31,31,123/124,123,293--305,293,,,,,,,,,,,,,,,,,,,english,false,,,wu_kj,,,1:reference
184044,article,wu_r:2017,,,2017,,"Transformation Emergence, Enactive Co-Emergence, and the Causal Exclusion Problem","Transformation Emergence, Enactive Co-Emergence, and the Causal Exclusion Problem",,,,philosophical-studies,174,174,7,7,1735--1748,1735,,,,,,,,,,,,,,,,,10.1007/s11098-016-0838-5,,english,false,,,wu_r,,,1:causation;2:causal_closure;3:causal_exclusion
184045,incollection,wu_ro:2016,,,2016,,"Creative Imagination, Openness, and Music","Creative Imagination, Openness, and Music",,,,,,,,,31--42,31,,,,,,,,,,,,,,,,,,,english,false,,,wu_ro,,,1:religion
184046,incollection,wu_t:2014,,,2014,,Are First Movements Venial Sins? Augustinian Doctrine and Aquinas's Reinterpretation,Are First Movements Venial Sins? Augustinian Doctrine and Aquinas's Reinterpretation,,,,,,,,,575--494,494,,,,,,,,,,,,,,,,,,,english,false,,,wu_t,,,1:religion;2:heaven_and_hell;3:original_sin
184047,incollection,wu_t:2018,,,2018,,Augustine on the Election of Jacob: A Philosophical Defense of Divine Predestination,Augustine on the Election of Jacob: A Philosophical Defense of Divine Predestination,,,,,,,,,1--30,1,,,,,,,,,,,,,,,,,,,english,false,,,wu_t,,,1:religion;2:theological_determinism;3:divine_foreknowledge
184048,incollection,wu_tt:2010,,,2010,,"Quantum Mechanics, Quantum Computing, and Quantum Cryptography","Quantum Mechanics, Quantum Computing, and Quantum Cryptography",,,,,,,,,247--270,247,,,,,,,,,,,,,,,,,,,english,false,,,wu_tt,,,1:quantum_mechanics;2:information_theoretic_interpretation_of_qm
184049,article,wu_w:2008,,,2008,,"Visual Attention, Conceptual Content, and Doing it Right","Visual Attention, Conceptual Content, and Doing it Right",,,,mind,117,117,468,468,1003--1033,1003,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,2:attention
184050,article,wu_w:2011,,,2011,,Confronting Many-Many Problems: Attention and Agentive Control,Confronting Many-Many Problems: Attention and Agentive Control,,,,nous,45,45,1,1,50--76,50,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,2:attention
184051,article,wu_w:2011a,,,2011,,What is Conscious Attention?,What is Conscious Attention?,,,,philosophy-and-phenomenological-research,82,82,1,1,93--120,93,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,2:attention
184052,incollection,wu_w:2011b,,,2011,,Attention as Selection for Action,Attention as Selection for Action,,,,,,,,,97--116,97,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,2:attention
184053,article,wu_w:2013,,,2013,,The Case for Zombie Agency,The Case for Zombie Agency,,,,mind,122,122,485,485,217--230,217,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,1:action;2:agency
184054,article,wu_w:2013a,,,2013,,Visual Spatial Constancy and Modularity: Does Intention Penetrate Vision?,Visual Spatial Constancy and Modularity: Does Intention Penetrate Vision?,,,,philosophical-studies,165,165,2,2,647--669,647,,,,,,,,,,,,,,,,,10.1007/s11098-012-9971-y,,english,false,,,wu_w,,,1:perception;2:perceptual_content;3:cognitive_penetration
184055,incollection,wu_w:2013b,,,2013,,Mental Action and the Threat of Automaticity,Mental Action and the Threat of Automaticity,,,,,,,,,244--261,244,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,2:will
184056,book,wu_w:2014,,,2014,,Attention,Attention,,,,,,,,,,,,,London,,,routledge,,,,,,,,,,,,,english,false,,,wu_w,,,2:attention
184057,article,wu_w:2014a,,,2014,,"Being in the Workspace, from a Neural Point of View: Comments on \citet{carruthers:2014}","Being in the Workspace, from a Neural Point of View: Comments on Carruthers (2014)",,,,philosophical-studies,170,170,1,1,163--174,163,,,,,,,,,,,,,,,,,10.1007/s11098-013-0169-8,,english,false,,,wu_w,,,2:consciousness
184058,article,wu_w:2017,,,2017,,Shaking up the Mind's Ground Floor: The Cognitive Penetration of Visual Attention,Shaking up the Mind's Ground Floor: The Cognitive Penetration of Visual Attention,,,,the-journal-of-philosophy,114,114,1,1,5--32,5,,,,,,,,,,,,,,,,,10.5840/jphil201711411,,english,false,,,wu_w,,,2:attention
184059,incollection,wu_w:2017a,,,2017,,Attention and Perception: A Necessary Connection?,Attention and Perception: A Necessary Connection?,,,,,,,,,148--162,148,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,1:perception;2:perceptual_content;3:perceptual_attention
184060,incollection,wu_w:2018a,,,2018,,Consciousness and Attention,Consciousness and Attention,,,,,,,,,248--259,248,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,2:consciousness
184061,article,wu_w:2018b,,,2018,,Review of \citet{montero_b:2016},Review of Montero (2016),,,,australasian-journal-of-philosophy,96,96,2,2,408--410,408,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,1:action
184062,article,wu_w:2019,,,2019,,Action Always Involves Attention,Action Always Involves Attention,,,,analysis,79,79,4,4,693--703,693,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,1:action
184063,incollection,wu_w:2021,,,2021,,"Automaticity, Control, and Attention in Skill","Automaticity, Control, and Attention in Skill",,,,,,,,,207--218,207,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,1:knowledge;2:knowing_how
184064,book,wu_w:2023,,,2023,,"Movements of the Mind: A Theory of Attention, Intention and Action","Movements of the Mind: A Theory of Attention, Intention and Action",,,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780192866899.001.0001,,english,false,,,wu_w,,,2:attention
184065,incollection,wu_w:2023a,,,2023,,Mineness and Introspective Data,Mineness and Introspective Data,,,,,,,,,120--141,120,,,,,,,,,,,,,,,,,,,english,false,,,wu_w,,,1:representation;2:de_se;3:mineness
184066,article,wu_x:2000,,,2000,,Building Intelligent Learning Database Systems,Building Intelligent Learning Database Systems,,,,the-ai-magazine,21,21,3,3,61--67,61,,,,,,,,,,,,,,,,,,,english,false,,,wu_x,,,1:ai
184067,incollection,wu_y:1994,,,1994,,Peirce's Arguments for His Pragmatic Maxim,Peirce's Arguments for His Pragmatic Maxim,,,,,,,,,67--78,67,,,,,,,,,,,,,,,,,,,english,false,,,wu_y,,,1:metaphysics;2:pragmatism
184068,techreport,wu_zb-etal:1992,,,1992,,A Survey of Statistical Approaches to Natural Language Processing,A Survey of Statistical Approaches to Natural Language Processing,,,,,,,tra4-92,,,,,,Singapore,department_of_information_systems_and_computer_science_national_university_of_singapore,,,,,,,,,,,,,,,english,false,,,wu_zb;hsu_ls;tan_cl,,,1:linguistics;2:parsing;3:probabilistic_parsers
184069,article,wubnig:1969,,,1969,,The Epigenesis of Pure Reason,The Epigenesis of Pure Reason,,,,kant-studien,60,60,2,2,147--152,147,,,,,,,,,,,,,,,,,,,english,false,,,wubnig,,,1:rationality
184070,incollection,wubnig:1991,,,1991,,Why Socrates Would Object to Civil Disobedience,Why Socrates Would Object to Civil Disobedience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,wubnig,,,1:political_philosophy;2:authority;3:civil_disobedience
184071,book,wuchterl:1984,,,1984,,Lehrbuch der Philosophie,Lehrbuch der Philosophie,,,,,,,,,,,,,Bern,,,paul-haupt-verlag,,,,,,,,,,,,,ngerman,false,,,wuchterl,,,1:intro_to_philosophy
184072,article,wuehle_m:2017,,,2017,,"Ben{\""o}tigt die Liebe die Ehe?",Benötigt die Liebe die Ehe?,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2017-12-11-wuehle,ngerman,false,,https://creativecommons.org/licenses/by/3.0/,wuehle_m,,,
184073,article,wuehle_m:2023,,,2023,,Vaihingers Katze: Der Nutzen der Fiktion,Vaihingers Katze: Der Nutzen der Fiktion,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2023-05-24-wuehle,ngerman,false,,https://creativecommons.org/licenses/by/3.0/,wuehle_m,,,
