id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
66704,incollection,gteinhoff:2007,,,2007,,Torture? The Case for Dirty Harry and Against Alan Dershowitz,Torture? The Case for Dirty Harry and Against Alan Dershowitz,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,gteinhoff,,,1:political_philosophy;2:torture
