id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
57185,incollection,fyfe:2020,,,2020,,Shared Responsibility and Failures to Prevent Harm,Shared Responsibility and Failures to Prevent Harm,,,,,,,216--227,,,,,,,,,,,,,,,,,,,,false,,fyfe,,,1:action;2:collective_action;3:collective_responsibility
57186,book,fynsk:2013,,,2013,,Last Steps: Maurice Blanchot's Exilic Writing,Last Steps: Maurice Blanchot's Exilic Writing,,,,,,,,,,New York,,,fordham-university-press,,,,,,,,,,,10.5422/fordham/9780823251025.001.0001,,,false,,fynsk,,,
