id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
75939,incollection,hjelm_j:2013,,,2013,,Football for All -- Even Women!,Football for All – Even Women!,,,,,,,275--289,275,,,,,,,,,,,,,,,,,,,english,false,,,hjelm_j,,,1:social_philosophy;2:sport
75940,book,hjelm_t:2014,,,2014,,Social Constructionisms: Approaches to the Study of the Human World,Social Constructionisms: Approaches to the Study of the Human World,,,,,,,,,,,London,,,palgrave-macmillan,,,,,,,,,,,,,english,false,,,hjelm_t,,,1:metaphysics;2:relativism;3:social_constructivism
75941,incollection,hjelmquist_e:1987,,,1987,,Where Is the Meaning of Verbal Discourse?,Where Is the Meaning of Verbal Discourse?,,,,,,,667--681,667,,,,,,,,,,,,,,,,,,,english,false,,,hjelmquist_e,,,1:pragmatics
75942,incollection,hjorland:2014,,,2014,,Information Science and Its Core Concepts: Levels of Disagreement,Information Science and Its Core Concepts: Levels of Disagreement,,,,,,,205--236,205,,,,,,,,,,,,,,,,,,,english,false,,,hjorland,,,1:information
75943,incollection,hjort_m:2011,,,2011,,Dogme 95,Dogme 95,,,,,,,483--493,483,,,,,,,,,,,,,,,,,,,english,false,,,hjort_m,,,1:aesthetics;2:film
75944,incollection,hjort_m:2011a,,,2011,,\emph{The Five Obstructions},The Five Obstructions,,,,,,,631--640,631,,,,,,,,,,,,,,,,,,,english,false,,,hjort_m,,,1:aesthetics;2:film
75945,book,hjorth_l-etal:2016,,,2016,,"Screen Ecologies: Art, Media, and the Environment in the Asia-Pacific Region","Screen Ecologies: Art, Media, and the Environment in the Asia-Pacific Region",,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,10.7551/mitpress/9780262034562.001.0001,,english,false,,,hjorth_l;pink_s;sharp_k,,,
75946,UNKNOWN,hjortland:2009,,,2009,,The Structure of Logical Consequence: Proof-Theoretic Conceptions,The Structure of Logical Consequence: Proof-Theoretic Conceptions,,,,,,,,,,,St.~Andrews,,school_of_philosophical_anthropological_and_film_studies,,PhD dissertation,,,,,,,,,,,,english,false,,,hjortland,,,1:logic;2:entailment;3:logical_consequence
75947,incollection,hjortland:2012,,,2012,,Harmony and the Context of Deducibility,Harmony and the Context of Deducibility,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,hjortland,,,1:logic;2:entailment;3:logical_consequence
75948,article,hjortland:2013,,,2013,,"Logical Pluralism, Meaning-Variance, and Verbal Disputes","Logical Pluralism, Meaning-Variance, and Verbal Disputes",,,,australasian-journal-of-philosophy,91,2,355--373,355,,,,,,,,,,,,,,,,,10.1080/00048402.2011.648945,,english,false,,,hjortland,,,1:logic;2:logical_pluralism
75949,article,hjortland:2014,,,2014,,Verbal Disputes in Logic: Against Minimalism for Logical Connectives,Verbal Disputes in Logic: Against Minimalism for Logical Connectives,,,,logique-et-analyse,57,227,463--486,463,,,,,,,,,,,,,,,,,,,english,false,,,hjortland,,,1:logic;2:logical_connectives
75950,article,hjortland:2016,,,2016,,Review of \citet{shapiro_s:2014},Review of Shapiro (2014),,,,the-philosophical-quarterly,66,264,646--648,646,,,,,,,,,,,,,,,,,,,english,false,,,hjortland,,,1:logic
75951,article,hjortland:2017,,,2017,,Anti-Exceptionalism About Logic,Anti-Exceptionalism About Logic,,,,philosophical-studies,174,3,631--658,631,,,,,,,,,,,,,,,,,10.1007/s11098-016-0701-8,,english,false,,,hjortland,,,1:logic;2:nature_of_logic
