id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
174291,unpublished,viaderrapp:2002,,,2002,,Inverted Earth Revisited,Inverted Earth Revisited,,,,,,,,,,,,,,,,,Unpublished manuscript,Unpublished manuscript,,,,,,,,,english,false,,,viaderrapp,,,
174292,book,vial_tm:2016,,,2016,,"Modern Religion, Modern Race","Modern Religion, Modern Race",,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,vial_tm,,,1:political_philosophy;2:discrimination;3:racism
174293,book,viale_r:2021,,,2021,,Routledge Handbook of Bounded Rationality,Routledge Handbook of Bounded Rationality,Routledge Handbook of Bounded Rationality,Routledge Handbook of Bounded Rationality,,,,,,,,routledge_international_handbooks,London,,,routledge,,,,,,,,,,,,,english,false,,,,viale_r,,1:rationality;2:limited_rationality
174294,incollection,viale_r:2021a,,,2021,,Why Bounded Rationality?,Why Bounded Rationality?,,,,,,,1--54,1,,,,,,,,,,,,,,,,,,,english,false,,,viale_r,,,1:rationality;2:limited_rationality
174295,incollection,viale_r:2021b,,,2021,,Psychopathological Irrationality and Bounded Rationality: Why is Autism Economically Rational?,Psychopathological Irrationality and Bounded Rationality: Why is Autism Economically Rational?,,,,,,,349--374,349,,,,,,,,,,,,,,,,,,,english,false,,,viale_r,,,1:rationality;2:limited_rationality
174296,article,viallarrain:1976,,,1976,,"Cogito, Ergo Sum","Cogito, Ergo Sum",,,,cuadernos-de-filosofia-revista-de-filosofia-de-la-universidad-de-concepcion,7/8,,17--34,17,,,,,,,,,,,,,,,,,,,spanish,false,,,viallarrain,,,1:epistemology;2:cogito
174297,incollection,viana_m:2001,,,2001,,Dynamical Systems: Moving into the Next Century,Dynamical Systems: Moving into the Next Century,,,,,,,1167--1178,1167,,,,,,,,,,,,,,,,,,,english,false,,,viana_m,,,1:mathematics
174298,UNKNOWN,vianagonzalez:2024,,,2024,,"Thomas d'Aquin, un philosophe rushdinien ?.~{\'E}tude comparative des no{\'e}tiques d'Averro{\`e}s et de Thomas d'Aquin","Thomas d'Aquin, un philosophe rushdinien ?. Étude comparative des noétiques d'Averroès et de Thomas d'Aquin",,,,,,,,,,,Lausanne,,d_e_partement_de_philosophie_universit_e_de_lausanne,,M{\'e}moire de licence,,,,,,,,,,,https://iris.unil.ch/handle/iris/60933,french,false,,,vianagonzalez,,,
174299,book,viano_c:2002,,,2002,,Arist{\'o}teles Chemicus.~Il IV libro dei \emph{Meterologica} nella tradizione antica e medievale,Aristóteles Chemicus. Il IV libro dei Meterologica nella tradizione antica e medievale,Arist{\'o}teles Chemicus.~Il IV libro dei \emph{Meterologica} nella tradizione antica e medievale,Aristóteles Chemicus. Il IV libro dei Meterologica nella tradizione antica e medievale,,,,1,,,,international_aristotle_studies,Sankt Augustin b.~Bonn,,,academia-verlag,,,,,,,,,,,,,italian,false,,,,viano_c,,1:chemistry;2:history_of_chemistry
174300,article,viano_c:2002a,,,2002,,Compte rendu de \citet{natali_c-maso:1999},Compte rendu de Natali and Maso (1999),,,,les-etudes-philosophiques,56,4,557--558,557,,,,,,,,,,,,,,,,,,,french,false,,,viano_c,,,1:history_of_philosophy
