id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
124696,article,oneill_j-uebel:2008,,,2008,,Logical Empiricism as Critical Theory? The Debate Continues,Logical Empiricism as Critical Theory? The Debate Continues,,,,analyse-kritik,30,2,379--398,,,,,,,,,,,,,,,,,,,,false,,oneill_j;uebel,,,1:history_of_philosophy
124697,incollection,oneill_j:1977,,,1977,,Mind and Institution,Mind and Institution,,,,,,,99--108,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:history_of_philosophy
124698,incollection,oneill_j:1986,,,1986,,"\emph{Mecum meditari}: Demolishing Doubt, Building a Prayer","Mecum meditari: Demolishing Doubt, Building a Prayer",,,,,,,105--118,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:argumentation
124699,article,oneill_j:1992,,,1992,,The Varieties of Intrinsic Value,The Varieties of Intrinsic Value,,,,the-monist,75,2,119--137,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:properties;2:internal_external_properties
124700,article,oneill_j:1994,,,1994,,"Preferences, Virtues, and Institutions","Preferences, Virtues, and Institutions",,,,analyse-kritik,16,2,202--216,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:decision_theory;2:preference
124701,article,oneill_j:1995,,,1995,,Essences and Markets,Essences and Markets,,,,the-monist,78,3,258--275,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:economics;2:trade
124702,article,oneill_j:1998,,,1998,,Practical Reason and Mathematical Argument,Practical Reason and Mathematical Argument,,,,studies-in-history-and-philosophy-of-science,29,2,195--205,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:mathematics
124703,article,oneill_j:1998a,,,1998,,"Self-Love, Self-Interest and the Rational Economic Agent","Self-Love, Self-Interest and the Rational Economic Agent",,,,analyse-kritik,20,2,184--204,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:feeling;2:friendship;3:self_love
124704,article,oneill_j:2000,,,2000,,Descartes' Theater of Dis-Belief,Descartes' Theater of Dis-Belief,,,,communication-and-cognition,33,1/2,9--21,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:skepticism;2:doubting
124705,incollection,oneill_j:2001,,,2001,,Meta-Ethics,Meta-Ethics,,,,,,,163--176,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:ethics;2:metaethics
124706,article,oneill_j:2003,,,2003,,"Unified Science as Political Philosophy: Positivism, Pluralism and Liberalism","Unified Science as Political Philosophy: Positivism, Pluralism and Liberalism",,,,studies-in-history-and-philosophy-of-science,34,3,575--596,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:science;2:unity_of_science
124707,article,oneill_j:2006,,,2006,,"Citizenship, Well-Being and Sustainability: Epicurus or Aristotle?","Citizenship, Well-Being and Sustainability: Epicurus or Aristotle?",,,,analyse-kritik,28,2,158--172,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:ethics;2:environmental_ethics
124708,incollection,oneill_j:2007,,,2007,,Pluralism and Economic Institutions,Pluralism and Economic Institutions,,,,,,,77--100,,,,,,,,,,,,,,,,,,,,false,,oneill_j,,,1:economics
124709,article,oneill_jc:2003,,,2003,,"The Place of Authority in our Judgments of Truth, Goodness and Beauty","The Place of Authority in our Judgments of Truth, Goodness and Beauty",,,,new-blackfriars,84,988,293--300,,,,,,,,,,,,,,,,,,,,false,,oneill_jc,,,1:aesthetics;2:aesthetic_judgement;3:aesthetic_experts
124710,incollection,oneill_jo:2016,,,2016,,Constitutional Conservatism and American Conservatism,Constitutional Conservatism and American Conservatism,,,,,,,292--335,,,,,,,,,,,,,,,,,,,,false,,oneill_jo,,,1:political_philosophy;2:conservatism
124711,incollection,oneill_l:1996,,,1996,,Indifference and Induction,Indifference and Induction,,,,,,,93--102,,,,,,,,,,,,,,,,,,,,false,,oneill_l,,,1:method;2:induction
124712,book,oneill_m-orr:2018,,,2018,,Taxation: Philosophical Perspectives,Taxation: Philosophical Perspectives,Taxation: Philosophical Perspectives,Taxation: Philosophical Perspectives,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780199609222.001.0001,,,false,,,oneill_m;orr_sh,,1:economics;2:taxation
124713,book,oneill_m-williamson:2012,,,2012,,Property-Owning Democracy: Rawls and Beyond,Property-Owning Democracy: Rawls and Beyond,Property-Owning Democracy: Rawls and Beyond,Property-Owning Democracy: Rawls and Beyond,,,,,,,,Chichester,,,wiley-blackwell,,,,,,,,,,,10.1002/9781444355192,,,false,,,oneill_m;williamson_th,,1:political_philosophy;2:democracy;3:property_owning_democracy
124714,incollection,oneill_m-williamson:2012a,,,2012,,Introduction,Introduction,,,,,,,1--13,,,,,,,,,,,,,,,,,,,,false,,oneill_m;williamson_th,,,1:political_philosophy;2:democracy;3:property_owning_democracy
124715,incollection,oneill_m:2012,,,2012,,"Free (and Fair) Markets without Capitalism: Political Values, Principles of Justice, and Property-Owning Democracy","Free (and Fair) Markets without Capitalism: Political Values, Principles of Justice, and Property-Owning Democracy",,,,,,,75--100,,,,,,,,,,,,,,,,,,,,false,,oneill_m,,,1:political_philosophy;2:democracy;3:property_owning_democracy
124716,incollection,oneill_ma:2016,,,2016,,Museums and their Paradoxes,Museums and their Paradoxes,,,,,,,13--34,,,,,,,,,,,,,,,,,,,,false,,oneill_ma,,,1:aesthetics;2:museums
124717,article,oneill_o:1984,,,1984,,Transcendental Synthesis and Developmental Psychology,Transcendental Synthesis and Developmental Psychology,,,,kant-studien,75,2,149--167,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:perception;2:anschauung
124718,article,oneill_o:1985,,,1985,,Between Consenting Adults,Between Consenting Adults,,,,philosophy-public-affairs,14,,252--277,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:social_philosophy;2:sex;3:prostitution
124719,incollection,oneill_o:1987,,,1987,,"Abstraction, Idealization and Ideology in Ethics","Abstraction, Idealization and Ideology in Ethics",,,,,,,55--69,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124720,article,oneill_o:1988,,,1988,,Constructivisms in Ethics,Constructivisms in Ethics,,,,proceedings-of-the-aristotelian-society,89,,1--17,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics;2:metaethics;3:ethical_constructivism
124721,book,oneill_o:1989,,,1989,,Constructions of Reason: Explorations of Kant's Practical Philosophy,Constructions of Reason: Explorations of Kant's Practical Philosophy,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124722,incollection,oneill_o:1989a,,,1989,,Reason and Autonomy in Grundlegung III,Reason and Autonomy in Grundlegung III,,,,,,,282--298,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124723,incollection,oneill_o:1989b,,,1989,,Agency and Anthropology in Kant's \emph{Groundwork},Agency and Anthropology in Kant's Groundwork,,,,,,,63--82,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124724,incollection,oneill_o:1991,,,1991,,Transnational Justice,Transnational Justice,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy;2:international_relations
124725,incollection,oneill_o:1991a,,,1991,,Kantian Ethics,Kantian Ethics,,,,,,,175--185,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124726,incollection,oneill_o:1992,,,1992,,Vindicating Reason,Vindicating Reason,,,,,,,280--308,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:rationality;2:reason_as_a_faculty
124727,incollection,oneill_o:1992a,,,1992,,"Autonomy, Coherence and Independence","Autonomy, Coherence and Independence",,,,,,,203--225,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy;2:liberalism
124728,incollection,oneill_o:1993,,,1993,,"Justice, Gender, and International Boundaries","Justice, Gender, and International Boundaries",,,,,,,303--323,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy;2:international_relations
124729,incollection,oneill_o:1993a,,,1993,,Duties and Virtues,Duties and Virtues,,,,,,,107--120,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124730,incollection,oneill_o:1993b,,,1993,,Vier Modelle praktischer Vernunft,Vier Modelle praktischer Vernunft,,,,,,,586--606,,,,,,,,,,,,,,,,,,,ngerman,false,,oneill_o,,,1:rationality;2:practical_rationality
124731,book,oneill_o:1996,,,1996,,Toward Justice and Virtue: A Constructive Account of Practical Reasoning,Toward Justice and Virtue: A Constructive Account of Practical Reasoning,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy
124732,incollection,oneill_o:1996a,,,1996,,Introduction,Introduction,,,,,,,xi--xv,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124733,incollection,oneill_o:1997,,,1997,,Kant on Reason and Religion,Kant on Reason and Religion,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:religion
124734,incollection,oneill_o:1997a,,,1997,,"Distant Strangers, Moral Standing and State Boundaries","Distant Strangers, Moral Standing and State Boundaries",,,,,,,119--132,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy;2:immigration
124735,incollection,oneill_o:1998,,,1998,,"The Method of \emph{A Theory of Justice} (\S\S 7, 9, 23-26, 63-64, 87)","The Method of A Theory of Justice (7, 9, 23-26, 63-64, 87)",,,,,,,25--40,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy
124736,article,oneill_o:1999,,,1999,,Vom Positivismus zum Pluralismus,Vom Positivismus zum Pluralismus,,,,deutsche-zeitschrift-fur-philosophie,47,5,843--850,,,,,,,,,,,,,,,,,,,ngerman,false,,oneill_o,,,1:metaphysics;2:logical_empiricism
124737,book,oneill_o:2000,,,2000,,Civic and Cosmopolitan Justice,Civic and Cosmopolitan Justice,,,,,,,,,,University of Kansas,,,department-of-philosophy,,,The Lindley Lecture for 2000,The Lindley Lecture for 2000,,,,,,,,,,false,,oneill_o,,,1:ethics
124738,incollection,oneill_o:2001,,,2001,,Sidgwick on Practical Reason [on \citet{skorupski:2001a}],Sidgwick on Practical Reason [on Skorupski (2001)],,,,,,,83--89,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124739,incollection,oneill_o:2001a,,,2001,,Kant's Conception of Public Reason,Kant's Conception of Public Reason,,,,,,,35--47,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:history_of_philosophy
124740,incollection,oneill_o:2002,,,2002,,Constructivism in Rawls and Kant,Constructivism in Rawls and Kant,,,,,,,347--367,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy;2:justification_of_the_state;3:political_constructivism
124741,incollection,oneill_o:2002a,,,2002,,"Autonomy and the Fact of Reason in the \emph{Kritik der praktischen Vernunft} (7-8, 30-41)","Autonomy and the Fact of Reason in the Kritik der praktischen Vernunft (7-8, 30-41)",,,,,,,81--98,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124742,incollection,oneill_o:2002b,,,2002,,Instituting Principles: Between Duty and Action,Instituting Principles: Between Duty and Action,,,,,,,331--348,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124743,incollection,oneill_o:2004,,,2004,,Kant: Rationality as Practical Reason,Kant: Rationality as Practical Reason,,,,,,,93--109,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:rationality
124744,incollection,oneill_o:2004a,,,2004,,Modern Moral Philosophy and the Problem of Relevant Descriptions,Modern Moral Philosophy and the Problem of Relevant Descriptions,,,,,,,301--316,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124745,incollection,oneill_o:2005,,,2005,,"Need, Humiliation and Independence","Need, Humiliation and Independence",,,,,,,73--98,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124746,article,oneill_o:2008,,,2008,,Historical Trends and Human Futures,Historical Trends and Human Futures,,,,studies-in-history-and-philosophy-of-science,39,4,529--534,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:history
124747,incollection,oneill_o:2009,,,2009,,The Dark Side of Human Rights,The Dark Side of Human Rights,,,,,,,425--436,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy;2:rights;3:human_rights
124748,incollection,oneill_o:2010,,,2010,,Humanity and Hyper-Regulation: From Nuremberg to Helsinki,Humanity and Hyper-Regulation: From Nuremberg to Helsinki,,,,,,,145--154,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124749,incollection,oneill_o:2013,,,2013,,Cosmopolitanism Then and Now,Cosmopolitanism Then and Now,,,,,,,357--368,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy;2:international_relations;3:cosmopolitanism
124750,incollection,oneill_o:2013a,,,2013,,Postscript: Heteronomy as the Clue to Kantian Autonomy,Postscript: Heteronomy as the Clue to Kantian Autonomy,,,,,,,282--288,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124751,book,oneill_o:2014,,,2014,,Acting on Principles: An Essay on Kantian Ethics,Acting on Principles: An Essay on Kantian Ethics,,,,,,,,,,Cambridge,,,cambridge-university-press,,2,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124752,book,oneill_o:2015,,,2015,,"Constructing Authorities: Reason, Politics and Interpretation in Kant's Philosophy","Constructing Authorities: Reason, Politics and Interpretation in Kant's Philosophy",,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/cbo9781316337141,,,false,,oneill_o,,,1:political_philosophy;2:justification_of_the_state;3:political_constructivism
124753,incollection,oneill_o:2015a,,,2015,,Autonomy and Public Reason in Kant,Autonomy and Public Reason in Kant,,,,,,,119--133,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:ethics
124754,incollection,oneill_o:2015b,,,2015,,Response to John \citet{tasioulas:2015},Response to John Tasioulas (2015),,,,,,,71--78,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy;2:rights;3:human_rights
124755,incollection,oneill_o:2015c,,,2015,,Changing Constructions,Changing Constructions,,,,,,,57--72,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy;2:liberalism
124756,book,oneill_o:2016,,,2016,,Justice Across Boundaries: Whose Obligations?,Justice Across Boundaries: Whose Obligations?,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/cbo9781316337103,,,false,,oneill_o,,,1:political_philosophy;2:international_relations
124757,article,oneill_o:2016a,,,2016,,Enactable and Enforceable: Kant's Criteria for Right and Virtue,Enactable and Enforceable: Kant's Criteria for Right and Virtue,,,,kant-studien,107,1,111--124,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,
124758,book,oneill_o:2018,,,2018,,From Principles to Practice: Normativity and Judgement in Ethics and Politics,From Principles to Practice: Normativity and Judgement in Ethics and Politics,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/9781316286708,,,false,,oneill_o,,,2:normativity
124759,incollection,oneill_o:2018a,,,2018,,The Moral Perplexities of Famine and World Hunger,The Moral Perplexities of Famine and World Hunger,,,,,,,685--694,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:political_philosophy;2:poverty
124760,incollection,oneill_o:2020,,,2020,,Questioning Trust,Questioning Trust,,,,,,,17--27,,,,,,,,,,,,,,,,,,,,false,,oneill_o,,,1:epistemology;2:testimony;3:trust
124761,book,oneill_o:2022,,,2022,,A Philosopher Looks at Digital Communication,A Philosopher Looks at Digital Communication,,,,,,,,,a_philosopher_looks_at,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/9781108981583,,,false,,oneill_o,,,
124762,incollection,oneill_p-weller:2016,,,2016,,Neoliberalism in Question,Neoliberalism in Question,,,,,,,84--92,,,,,,,,,,,,,,,,,,,,false,,oneill_p;weller_s,,,1:political_philosophy;2:liberalism;3:neo_liberalism
124763,article,oneill_w:1966,,,1966,,Augustine's Influence upon Descartes and the Mind-Body Problem,Augustine's Influence upon Descartes and the Mind-Body Problem,,,,revue-des-etudes-augustiniennes,12,,255--260,,,,,,,,,,,,,,,,,,,,false,,oneill_w,,,
124764,article,oneill_w:1971,,,1971,,The Love of Wisdom,The Love of Wisdom,,,,the-personalist,52,,459--482,,,,,,,,,,,,,,,,,,,,false,,oneill_w,,,2:epistemic_value
124765,book,oneill_wm:1972,,,1972,,Faits et th{\'e}ories,Faits et théories,,,,,,,,,,Paris,,,armand-colin,,,"Fact and theory, an aspect of the philosophy of scienceCHECK","Fact and theory, an aspect of the philosophy of scienceCHECK",,,,,,,,,french,false,,oneill_wm,,,1:science
124766,incollection,oneillsurber:2011,,,2011,,Hegel's Philosophy of Language: The Unwritten Volume,Hegel's Philosophy of Language: The Unwritten Volume,,,,,,,243--262,,,,,,,,,,,,,,,,,,,,false,,oneillsurber,,,1:language
124767,incollection,oneillsurber:2019,,,2019,,Hegel's Plato: A New Departure,Hegel's Plato: A New Departure,,,,,,,131--145,,,,,,,,,,,,,,,,,,,,false,,oneillsurber,,,
124768,book,onfray:1989,,,1989,,Le ventre des philosophes: critique de la raison di{\'e}t{\'e}tique,Le ventre des philosophes: critique de la raison diététique,,,,,,,,,,Paris,,,editions-grasset-et-fasquelles,,,,,,,,,,,,,french,false,,onfray,,,1:perception;2:gustatory_perception;3:food
124769,book,onfray:2004,,,2004,,La philosophie f{\'e}roce : exercices anarchistes,La philosophie féroce : exercices anarchistes,,,,,,,,,d_e_bats,Paris,,,galilee,,,,,,,,,,,,,french,false,,onfray,,,1:political_philosophy;2:anarchism
124770,book,onfray:2004a,,,2004,,La communaut{\'e} philosophique : manifeste pour l'universit{\'e} populaire,La communauté philosophique : manifeste pour l'université populaire,,,,,,,,,d_e_bats,Paris,,,galilee,,,,,,,,,,,,,french,false,,onfray,,,1:pedagogy
124771,book,onfray:2004b,,,2004,,F{\'e}{\'e}ries anatomiques : g{\'e}n{\'e}alogie du corps faustien,Fééries anatomiques : généalogie du corps faustien,,,,,,4372,,,le_livre_de_poche_biblio_essais,Paris,,,lgf,,,,,,,,,,,,,french,false,,onfray,,,1:biology
124772,book,onfray:2005,,,2005,,Trait{\'e} d'ath{\'e}ologie : physique de la m{\'e}taphysique : essai,Traité d'athéologie : physique de la métaphysique : essai,,,,,,,,,,Paris,,,grasset,,,,,,,,,,,,,french,false,,onfray,,,1:metaphysics
124773,book,onfray:2015,,,2015,,Philosophers and Food,Philosophers and Food,,,,,,,,,,London,,,reaktion-books,,,Translated by Donald Barry and Stephen Muecke,Translated by Donald Barry and Stephen Muecke,,,,,,,,,,true,,onfray,,,1:perception;2:gustatory_perception;3:food
124774,incollection,ong_chl:1995,,,1995,,Correspondence between Operational and Denotational Semantics: the Full Abstraction Problem for PCF,Correspondence between Operational and Denotational Semantics: the Full Abstraction Problem for PCF,,,,,,,270--355,,,,,,,,,,,,,,,,,,,,false,,ong_chl,,,1:logic
124775,article,ongvancung:1994,,,1994,,M{\'e}taphysique et th{\'e}ologie selon Descartes,Métaphysique et théologie selon Descartes,,,,revue-des-sciences-philosophiques-et-theologiques,78,4,529--554,,,,,,,,,,,,,,,,,,,french,false,,ongvancung,,,1:metaphysics
124776,incollection,ongvancung:1997,,,1997,,"Substance et distinctions chez Descartes, Suarez et leurs pr{\'e}d{\'e}cesseurs m{\'e}di{\'e}vaux","Substance et distinctions chez Descartes, Suarez et leurs prédécesseurs médiévaux",,,,,,,215--230,,,,,,,,,,,,,,,,,,,french,false,,ongvancung,,,2:substance
124777,book,ongvancung:1999,,,1999,,Descartes et la question du sujet,Descartes et la question du sujet,Descartes et la question du sujet,Descartes et la question du sujet,,,,,,,d_e_bats_philosophiques,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,,ongvancung,,1:persons;2:self
124778,incollection,ongvancung:1999a,,,1999,,Descartes a-t-il identifi{\'e} le sujet et la substance dans l'\emph{ego}?,Descartes a-t-il identifié le sujet et la substance dans l'ego?,,,,,,,133--166,,,,,,,,,,,,,,,,,,,french,false,,ongvancung,,,1:epistemology;2:cogito
124779,book,ongvancung:2000,,,2000,,Descartes et l'ambivalence de la cr{\'e}ation,Descartes et l'ambivalence de la création,,,,,,,,,philologie_et_mercure,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,ongvancung,,,1:history_of_philosophy
124780,article,ongvancung:2000a,,,2000,,L'objet des sens dans la preuve de l'existence des corps.~Descartes et la relation d'objet,L'objet des sens dans la preuve de l'existence des corps. Descartes et la relation d'objet,,,,rivista-di-storia-della-filosofia,55,3,397--415,,,,,,,,,,,,,,,,,,,french,false,,ongvancung,,,1:metaphysics;2:idealism
124781,incollection,ongvancung:2000b,,,2000,,Descartes et l'id{\'e}e de cr{\'e}ation,Descartes et l'idée de création,,,,,,,659--663,,,,,,,,,,,,,,,,,,,french,false,,ongvancung,,,1:religion;2:god
124782,article,ongvancung:2003,,,2003,,Indiff{\'e}rence et irrationalit{\'e} chez Descartes,Indifférence et irrationalité chez Descartes,,,,dialogue-revue-canadienne-de-philosophie-canadian-philosophical-review,42,,725,,,,,,,,,,,,,,,,,,,french,false,,ongvancung,,,1:rationality
124783,book,ongvancung:2012,,,2012,,L'objet de nos pens{\'e}es.~Descartes et l'intentionnalit{\'e},L'objet de nos pensées. Descartes et l'intentionnalité,,,,,,,,,probl_e_mes_controverses,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,ongvancung,,,2:intentionality
