id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
543,book,acquisto:2013,,,2013,,Thinking Poetry: Philosophical Approaches to Nineteenth-Century French Poetry,Thinking Poetry: Philosophical Approaches to Nineteenth-Century French Poetry,Thinking Poetry: Philosophical Approaches to Nineteenth-Century French Poetry,Thinking Poetry: Philosophical Approaches to Nineteenth-Century French Poetry,,,,,,,,"Basingstoke, Hampshire",,,palgrave-macmillan,,,,,,,,,,,,,,false,,,acquisto,,1:aesthetics;2:fiction;3:poetry
544,article,actisperinetti:1976,,,1976,,Semanticit{\`a} della Relazione,Semanticità della Relazione,,,,aut-aut,,,399--400,,,,,,,,,,,,,,,,,,,italian,false,,actisperinetti,,,1:structuralism;2:relations
545,article,acton_hb:1932,,,1932,,Phenomenology,Phenomenology,,,,proceedings-of-the-aristotelian-society-supplementary-volume,11,,102--115,,,,,,,,,,,,,,,,,,,,false,,acton_hb,,,1:metaphysics;2:phenomenology
546,article,acton_hb:1935,,,1935,,The Correspondence Theory of Truth,The Correspondence Theory of Truth,,,,proceedings-of-the-aristotelian-society,35,,177--194,,,,,,,,,,,,,,,,,,,,false,,acton_hb,,,1:truth;2:correspondence_theory_of_truth
547,article,acton_hb:1936,,,1936,,The Expletive Theory of Morals,The Expletive Theory of Morals,,,,analysis,4,2/3,42--45,,,,,,,,,,,,,,,,,,,,false,,acton_hb,,,1:ethics;2:metaethics;3:ethical_expressivism
548,article,acton_hb:1938,,,1938,,Is Ethical Relativity Necessary?,Is Ethical Relativity Necessary?,,,,proceedings-of-the-aristotelian-society-supplementary-volume,17,,170--182,,,,,,,,,,,,,,,,,,,,false,,acton_hb,,,1:ethics;2:metaethics;3:moral_relativism
549,incollection,acton_hb:1948,,,1948,,Moral Ends and Means,Moral Ends and Means,,,,,,,5--19,,,,,,,,,,,,,,,,,,,,false,,acton_hb,,,1:ethics
550,incollection,acton_hb:1956,,,1956,,Political Justification,Political Justification,,,,,,,21--44,,,,,,,,,,,,,,,,,,,,false,,acton_hb,,,1:political_philosophy
551,incollection,acton_hb:1970,,,1970,,Hegel's Conception of the Study of Human Nature,Hegel's Conception of the Study of Human Nature,,,,,,,32--47,,,,,,,,,,,,,,,,,,,,false,,acton_hb,,,1:social_sciences;2:anthropology
552,incollection,acuna_p:2014,,,2014,,Artificial Examples of Empirical Equivalence,Artificial Examples of Empirical Equivalence,,,,,,,453--468,,,,,,,,,,,,,,,,,,,,false,,acuna_p,,,1:science;2:theory_choice
553,book,aczel-etal:1993,,,1993,,"Situation Theory and Its Applications, Volume 3","Situation Theory and Its Applications, Volume 3","Situation Theory and Its Applications, Volume 3","Situation Theory and Its Applications, Volume 3",,,3,,,,,"Stanford, California",,,csli-publications,,,,,,,,,,,,,,false,,,aczel;israel_dj;katagiri;peters_s,,1:logic;2:situation_theory
554,incollection,aczel-feferman:1980,,,1980,,Consistency of the Unrestricted Abstraction Principle using an Intensional Equivalence Operator,Consistency of the Unrestricted Abstraction Principle using an Intensional Equivalence Operator,,,,,,,67--98,,,,,,,,,,,,,,,,,,,,false,,aczel;feferman_s,,,1:logic
555,incollection,aczel-lunnon:1991,,,1991,,Universes and Parameters,Universes and Parameters,,,,,,,3--24,,,,,,,,,,,,,,,,,,,,false,,aczel;lunnon_r,,,1:logic;2:situation_theory
