id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
53819,incollection,foa_j:2011,,,2011,,Peace Commissioners at the Beginning of the Wars of Religion: Toward an Interactionist Interpretation of the Pacification Process in France,Peace Commissioners at the Beginning of the Wars of Religion: Toward an Interactionist Interpretation of the Pacification Process in France,,,,,,,,,239--264,239,,,,,,,,,,,,,,,,,,,english,false,,,foa_j,,,1:religion;2:religious_pluralism;3:religious_tolerance
53820,book,foa_p:1977,,,1977,,Feminism and Philosophy,Feminism and Philosophy,Feminism and Philosophy,Feminism and Philosophy,,,,,,,,,,,"Totowa, New Jersey",,,littlefield-adams-company,,,,,,,,,,,,,english,false,,,foa_p,,,1:social_philosophy
53821,incollection,foa_p:1977a,,,1977,,What's Wrong with Rape,What's Wrong with Rape,,,,,,,,,,,,,,,,,,,Reprinted in \citet[583--593]{baker_rb-etal:1998},"Reprinted in Baker, Wininger, and Elliston (1998)",,,,,,,,,english,false,,,foa_p,,,1:ethics;2:sexual_consent;3:rape
53822,book,fobaustier:2004,,,2004,,John Locke : le droit avant l'Etat,John Locke : le droit avant l'Etat,,,,,,,,,,,,le_bien_commun,Paris,,,michalon,,,,,,,,,,,,,french,false,,,fobaustier,,,1:political_philosophy
53823,article,fock:1965,,,1965,,La physique quantique et les id{\'e}alisations classiques,La physique quantique et les idéalisations classiques,,,,dialectica,19,19,75/76,75,223--245,223,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1965.tb00471.x,,french,false,,,fock,,,1:quantum_mechanics
53824,book,focquaert_f-etal:2021,,,2021,,The Routledge Handbook of the Philosophy and Science of Punishment,The Routledge Handbook of the Philosophy and Science of Punishment,The Routledge Handbook of the Philosophy and Science of Punishment,The Routledge Handbook of the Philosophy and Science of Punishment,,,,,,,,,,routledge_handbooks_in_philosophy,London,,,routledge,,,,,,,,,,,,,english,false,,,,focquaert_f;shaw_e;waller_bn,,1:law;3:punishment
53825,incollection,focquaert_f-etal:2021a,,,2021,,Introduction,Introduction,,,,,,,,,1--2,1,,,,,,,,,,,,,,,,,,,english,false,,,focquaert_f;shaw_e;waller_bn,,,1:law;3:punishment
53826,incollection,foddy-etal:2013,,,2013,,Practical Neuropsychiatric Ethics,Practical Neuropsychiatric Ethics,,,,,,,,,1185--1201,1185,,,,,,,,,,,,,,,,,,,english,false,,,foddy;kahane_g;savulescu,,,1:psychology;2:mental_illness
53827,article,foddy:2014,,,2014,,In Defense of a Temporal Account of Betterness,In Defense of a Temporal Account of Betterness,,,,american-philosophical-quarterly,51,51,2,2,155--166,155,,,,,,,,,,,,,,,,,,,english,false,,,foddy,,,2:comparison_of_value
53828,incollection,foddy:2016,,,2016,,Addiction: The Pleasures and Perils of Operant Behavior,Addiction: The Pleasures and Perils of Operant Behavior,,,,,,,,,49--65,49,,,,,,,,,,,,,,,,,,,english,false,,,foddy,,,1:ethics;2:addiction
53829,article,fodor_ja-etal:1980,,,1980,,Against Definitions,Against Definitions,,,,cognition,8,8,3,3,263--367,263,,,,,,,,,,,,,,,,,,,english,false,,,fodor_ja;garrett_mf;walker_ea;parkes_ch,,,1:linguistics;2:lexicon
53830,book,fodor_ja-katz:1964,,,1964,,The Structure of Language: Readings in the Philosophy of Language,The Structure of Language: Readings in the Philosophy of Language,The Structure of Language: Readings in the Philosophy of Language,The Structure of Language: Readings in the Philosophy of Language,,,,,,,,,,,"Englewood Cliffs, New Jersey",,,prentice-hall-inc,,,,,,,,,,,,,english,false,,,,fodor_ja;katz_jj,,1:semantics
53831,incollection,fodor_ja-katz:1974,,,1974,,Sprachphilosophie und Sprachwissenschaft,Sprachphilosophie und Sprachwissenschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,german,false,,,fodor_ja;katz_jj,,,1:language
53832,article,fodor_ja-lepore:1991,,,1991,,Why Meaning (Probably) Isn't Conceptual Role,Why Meaning (Probably) Isn't Conceptual Role,,,,mind-and-language,6,6,,,328--343,328,,,,,,,,,Reprinted in \citet[15--32]{phil-issues:1993} and in \citet[9--26]{fodor_ja-lepore:2002},Reprinted in Villanueva (1993) and in Fodor and LePore (2002),,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:meaning_theories;3:conceptual_role_semantics
53833,book,fodor_ja-lepore:1992,,,1992,,Holism: A Shopper's Guide,Holism: A Shopper's Guide,,,,,,,,,,,,,Oxford,,,blackwell-publishers,,,,,,,,,,,,,english,false,,,fodor_ja;lepore,,,1:language
53834,incollection,fodor_ja-lepore:1993,,,1993,,Is Intentional Ascription Intrinsically Normative?,Is Intentional Ascription Intrinsically Normative?,,,,,,,,,70--82,70,,,,,,,,,,,,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:meaning
53835,article,fodor_ja-lepore:1993a,,,1993,,Replies [to Discussants of \citet{fodor_ja-lepore:1992}],Replies [to Discussants of Fodor and LePore (1992)],,,,grazer-philosophische-studien,46,46,,,303--322,303,,,,,,,,,,,Holism: A Consumer Update,Holism: A Consumer Update,,,,,,,english,false,,,fodor_ja;lepore,,fodor_ja;lepore,1:representation;2:content_determination;3:meaning_holism
53836,article,fodor_ja-lepore:1994a,,,1994,,What is the Connection Principle?,What is the Connection Principle?,,,,philosophy-and-phenomenological-research,54,54,,,837--845,837,,,,,,,,,,,,,,,,,,,english,false,,,fodor_ja;lepore,,,1:reference;2:anaphora
53837,article,fodor_ja-lepore:1996,,,1996,,"What Cannot Be Evaluated Cannot Be Evaluated, and It Cannot Be Superevaluated Either","What Cannot Be Evaluated Cannot Be Evaluated, and It Cannot Be Superevaluated Either",,,,the-journal-of-philosophy,93,93,10,10,516--535,516,,,,,,,,,Reprinted in \citet[63--87]{fodor_ja-lepore:2002},Reprinted in Fodor and LePore (2002),,,,,,,,,english,false,,,fodor_ja;lepore,,,1:vagueness;2:supervaluationism
53838,incollection,fodor_ja-lepore:1996a,,,1996,,Paul Churchland and State Space Semantics,Paul Churchland and State Space Semantics,,,,,,,,,145--158,145,,,,,,,,,Reprinted in \citet[155--173]{fodor_ja-lepore:2002},Reprinted in Fodor and LePore (2002),,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:content_determination;3:meaning_holism
53839,incollection,fodor_ja-lepore:1996b,,,1996,,Reply to \citet{churchland_ps-churchland:1996f},Reply to Churchland and Churchland (1996),,,,,,,,,159--162,159,,,,,,,,,Reprinted in \citet[155--173]{fodor_ja-lepore:2002},Reprinted in Fodor and LePore (2002),,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:content_determination;3:meaning_holism
53840,article,fodor_ja-lepore:1996c,,,1996,,The Red Herring and the Pet Fish: Why Concepts Still Can't Be Prototypes,The Red Herring and the Pet Fish: Why Concepts Still Can't Be Prototypes,,,,cognition,58,58,,,253--270,253,,,,,,,,,Reprinted in \citet[27--42]{fodor_ja-lepore:2002},Reprinted in Fodor and LePore (2002),,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:concepts
53841,article,fodor_ja-lepore:1996d,,,1996,,All at Sea in Semantic Space: Churchland on Meaning Similarity,All at Sea in Semantic Space: Churchland on Meaning Similarity,,,,the-journal-of-philosophy,93,93,8,8,381--403,381,,,,,,,,,Reprinted in \citet[174--199]{fodor_ja-lepore:2002},Reprinted in Fodor and LePore (2002),,,,,,,10.2307/2564628,,english,false,,,fodor_ja;lepore,,,1:representation;2:meaning_theories;3:conceptual_role_semantics
53842,article,fodor_ja-lepore:1998,,,1998,,The Emptiness of the Lexicon: Reflections on James Pustejovsky's \emph{The Generative Lexicon},The Emptiness of the Lexicon: Reflections on James Pustejovsky's The Generative Lexicon,,,,linguistic-inquiry,29,29,2,2,269--288,269,,,,,,,,,Reprinted in \citet{bouillon_p-busa:2001} and in \citet[89--119]{fodor_ja-lepore:2002},Reprinted in Bouillon and Busa (2001) and in Fodor and LePore (2002),,,,,,,,,english,false,,,fodor_ja;lepore,,,1:linguistics;2:natural_language_processing;3:lexical_semantics
53843,article,fodor_ja-lepore:1999,,,1999,,Impossible Words?,Impossible Words?,,,,linguistic-inquiry,30,30,3,3,445--453,445,,,,,,,,,Reprinted in \citet[120--133]{fodor_ja-lepore:2002},Reprinted in Fodor and LePore (2002),,,,,,,,,english,false,,,fodor_ja;lepore,,,1:linguistics;2:lexicon
53844,article,fodor_ja-lepore:2001,,,2001,,Brandom's Burdens: Compositionality and Inferentialism,Brandom's Burdens: Compositionality and Inferentialism,,,,philosophy-and-phenomenological-research,63,63,2,2,465--481,465,,,,,,,,,Reprinted in \citet[135--154]{fodor_ja-lepore:2002},Reprinted in Fodor and LePore (2002),,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:meaning
53845,article,fodor_ja-lepore:2001a,,,2001,,Why Compositionality Won't Go Away: Reflections on Horwich's `Deflationary' Theory,Why Compositionality Won't Go Away: Reflections on Horwich's ‘Deflationary' Theory,,,,ratio,14,14,4,4,350--368,350,,,,,,,,,Reprinted in \citet[43--62]{fodor_ja-lepore:2002},Reprinted in Fodor and LePore (2002),,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:meaning
53846,book,fodor_ja-lepore:2002,,,2002,,The Compositionality Papers,The Compositionality Papers,The Compositionality Papers,The Compositionality Papers,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780199252152.001.0001,,english,false,,,fodor_ja;lepore,,,1:language;2:compositionality
53847,incollection,fodor_ja-lepore:2002a,,,2002,,Geographical Introduction,Geographical Introduction,,,,,,,,,1--8,1,,,,,,,,,,,,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:meaning_skepticism;3:indeterminacy_of_translation
53848,incollection,fodor_ja-lepore:2006,,,2006,,Analyticity Again,Analyticity Again,,,,,,,,,114--130,114,,,,,,,,,,,,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:analyticity
53849,article,fodor_ja-lepore:2007,,,2007,,Brandom Beleaguered [on \citet{brandom:2007}],Brandom Beleaguered [on Brandom (2007)],,,,philosophy-and-phenomenological-research,74,74,3,3,677--691,677,,,,,,,,,,,,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:meaning_theories;3:inferentialism_about_meaning
53850,book,fodor_ja-lepore:2010,,,2010,,The Metaphysics of Content,The Metaphysics of Content,,,,,,,,,,,,,Chichester,,,wiley-blackwell,,,,,,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:content
53851,incollection,fodor_ja-lepore:2010a,,,2010,,Brandom Beleaguered,Brandom Beleaguered,,,,,,,,,181--193,181,,,,,,,,,,,,,,,,,,,english,false,,,fodor_ja;lepore,,,1:representation;2:meaning_theories;3:inferentialism_about_meaning
53852,article,fodor_ja-mclaughlin:1990,,,1990,,Connectionism and the Problem of Systematicity: Why Smolensky's Solution Doesn't Work [on \citet{smolensky:1988}],Connectionism and the Problem of Systematicity: Why Smolensky's Solution Doesn't Work [on Smolensky (1988)],,,,cognition,35,35,,,183--204,183,,,,,,,,,"Reprinted in \citet[331--355]{horgan_te-tienson:1991}, in \citet[199--222]{macdonald_c-macdonald:1995} and in \citet[90-111]{fodor_ja:1998a}","Reprinted in Horgan and Tienson (1991), in Macdonald and Macdonald (1995) and in Fodor (1998)",,,,,,,,,english,false,,,fodor_ja;mclaughlin_bp,,,1:psychology;2:cognitive_science;3:connectionism
53853,article,fodor_ja-pylyshyn:1981,,,1981,,How Direct is Visual Perception? Some Reflections on Gibson's `Ecological Approach',How Direct is Visual Perception? Some Reflections on Gibson's ‘Ecological Approach',,,,cognition,9,9,,,139--196,139,,,,,,,,,,,,,,,,,,,english,false,,,fodor_ja;pylyshyn,,,1:perception
53854,article,fodor_ja-pylyshyn:1988,,,1988,,Connectionism and Cognitive Architecture: A Critical Analysis,Connectionism and Cognitive Architecture: A Critical Analysis,,,,cognition,28,28,,,,,,,,,,,,,Reprinted in \citet[90--163]{macdonald_c-macdonald:1995},Reprinted in Macdonald and Macdonald (1995),,,,,,,,,english,false,,,fodor_ja;pylyshyn,,,1:psychology;2:cognitive_science;3:connectionism
53855,incollection,fodor_ja-pylyshyn:2003,,,2003,,Connexionisme et architecture cognitive,Connexionisme et architecture cognitive,,,,,,,,,269--328,269,,,,,,,,,Traduction de \citet{fodor_ja-pylyshyn:1988} par Genevi{\`e}ve Choquette,Traduction de Fodor and Pylyshyn (1988) par Geneviève Choquette,,,,,,,,,french,true,,,fodor_ja;pylyshyn,,,1:psychology;2:cognitive_science;3:connectionism
53856,book,fodor_ja-pylyshyn:2015,,,2015,,Minds without Meanings: An Essay on the Content of Concepts,Minds without Meanings: An Essay on the Content of Concepts,,,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,10.7551/mitpress/9780262027908.001.0001,,english,false,,,fodor_ja;pylyshyn,,,1:representation;2:concepts
53857,article,fodor_ja:1965,,,1965,,Could Meaning Be an R$_m$?,Could Meaning Be an R_m?,,,,journal-of-verbal-learning-and-verbal-behavior,4,4,2,2,73--81,73,,,,,,,,,Reprinted in \citet{steinberg_dd-jacobovits:1971},Reprinted in Steinberg and Jacobovits (1971),,,,,,,10.1016/s0022-5371(65)80087-1,,english,false,,,fodor_ja,,,1:representation;2:meaning
53858,incollection,fodor_ja:1965a,,,1965,,Explanations in Psychology,Explanations in Psychology,,,,,,,,,161--179,161,,,,,,,,,,,,,,,,,,,english,false,,,fodor_ja,,,1:explanation;2:explanation_in_psychology
53859,book,fodor_ja:1968,,,1968,,Psychological Explanation: An Introduction to the Philosophy of Psychology,Psychological Explanation: An Introduction to the Philosophy of Psychology,,,,,,,,,,,,,New York,,,random-house,,,,,,,,,,,,,english,false,,,fodor_ja,,,1:psychology
53860,article,fodor_ja:1968a,,,1968,,The Appeal to Tacit Knowledge in Psychological Explanation,The Appeal to Tacit Knowledge in Psychological Explanation,,,,the-journal-of-philosophy,65,65,,,627--640,627,,,,,,,,,Reprinted in \citet[63--78]{fodor_ja:1981},Reprinted in Fodor (1981),,,,,,,,,english,false,,,fodor_ja,,,1:psychology
53861,article,fodor_ja:1970,,,1970,,Troubles about Actions,Troubles about Actions,,,,synthese,21,21,3/4,3,298--319,298,,,,,,,,,Reprinted in \citet[48--69]{davidson_d-harman:1972},Reprinted in Davidson and Harman (1972),,,,,,,,,english,false,,,fodor_ja,,,1:action
