id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
175677,article,vrahimis_a:2012,,,2012,,``Was There a Sun Before Men Existed?'' A.J.~Ayer and French Philosophy in the Fifties,“Was There a Sun Before Men Existed?” A.J. Ayer and French Philosophy in the Fifties,,,,journal-for-the-history-of-analytical-philosophy,1,9,,,,,,,,,,,,,,,,,,,10.4148/jhap.v1i9.1449,,english,false,,,vrahimis_a,,,1:metaphysics;2:idealism
175678,book,vrahimis_a:2013,,,2013,,Encounters between Analytic and Continental Philosophy,Encounters between Analytic and Continental Philosophy,,,,,,,,,,,"Basingstoke, Hampshire",,,palgrave-macmillan,,,,,,,,,,,,,english,false,,,vrahimis_a,,,1:metaphilosophy;2:analytic_continental_philosophy
175679,article,vrahimis_a:2013a,,,2013,,Is the Royaumont Colloquium the Locus Classicus of the Divide Between Analytic and Continental Philosophy? Reply to Overgaard,Is the Royaumont Colloquium the Locus Classicus of the Divide Between Analytic and Continental Philosophy? Reply to Overgaard,,,,british-journal-for-the-history-of-philosophy,21,1,177--188,177,,,,,,,,,,,,,,,,,,,english,false,,,vrahimis_a,,,1:metaphilosophy;2:analytic_continental_philosophy
175680,article,vrahimis_a:2015,,,2015,,"The Intentionality of Speech Acts: A Confrontation between Ordinary Language Philosophy, Phenomenology, and Deconstruction?","The Intentionality of Speech Acts: A Confrontation between Ordinary Language Philosophy, Phenomenology, and Deconstruction?",,,,international-journal-of-philosophical-studies,23,4,584--594,584,,,,,,,,,,,,,,,,,,,english,false,,,vrahimis_a,,,1:pragmatics;2:speech_acts
175681,book,vrahimis_a:2022,,,2022,,Bergsonism and the History of Analytic Philosophy,Bergsonism and the History of Analytic Philosophy,,,,,,,,,,history_of_analytic_philosophy,London,,,palgrave-macmillan,,,,,,,,,,,10.1007/978-3-030-80755-9,,english,false,,,vrahimis_a,,,
175682,unpublished,vranas:2000,,,2000,,Can I Kill My Younger Self?,Can I Kill My Younger Self?,,,,,,,,,,,,,,,,,"Unpublished manuscript, University of Michigan","Unpublished manuscript, University of Michigan",,,,,,,,,english,false,,,vranas,,,1:time;2:time_travel
175683,article,vranas:2004,,,2004,,Have Your Cake and Eat It Too: The Old Principal Principle Reconciled with the New,Have Your Cake and Eat It Too: The Old Principal Principle Reconciled with the New,,,,philosophy-and-phenomenological-research,69,2,368--382,368,,,,,,,,,,,,,,,,,,,english,false,,,vranas,,,1:probability;2:nature_of_probability;3:objective_chance
175684,article,vranas:2005,,,2005,,The Indeterminacy Paradox: Character Evaluations and Human Psychology,The Indeterminacy Paradox: Character Evaluations and Human Psychology,,,,nous,39,1,1--42,1,,,,,,,,,,,,,,,,,,,english,false,,,vranas,,,2:character
175685,article,vranas:2005a,,,2005,,Do Cry Over Split Milk: Possibly You Can Change the Past,Do Cry Over Split Milk: Possibly You Can Change the Past,,,,the-monist,88,3,370--387,370,,,,,,,,,,,,,,,,,,,english,false,,,vranas,,,1:time;2:time_travel
175686,article,vranas:2007,,,2007,,"I Ought, Therefore I Can","I Ought, Therefore I Can",,,,philosophical-studies,136,2,167--216,167,,,,,,,,,,,,,,,,,10.1007/s11098-007-9071-6,,english,false,,,vranas,,,2:ought;3:ought_implies_can
175687,article,vranas:2009,,,2009,,Can I Kill My Younger Self? Time Travel and the Retrosuicide Paradox,Can I Kill My Younger Self? Time Travel and the Retrosuicide Paradox,,,,pacific-philosophical-quarterly,90,,520--534,520,,,,,,,,,,,,,,,,,,,english,false,,,vranas,,,1:time;2:time_travel
175688,article,vranas:2010,,,2010,,In Defence of imperative inference,In Defence of imperative inference,,,,journal-of-philosophical-logic,39,1,59--71,59,,,,,,,,,,,,,,,,,,,english,false,,,vranas,,,2:deontic_logic;3:imperative_logic
175689,article,vranas:2010a,,,2010,,What Time Travelers May Be Able to Do,What Time Travelers May Be Able to Do,,,,philosophical-studies,150,1,115--121,115,,,,,,,,,,,,,,,,,10.1007/s11098-009-9400-z,,english,false,,,vranas,,,1:time;2:direction_of_time
175690,article,vranas:2011,,,2011,,New Foundations for Imperative Logic: Pure Imperative Inference,New Foundations for Imperative Logic: Pure Imperative Inference,,,,mind,120,478,369--446,369,,,,,,,,,,,,,,,,,,,english,false,,,vranas,,,2:deontic_logic;3:imperative_logic
175691,article,vranas:2016,,,2016,,New Foundations for Imperative Logic III: A General Definition of Argument Validity,New Foundations for Imperative Logic III: A General Definition of Argument Validity,,,,synthese,193,6,1703--1753,1703,,,,,,,,,,,,,,,,,,,english,false,,,vranas,,,2:deontic_logic;3:imperative_logic
175692,article,vranas:2017,,,2017,,Informative Aboutness,Informative Aboutness,,,,australasian-journal-of-philosophy,95,2,354--364,354,,,,,,,,,,,,,,,,,,,english,false,,,vranas,,,1:representation;2:aboutness
175693,article,vranas:2018,,,2018,,"I Ought, Therefore I Can Obey","I Ought, Therefore I Can Obey",,,,philosophers-imprint,18,1,,,,,,,,,,,,,,,,,,http://hdl.handle.net/2027/spo.3521354.0018.001,,http://hdl.handle.net/2027/spo.3521354.0018.001,english,false,,,vranas,,,1:political_philosophy;2:authority;3:political_obligation
175694,incollection,vranicki_p:1979,,,1979,,Theoretical Foundations for the Idea of Self-Management,Theoretical Foundations for the Idea of Self-Management,,,,,,,229--248,229,,,,,,,,,,,,,,,,,,,english,false,,,vranicki_p,,,1:political_philosophy;2:marxism;3:praxis
175695,incollection,vrcan_s:1979,,,1979,,Social Equality and Inequality in the Bourgeois World and in Socialism,Social Equality and Inequality in the Bourgeois World and in Socialism,,,,,,,317--332,317,,,,,,,,,,,,,,,,,,,english,false,,,vrcan_s,,,1:political_philosophy;2:marxism;3:praxis
175696,incollection,vredenburgh:2021,,,2021,,The Economic Concept of a Preference,The Economic Concept of a Preference,,,,,,,67--82,67,,,,,,,,,,,,,,,,,,,english,false,,,vredenburgh,,,1:economics
175697,incollection,vreeswijk:1991,,,1991,,A Complete Logic for Autoepistemic Membership,A Complete Logic for Autoepistemic Membership,,,,,,,516--525,516,,,,,,,,,,,,,,,,,,,english,false,,,vreeswijk,,,1:epistemology;2:epistemic_logic;3:autoepistemic_logic
175698,incollection,vreeswijk:1991a,,,1991,,The Feasibility of Defeat in Default Reasoning,The Feasibility of Defeat in Default Reasoning,,,,,,,526--534,526,,,,,,,,,,,,,,,,,,,english,false,,,vreeswijk,,,1:logic;2:nonmonotonic_logic;3:default_logic
175699,incollection,vreeswijk:1993,,,1993,,The Feasibility of Defeat in Defeasible Reasoning,The Feasibility of Defeat in Defeasible Reasoning,,,,,,,359--380,359,,,,,,,,,,,,,,,,,,,english,false,,,vreeswijk,,,1:rationality;2:belief_revision;3:nonmonotonic_reasoning
175700,article,vreeswijk:1997,,,1997,,Abstract Argumentation Systems,Abstract Argumentation Systems,,,,artificial-intelligence,90,1/2,225--279,225,,,,,,,,,,,,,,,,,,,english,false,,,vreeswijk,,,1:logic;2:nonmonotonic_logic
175701,incollection,vreeswijk:2005,,,2005,,Direct Connectionistic Methods for Scientific Theory Formation,Direct Connectionistic Methods for Scientific Theory Formation,,,,,,,375--403,375,,,,,,,,,,,,,,,,,,,english,false,,,vreeswijk,,,1:science;2:theories
175702,article,vrendenduin:1953,,,1953,,The Logic of Negationless Mathematics,The Logic of Negationless Mathematics,,,,compositio-mathematica,11,,204--270,204,,,,,,,,,,,,,,,,,,,english,false,,,vrendenduin,,,1:mathematics;2:intuitionistic_mathematics
175703,article,vrijen:2006,,,2006,,Ryle and Collingwood: Their Correspondence and its Philosophical Context,Ryle and Collingwood: Their Correspondence and its Philosophical Context,,,,british-journal-for-the-history-of-philosophy,14,1,93--131,93,,,,,,,,,,,,,,,,,,,english,false,,,vrijen,,,1:history_of_philosophy
175704,incollection,vrijenhoek_r:1995,,,1995,,"Natural Processes, Individuals, and Units of Conservation","Natural Processes, Individuals, and Units of Conservation",,,,,,,74--92,74,,,,,,,,,,,,,,,,,,,english,false,,,vrijenhoek_r,,,1:animals;2:animal_ethics
175705,book,vrolijk_a-hogendijk:2007,,,2007,,O ye Gentlemen.~Arabic Studies on Science and Literary Culture.~In Honour of Remke Kruk,O ye Gentlemen. Arabic Studies on Science and Literary Culture. In Honour of Remke Kruk,O ye Gentlemen.~Arabic Studies on Science and Literary Culture.~In Honour of Remke Kruk,O ye Gentlemen. Arabic Studies on Science and Literary Culture. In Honour of Remke Kruk,,,,74,,,,islamic_philosophy_theology_and_science_texts_and_studies,Leiden,,,ej-brill,,,,,,,,,,,,,english,false,,,,vrolijk_a;hogendijk_jp,,1:history_of_philosophy
175706,article,vromen_j:2003,,,2003,,"Collective Intentionality, Evolutionary Biology and Social Reality","Collective Intentionality, Evolutionary Biology and Social Reality",,,,philosophical-explorations,6,3,251--265,251,,,,,,,,,,,,,,,,,,,english,false,,,vromen_j,,,1:action;2:intention;3:joint_intentions
175707,incollection,vromen_j:2009,,,2009,,Advancing Evolutionary Explanations in Economics: The Limited Usefulness of Tinbergen's Four-Question Classification,Advancing Evolutionary Explanations in Economics: The Limited Usefulness of Tinbergen's Four-Question Classification,,,,,,,337--370,337,,,,,,,,,,,,,,,,,,,english,false,,,vromen_j,,,1:economics
175708,incollection,vromen_j:2012,,,2012,,Ontological Issues in Evolutionary Economics: The Debate Between Generalized Darwinism and the Continuity Hypothesis,Ontological Issues in Evolutionary Economics: The Debate Between Generalized Darwinism and the Continuity Hypothesis,,,,,,,737--763,737,,,,,,,,,,,,,,,,,,,english,false,,,vromen_j,,,1:economics
175709,incollection,vromen_j:2021,,,2021,,\emph{As If} Social Preference Models,As If Social Preference Models,,,,,,,125--137,125,,,,,,,,,,,,,,,,,,,english,false,,,vromen_j,,,1:economics
175710,incollection,vromen_s:1989,,,1989,,Georg Simmel and the Cultural Dilemma of Women,Georg Simmel and the Cultural Dilemma of Women,,,,,,,319--340,319,,,,,,,,,,,,,,,,,,,english,false,,,vromen_s,,,1:social_sciences;2:sociology
175711,incollection,vrousalis:2011,,,2011,,Lamentation in the Face of Historical Necessity,Lamentation in the Face of Historical Necessity,,,,,,,367--376,367,,,,,,,,,,,,,,,,,,,english,false,,,vrousalis,,,1:political_philosophy
175712,incollection,vrousalis:2016,,,2016,,Intergenerational Justice: A Primer,Intergenerational Justice: A Primer,,,,,,,49--64,49,,,,,,,,,,,,,,,,,,,english,false,,,vrousalis,,,1:ethics;2:population_ethics;3:future_generations
175713,article,vrousalis:2018,,,2018,,Exploitation: A Primer,Exploitation: A Primer,,,,philosophy-compass,13,2,e12486,,e12486,,,,,,,,,,,,,,,,10.1111/phc3.12486,,english,false,,,vrousalis,,,
175714,book,vrousalis:2022,,,2022,,Exploitation as Domination: What Makes Capitalism Unjust,Exploitation as Domination: What Makes Capitalism Unjust,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780192867698.001.0001,,english,false,,,vrousalis,,,
175715,UNKNOWN,vrtacic:1965,,,1965,,Der jugoslawische Marxismus,Der jugoslawische Marxismus,,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Th{\`e}se de doctorat,,,,,,,,,,,,ngerman,false,,,vrtacic,,,
