id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
36596,article,csasar:1955,,,1955,,Sur la structure des espaces de probalilit{\'e} conditionelle,Sur la structure des espaces de probalilité conditionelle,,,,acta-mathematica-academiae-scientiarum-hungaricae,6,6,,,337--361,337,,,,,,,,,,,,,,,,,,,french,false,,,csasar,,,1:probability;2:conditional_probability;3:primitive_conditional_probability
36597,incollection,cserne:2018,,,2018,,Paternalism and Contract Law,Paternalism and Contract Law,,,,,,,,,293--310,293,,,,,,,,,,,,,,,,,,,english,false,,,cserne,,,1:political_philosophy;2:authority;3:paternalism
36598,incollection,csikos:2008,,,2008,,Zu Hegels Interpretation des Skeptizismus,Zu Hegels Interpretation des Skeptizismus,,,,,,,,,270--285,270,,,,,,,,,,,,,,,,,,,german,false,,,csikos,,,1:skepticism
36599,incollection,csikszentmihalyi:1978,,,1978,,Attention and the Holistic Approach to Behavior,Attention and the Holistic Approach to Behavior,,,,,,,,,335--357,335,,,,,,,,,,,,,,,,,,,english,false,,,csikszentmihalyi_mi,,,2:attention
36600,incollection,csinger-poole:1993,,,1993,,Hypothetically Speaking,Hypothetically Speaking,,,,,,,,,1179--1183,1179,,,,,,,,,,,,,,,,,,,english,false,,,csinger;poole_dl,,,1:logic;2:nonmonotonic_logic
36601,incollection,csiszar:2015,,,2015,,Objectivities in Print,Objectivities in Print,,,,,,,,,145--172,145,,,,,,,,,,,,,,,,,,,english,false,,,csiszar,,,1:metaphysics;2:perspectivalism;3:objectivity_in_representation
