id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
50885,book,feagin_sl:1996,,,1996,,Reading with Feeling: The Aesthetics of Appreciation,Reading with Feeling: The Aesthetics of Appreciation,,,,,,,,,,,,,"Ithaca, New York",,,cornell-university-press,,,,,,,,,,,,,english,false,,,feagin_sl,,,1:aesthetics;2:aesthetic_experience
50886,incollection,feagin_sl:2004,,,2004,,Tragedy,Tragedy,,,,,,,,,291--305,291,,,,,,,,,,,,,,,,,,,english,false,,,feagin_sl,,,1:aesthetics;2:drama;3:tragedy
50887,article,feagin_sl:2007,,,2007,,"On No{\""e}l Carroll on Narrative Closure [on \citet{carroll_n:2007}]",On Noël Carroll on Narrative Closure [on Carroll (2007)],,,,philosophical-studies,135,135,1,1,17--25,17,,,,,,,,,,,,,,,,,10.1007/s11098-007-9098-8,,english,false,,,feagin_sl,,,1:aesthetics;2:fiction
50888,incollection,feagin_sl:2009,,,2009,,Tragedy,Tragedy,,,,,,,,,575--577,575,,,,,,,,,,,,,,,,,,,english,false,,,feagin_sl,,,1:aesthetics;2:drama;3:tragedy
50889,incollection,feagin_sl:2010,,,2010,,Film Appreciation and Moral Insensitivity,Film Appreciation and Moral Insensitivity,,,,,,,,,20--33,20,,,,,,,,,,,,,,,,,,,english,false,,,feagin_sl,,,1:aesthetics;2:film
50890,incollection,feagin_sl:2010a,,,2010,,Affects in Appreciation,Affects in Appreciation,,,,,,,,,635--650,635,,,,,,,,,,,,,,,,,,,english,false,,,feagin_sl,,,1:feeling;2:emotions
50891,incollection,feagin_sl:2011,,,2011,,Empathizing as Simulating,Empathizing as Simulating,,,,,,,,,149--161,149,,,,,,,,,,,,,,,,,,,english,false,,,feagin_sl,,,1:feeling;2:empathy
50892,incollection,feagin_sl:2013,,,2013,,Reason and Aesthetics,Reason and Aesthetics,,,,,,,,,149--170,149,,,,,,,,,,,,,,,,,,,english,false,,,feagin_sl,,,1:aesthetics
50893,incollection,feagin_sl:2013a,,,2013,,Language and Art,Language and Art,,,,,,,,,583--594,583,,,,,,,,,,,,,,,,,,,english,false,,,feagin_sl,,,1:aesthetics;2:what_is_art
50894,incollection,feagin_sl:2016,,,2016,,Reading Plays as Literature,Reading Plays as Literature,,,,,,,,,107--116,107,,,,,,,,,,,,,,,,,,,english,false,,,feagin_sl,,,1:aesthetics;2:fiction
50895,book,fear_a-wood:2019,,,2019,,A Companion to Isidore of Seville,A Companion to Isidore of Seville,A Companion to Isidore of Seville,A Companion to Isidore of Seville,,,,,87,87,,,,brill_s_companions_to_the_christian_tradition,Leiden,,,ej-brill,,,,,,,,,,,,,english,false,,,,fear_a;wood_jam,,1:religion
50896,incollection,fearon_j:2006,,,2006,,Ethnic Mobilization and Ethnic Violence,Ethnic Mobilization and Ethnic Violence,,,,,,,,,852--868,852,,,,,,,,,,,,,,,,,,,english,false,,,fearon_j,,,1:political_philosophy
50897,incollection,fearon_p-etal:2010,,,2010,,Jealousy and Attachment: The Case of Twins,Jealousy and Attachment: The Case of Twins,,,,,,,,,162--386,162,,,,,,,,,,,,,,,,,,,english,false,,,fearon_p;bakermanskranenburg;vanijzendoorn,,,1:feeling;2:envy;3:jealousy
50898,incollection,feather:2014,,,2014,,Deservingness and Schadenfreude,Deservingness and Schadenfreude,,,,,,,,,29--57,29,,,,,,,,,,,,,,,,,,,english,false,,,feather,,,1:feeling;2:schadenfreude
50899,incollection,febbri:2000,,,2000,,Descartes et la modernit{\'e} esth{\'e}tique,Descartes et la modernité esthétique,,,,,,,,,861--864,861,,,,,,,,,,,,,,,,,,,french,false,,,febbri,,,1:aesthetics
50900,book,fechner_o:1929,,,1929,,Die sogenannten Axiome der klassischen Logik.~Zur axiomatischen Grundlegung einer allgemeinen Ontologie der Relationen,Die sogenannten Axiome der klassischen Logik. Zur axiomatischen Grundlegung einer allgemeinen Ontologie der Relationen,,,,,,,,,,,,,Leipzig,,,or-reisland,,,,,,,,,,,,,german,false,,,fechner_o,,,1:structuralism;2:relations
50901,book,fechner_o:1961,,,1961,,Das System der ontischen Kategorien.~Grundlegung der Allgemeinen Ontologie oder der Metaphysik,Das System der ontischen Kategorien. Grundlegung der Allgemeinen Ontologie oder der Metaphysik,,,,,,,,,,,,,Hildesheim,,,dammtor-verlag,,,,,,,,,,,,,german,false,,,fechner_o,,,1:structuralism;2:relations
50902,incollection,fedeli_p:1973,,,1973,,Il `De officiis' di Cicerone.~Problemi e atteggiamenti della critica moderna,Il ‘De officiis' di Cicerone. Problemi e atteggiamenti della critica moderna,,,,,,,,,357--427,357,,,,,,,,,,,,,,,,,,,italian,false,,,fedeli_p,,,1:political_philosophy
50903,book,feder_ek:2014,,,2014,,Making Sense of Intersex.~Changing Ethical Perspectives in Biomedicine,Making Sense of Intersex. Changing Ethical Perspectives in Biomedicine,,,,,,,,,,,,,"Bloomington, Indiana",,,indiana-university-press,,,,,,,,,,,,,english,false,,,feder_ek,,,1:persons;2:gender
50904,incollection,feder_ek:2016,,,2016,,Atypical Bodies in Medical Care,Atypical Bodies in Medical Care,,,,,,,,,432--442,432,,,,,,,,,,,,,,,,,,,english,false,,,feder_ek,,,1:medicine
50905,article,feder_ek:2021,,,2021,,Feminist Theory and Intersex Activism: Thinking Between and Beyond,Feminist Theory and Intersex Activism: Thinking Between and Beyond,,,,philosophy-compass,16,16,10,10,e12764,,e12764,,,,,,,,,,,,,,,,10.1111/phc3.12764,,english,false,,,feder_ek,,,
50906,book,federici_c:2014,,,2014,,"The Aesthetics of Grace: Philosophy, Art, and Nature","The Aesthetics of Grace: Philosophy, Art, and Nature",,,,,,,,,,,,american_university_studies,Frankfurt a.M.,,,peter-lang,,,,,,,,,,,,,english,false,,,federici_c,,,1:religion;2:heaven_and_hell;3:grace
50907,incollection,federici_s-etal:1997,,,1997,,Inferring Semantic Similarity from Distributional Evidence: An Analogy-Based Approach to Word Sense Disambiguation,Inferring Semantic Similarity from Distributional Evidence: An Analogy-Based Approach to Word Sense Disambiguation,,,,,,,,,90--97,90,,,,,,,,,,,,,,,,,,,english,false,,,federici_s;montemagni;pirelli_v,,,1:linguistics;2:lexicon
50908,book,federicivescovini-etal:2005,,,2005,,"Corpo e anima, sensi interni e intelletto dai secoli XIII-XIV ai post-cartesiani e spinoziani.~Atti del Convegno Internazionale, Firenze, Dipartimento di Scienze dell'Educazione e dei Processi Culturali e Formativi, 18-20 settembre 2003)","Corpo e anima, sensi interni e intelletto dai secoli XIII-XIV ai post-cartesiani e spinoziani. Atti del Convegno Internazionale, Firenze, Dipartimento di Scienze dell'Educazione e dei Processi Culturali e Formativi, 18-20 settembre 2003)","Corpo e anima, sensi interni e intelletto dai secoli XIII-XIV ai post-cartesiani e spinoziani.~Atti del Convegno Internazionale, Firenze, Dipartimento di Scienze dell'Educazione e dei Processi Culturali e Formativi, 18-20 settembre 2003)","Corpo e anima, sensi interni e intelletto dai secoli XIII-XIV ai post-cartesiani e spinoziani. Atti del Convegno Internazionale, Firenze, Dipartimento di Scienze dell'Educazione e dei Processi Culturali e Formativi, 18-20 settembre 2003)",,,,,30,30,,,,textes_et_e_tudes_du_moyen_a_ge,Turnhout,,,brepols-publishers,,,,,,,,,,,,,italian,false,,,,federicivescovini;sorge_v;vinti_c,,1:perception;2:inner_sense
50909,incollection,federicivescovini:1981,,,1981,,Discorso logico e discorso teologico secondo Biagio Pelacani da Parma,Discorso logico e discorso teologico secondo Biagio Pelacani da Parma,,,,,,,,,1026--1036,1026,,,,,,,,,,,,,,,,,,,italian,false,,,federicivescovini,,,1:history_of_philosophy
50910,incollection,federicivescovini:1991,,,1991,,La place privil{\'e}gi{\'e}e de l'astronomie-astrologie dans l'encyclop{\'e}die des sciences th{\'e}oriques de Pierre d'Abano,La place privilégiée de l'astronomie-astrologie dans l'encyclopédie des sciences théoriques de Pierre d'Abano,,,,,,,,,259--269,259,,,,,,,,,,,,,,,,,,,french,false,,,federicivescovini,,,1:history_of_philosophy
50911,incollection,federicivescovini:1997,,,1997,,Descartes et les sciences curieuses : le raisonnement ex suppositione et le Moyen {\^A}ge,Descartes et les sciences curieuses : le raisonnement ex suppositione et le Moyen Âge,,,,,,,,,119--138,119,,,,,,,,,,,,,,,,,,,french,false,,,federicivescovini,,,1:method
50912,book,federicivescovini:1999,,,1999,,"Filosofia e scienza classica, arabo-latina medievale e l'et{\'a} moderna.~Ciclo di seminari internazionali (26-27 gennaio 1996)","Filosofia e scienza classica, arabo-latina medievale e l'etá moderna. Ciclo di seminari internazionali (26-27 gennaio 1996)","Filosofia e scienza classica, arabo-latina medievale e l'et{\'a} moderna.~Ciclo di seminari internazionali (26-27 gennaio 1996)","Filosofia e scienza classica, arabo-latina medievale e l'etá moderna. Ciclo di seminari internazionali (26-27 gennaio 1996)",,,,,11,11,,,,textes_et_e_tudes_du_moyen_a_ge,Turnhout,,,brepols-publishers,,,,,,,,,,,,,italian,false,,,,federicivescovini,,1:history_of_philosophy
50913,incollection,federicivescovini:1999a,,,1999,,Les \emph{Vite di matematici Arabi} de Bernardino Baldi (Urbino 1553-1617),Les Vite di matematici Arabi de Bernardino Baldi (Urbino 1553-1617),,,,,,,,,395--408,395,,,,,,,,,,,,,,,,,,,french,false,,,federicivescovini,,,1:mathematics;2:history_of_mathematics
