id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
48062,article,eliot_ch:2011,,,2011,,Hempel's Provisos and \emph{Ceteris Paribus} Clauses,Hempel's Provisos and Ceteris Paribus Clauses,,,,journal-for-general-philosophy-of-science-zeitschrift-fur-allgemeine-wissenschaftstheorie,42,2,207--218,207,,,,,,,,,,,,,,,,,,,english,false,,,eliot_ch,,,1:causation;2:laws_of_nature;3:ceteris_paribus_laws
48063,book,eliot_ts:1964,,,1964,,Knowledge and Experience in the Philosophy of F.H.~Bradley,Knowledge and Experience in the Philosophy of F.H. Bradley,,,,,,,,,,,New York,,,columbia-university-press,,,,,,,,,,,,,english,false,,,eliot_ts,,,1:epistemology
48064,book,elissade:2000,,,2000,,Critique de l'interpr{\'e}tation,Critique de l'interprétation,,,,,,,,,,philologie_et_mercure,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,elissade,,,1:representation;2:meaning_theories;3:interpretationism
48065,book,elissade:2004,,,2004,,Les passions : premi{\`e}res r{\'e}flexions,Les passions : premières réflexions,,,,,,,,,,,Rosny-sous-Bois (Seine-Saint-Denis),,,breal,,,,,,,,,,,,,french,false,,,elissade,,,1:feeling;2:emotions
48066,book,elithorn-jones:1973,,,1973,,Artificial and Human Thinking,Artificial and Human Thinking,Artificial and Human Thinking,Artificial and Human Thinking,,,,,,,,,"San Francisco, California",,,jossey-bass,,,,,,,,,,,,,english,false,,,,elithorn;jones_da,,1:ai;2:foundations_of_ai
48067,book,elitzur-etal:2005,,,2005,,Quo Vadis Quantum Mechanics?,Quo Vadis Quantum Mechanics?,Quo Vadis Quantum Mechanics?,Quo Vadis Quantum Mechanics?,,,,,,,,,Berlin,,,springer,,,,,,,,,,,,,english,false,,,,elitzur;dolev_s;kolenda_n,,1:quantum_mechanics
48068,article,elitzur:1989,,,1989,,Consciousness and the Incompleteness of the Physical Explanation of Behavior,Consciousness and the Incompleteness of the Physical Explanation of Behavior,,,,journal-of-mind-and-behavior,10,,1--20,1,,,,,,,,,,,,,,,,,,,english,false,,,elitzur,,,2:consciousness
48069,article,elitzur:1990,,,1990,,Neither Idealism nor Materialism: A Reply to \citet{snyder_d:1990},Neither Idealism nor Materialism: A Reply to Snyder (1990),,,,journal-of-mind-and-behavior,11,,,,,,,,,,,,,,,,,,,,,,english,false,,,elitzur,,,1:metaphysics;2:idealism
48070,article,elitzur:1995,,,1995,,Consciousness Can No Longer Be Ignored,Consciousness Can No Longer Be Ignored,,,,journal-of-consciousness-studies,2,,353--558,353,,,,,,,,,,,,,,,,,,,english,false,,,elitzur,,,2:consciousness
48071,incollection,elitzur:1996,,,1996,,Time and Consciousness: The Uneasy Bearing of Relativity on the Mind-Body Problem,Time and Consciousness: The Uneasy Bearing of Relativity on the Mind-Body Problem,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,elitzur,,,2:consciousness
