id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
80400,incollection,iacoboni:2011,,,2011,,Within Each Other: Neural Mechanisms for Empathy in the Primate Brain,Within Each Other: Neural Mechanisms for Empathy in the Primate Brain,,,,,,,,,45--57,45,,,,,,,,,,,,,,,,,,,english,false,,,iacoboni,,,1:feeling;2:empathy
80401,article,iacona-marconi:2005,,,2005,,Petitio Principii: What's Wrong?,Petitio Principii: What's Wrong?,,,,facta-philosophica,7,7,1,1,19--34,19,,,,,,,,,,,,,,,,,,,english,false,,,iacona;marconi,,,1:argumentation;2:fallacies;3:begging_the_question
80402,article,iacona-voltolini:2002,,,2002,,Review of \citet{thomasson:1999},Review of Thomasson (1999),,,,dialectica,56,56,3,3,284--287,284,,,,,,,,,,,,,,,,,10.48106/dial.v56.i3.06,,english,false,,,iacona;voltolini,,,1:aesthetics;2:fiction
80403,book,iacona:2002,,,2002,,Propositions,Propositions,,,,,,,,,,,,,Genova,,,name,,,,,,,,,,,,,english,false,,,iacona,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
80404,article,iacona:2002a,,,2002,,The Expressing Relation,The Expressing Relation,,,,dialectica,56,56,3,3,235--260,235,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.2002.tb00241.x,,english,false,,,iacona,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
80405,article,iacona:2003,,,2003,,Are there Propositions?,Are there Propositions?,,,,erkenntnis,58,58,3,3,325--351,325,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
80406,book,iacona:2005,,,2005,,L'argomentazione,L'argomentazione,,,,,,,281,281,,,,piccola_biblioteca_einaudi_filosofia,Torino,,,giulio-einaudi-editore-spa,,,,,,,,,,,,,italian,false,,,iacona,,,1:argumentation;2:informal_logic
80407,article,iacona:2005a,,,2005,,Rethinking Bivalence,Rethinking Bivalence,,,,synthese,146,146,3,3,283--302,283,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:truth;2:excluded_middle;3:bivalence
80408,article,iacona:2006,,,2006,,True in a Sense,True in a Sense,,,,grazer-philosophische-studien,72,72,,,141--154,141,,,,,,,,,,,Propositions,Propositions,,,,,,,english,false,,,iacona,,carrara;sacchi_e,1:truth;2:relative_truth
80409,article,iacona:2007,,,2007,,Future Contingents and Aristotle's Fantasy,Future Contingents and Aristotle's Fantasy,,,,critica-revista-hispanoamericana-de-filosofia,39,39,117,117,45--60,45,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:time;2:the_future;3:future_contingents
80410,incollection,iacona:2008,,,2008,,Faultless or Disagreement,Faultless or Disagreement,,,,,,,,,287--296,287,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:rationality;2:disagreement
80411,article,iacona:2008a,,,2008,,Review of \citet{marconi:2007},Review of Marconi (2007),,,,dialectica,62,62,4,4,561--564,561,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.2008.01150.x,,english,false,,,iacona,,,1:language
80412,incollection,iacona:2010,,,2010,,Saying More (or Less) Than One Thing,Saying More (or Less) Than One Thing,,,,,,,,,289--303,289,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:vagueness
80413,article,iacona:2010a,,,2010,,Truth Preservation in Any Context,Truth Preservation in Any Context,,,,american-philosophical-quarterly,47,47,2,2,191--199,191,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:logic;2:entailment;3:logical_validity
80414,article,iacona:2010b,,,2010,,Validity and Interpretation,Validity and Interpretation,,,,australasian-journal-of-philosophy,88,88,2,2,247--264,247,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:logic;2:entailment;3:logical_validity
80415,incollection,iacona:2011,,,2011,,The Actual Future in Formal Semantics,The Actual Future in Formal Semantics,,,,,,,,,99--112,99,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:time;2:the_future
80416,article,iacona:2012,,,2012,,Review of \citet{casalegno:2011a},Review of Casalegno (2011),,,,dialectica,66,66,2,2,299--300,299,,,,,,,,,,,Paolo Casalegno's Good Points,Paolo Casalegno's Good Points,,,,,10.1111/j.1746-8361.2012.01300.x,,english,false,,,iacona,,paganini_e,1:language
80417,incollection,iacona:2013,,,2013,,Timeless Truth,Timeless Truth,,,,,,,,,29--46,29,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:time;2:the_future;3:branching_time
80418,article,iacona:2014,,,2014,,Ockhamism Without Thin Red Lines,Ockhamism Without Thin Red Lines,,,,synthese,191,191,12,12,2633--2652,2633,,,,,,,,,,,,,,,,,10.1007/s11229-014-0405-6,,english,false,,,iacona,,,1:time;2:the_future;3:branching_time
80419,incollection,iacona:2014a,,,2014,,$T \times W$ Epistemic Modality,T × W Epistemic Modality,,,,,,,,,195--208,195,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:truth;2:relative_truth
80420,incollection,iacona:2015,,,2015,,Quantification and Logical Form,Quantification and Logical Form,,,,,,,,,125--140,125,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:language;2:logical_structure;3:logical_form
80421,article,iacona:2015a,,,2015,,Ockhamism and Quantified Modal Logic,Ockhamism and Quantified Modal Logic,,,,logique-et-analyse,58,58,231,231,353--370,353,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:logic;2:modal_logic
80422,article,iacona:2016,,,2016,,On the Puzzle of the Changing Past,On the Puzzle of the Changing Past,,,,philosophia,44,44,1,1,137--142,137,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:time;2:the_past;3:reality_of_the_past
80423,article,iacona:2016a,,,2016,,Two Notions of Logical Form,Two Notions of Logical Form,,,,the-journal-of-philosophy,113,113,12,12,617--643,617,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:language;2:logical_structure;3:logical_form
80424,article,iacona:2016b,,,2016,,Vagueness and Quantification,Vagueness and Quantification,,,,journal-of-philosophical-logic,45,45,5,5,579--602,579,,,,,,,,,,,,,,,,,,,english,false,,,iacona,,,1:vagueness;2:ontic_vagueness
80425,book,iacona:2017,,,2017,,Logical Form.~Between Logic and Natural Language,Logical Form. Between Logic and Natural Language,,,,,,,393,393,,,,synthese_library,Dordrecht,,,springer,,,,,,,,,,,,,english,false,,,iacona,,,1:language;2:logical_structure;3:logical_form
80426,incollection,iacona:2022,,,2022,,The Metaphysics of Ockhamism,The Metaphysics of Ockhamism,,,,,,,,,131--146,131,,,,,,,,,,,,,,,,,10.1007/978-3-030-90359-6_8,,english,false,,,iacona,,,
80427,incollection,iacono_am:2015,,,2015,,"Politische Utopie und hypothetischer Ursprung.~Staatstheoretische und methodologische Voraussetzung.~Zweiter Diskurs: Widmung, Vorwort, Einleitung (Exordium)","Politische Utopie und hypothetischer Ursprung. Staatstheoretische und methodologische Voraussetzung. Zweiter Diskurs: Widmung, Vorwort, Einleitung (Exordium)",,,,,,,,,63--82,63,,,,,,,,,,,,,,,,,,,ngerman,false,,,iacono_am,,,1:political_philosophy;2:justification_of_the_state
80428,article,iacono_l:2008,,,2008,,Warranted Assertability Maneuvers and the Rules of Assertion,Warranted Assertability Maneuvers and the Rules of Assertion,,,,pacific-philosophical-quarterly,89,89,,,460--469,460,,,,,,,,,,,,,,,,,,,english,false,,,iacono_l,,,1:pragmatics;2:assertion;3:assertability
