id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
94024,incollection,laakso-cottrell:2006,,,2006,,Churchland on Connectionism,Churchland on Connectionism,,,,,,,113--153,,,,,,,,,,,,,,,,,,,,false,,laakso;cottrell_gw,,,1:psychology;2:cognitive_science;3:connectionism
94025,incollection,laakso:2009,,,2009,,Development and Learning,Development and Learning,,,,,,,430--449,,,,,,,,,,,,,,,,,,,,false,,laakso,,,1:psychology;2:learning
94026,article,laarmann:1999,,,1999,,Transsubstantiation.~Begriffsgeschichtliche Materialien und bibliographische Notizen,Transsubstantiation. Begriffsgeschichtliche Materialien und bibliographische Notizen,,,,archiv-fur-begriffsgeschichte,41,,119--150,,,,,,,,,,,,,,,,,,,ngerman,false,,laarmann,,,1:religion;2:liturgy;3:eucharist
94027,article,laas_o:2017,,,2017,,Disagreements over Analogies,Disagreements over Analogies,,,,metaphilosophy,48,1/2,153--182,,,,,,,,,,,,,,,,,,,,false,,laas_o,,,1:argumentation;2:analogy
94028,article,laasik:2021,,,2021,,Perspectivity and Rationality of Perception,Perspectivity and Rationality of Perception,,,,dialectica,75,1,121--139,,,,,,,,,,,,,,,,,10.48106/dial.v75.i1.06,,,false,,laasik,,,1:perception
94029,article,laasik:2021a,,,2021,,Perceptual Confidence: A Husserlian Take,Perceptual Confidence: A Husserlian Take,,,,european-journal-of-philosophy,29,2,354--364,,,,,,,,,,,,,,,,,10.1111/ejop.12580,,,false,,laasik,,,1:perception
94030,incollection,labar_ks-ledoux:2003,,,2003,,Emotional Learning Circuits in Animals and Humans,Emotional Learning Circuits in Animals and Humans,,,,,,,52--65,,,,,,,,,,,,,,,,,,,,false,,labar_ks;ledoux,,,1:feeling;2:emotions
94031,incollection,labar_ks:2016,,,2016,,Fear and Anxiety,Fear and Anxiety,,,,,,,751--773,,,,,,,,,,,,,,,,,,,,false,,labar_ks,,,1:feeling
94032,UNKNOWN,labarca_g:1967,,,1967,,Teoria del yo en la filosofia de Ortega y Gasset,Teoria del yo en la filosofia de Ortega y Gasset,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Travail de licence,,,,,,,,,,,,spanish,false,,labarca_g,,,
94033,incollection,labarge:2004,,,2004,,Aristotle on `Simultaneous Learning' in \emph{Posterior Analytics} 1.1 and \emph{Prior Analytics} 2.21,Aristotle on ‘Simultaneous Learning' in Posterior Analytics 1.1 and Prior Analytics 2.21,,,,,,,177--216,,,,,,,,,,,,,,,,,,,,false,,labarge,,,1:psychology;2:learning
94034,incollection,labarge:2012,,,2012,,How (and Maybe Why) to Grieve like an Ancient Philosopher,How (and Maybe Why) to Grieve like an Ancient Philosopher,,,,,,,321--342,,,,,,,,,,,,,,,,,,,,false,,labarge,,,1:feeling;2:grief
94035,incollection,labarriere_jl:1983,,,1983,,"Remarques pr{\'e}alables sur le th{\`e}me du colloque [``Transzendentale Momente in Hegel's Logik und Ph{\""a}nomenologie'']",Remarques préalables sur le thème du colloque [“Transzendentale Momente in Hegel's Logik und Phänomenologie”],,,,,,,195--197,,,,,,,,,,,,,,,,,,,french,false,,labarriere_jl,,,1:metaphysics;2:transcendental_idealism
94036,incollection,labarriere_jl:1990,,,1990,,De la \emph{phronesis} animale,De la phronesis animale,,,,,,,405--428,,,,,,,,,,,,,,,,,,,french,false,,labarriere_jl,,,1:animals;2:animal_cognition
94037,incollection,labarriere_jl:1993,,,1993,,"De la `nature phantastique' des animaux chez les Sto{\""{\i}}ciens",De la ‘nature phantastique' des animaux chez les Stoïciens,,,,,,,225--249,,,,,,,,,,,,,,,,,,,french,false,,labarriere_jl,,,1:animals;2:animal_cognition
94038,incollection,labarriere_jl:1994,,,1994,,L'orateur politique face {\`a} ses contraintes,L'orateur politique face à ses contraintes,,,,,,,231--255,,,,,,,,,,,,,,,,,,,french,false,,labarriere_jl,,,1:political_philosophy
94039,article,labarriere_jl:1997,,,1997,,"D{\'e}sir, phantasia et intellect dans le De Anima, III, 9-11: Une r{\'e}plique {\'a} Monique \citet{cantosperber:1997a}","Désir, phantasia et intellect dans le De Anima, III, 9-11: Une réplique á Monique Canto-Sperber (1997)",,,,les-etudes-philosophiques,51,1,97--125,,,,,,,,,,,,,,,,,,,french,false,,labarriere_jl,,,2:imagination;3:phantasia
