id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
124132,book,ojakangas_m:2016,,,2016,,On the Greek Origins of Biopolitics: A Reintrpretation of the History of Biopower,On the Greek Origins of Biopolitics: A Reintrpretation of the History of Biopower,,,,,,,,,,London,,,routledge,,,,,,,,,,,,,,false,,ojakangas_m,,,1:ethics;2:bioethics
124133,article,ojeda:1988,,,1988,,A Linear Precedence Account of Cross-Serial Dependencies,A Linear Precedence Account of Cross-Serial Dependencies,,,,linguistics-and-philosophy,11,4,457--492,,,,,,,,,,,,,,,,,,,,false,,ojeda,,,1:linguistics;2:syntax
124134,article,ojeda:1991,,,1991,,Definite Descriptions and Definite Generics,Definite Descriptions and Definite Generics,,,,linguistics-and-philosophy,14,4,367--397,,,,,,,,,,,,,,,,,,,,false,,ojeda,,,1:reference;2:definite_descriptions
124135,article,ojeda:1998,,,1998,,The Semantics of Collectives and Distributives in Papago,The Semantics of Collectives and Distributives in Papago,,,,natural-language-semantics,6,3,245--270,,,,,,,,,,,,,,,,,,,,false,,ojeda,,,1:semantics;2:plurals;3:distributive_collective_readings
124136,book,ojedaaciego-etal:2000,,,2000,,{JELIA}'00.~Logics in Artificial Intelligence European Workshop,JELIA'00. Logics in Artificial Intelligence European Workshop,{JELIA}'00.~Logics in Artificial Intelligence European Workshop,JELIA'00. Logics in Artificial Intelligence European Workshop,,,,,,,,Berlin,,,springer,,,,,,,,,,,,,,false,,,ojedaaciego;deguzman_ip;brewka;pereira_lm,,1:ai
124137,incollection,ojzerman:1988,,,1988,,Luk{\'a}cs' Hegel Interpretation,Lukács' Hegel Interpretation,,,,,,,197--220,,,,,,,,,,,,,,,,,,,,false,,ojzerman,,,1:political_philosophy;2:marxism
