id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
83516,article,jia_j:2009,,,2009,,An AI Framework to Teach English as a Foreign Language: CSIEC,An AI Framework to Teach English as a Foreign Language: CSIEC,,,,the-ai-magazine,30,2,59--71,,,,,,,,,,,,,,,,,,,,false,,jia_j,,,1:ai;2:human_computer_interaction;3:intelligent_tutoring
83517,incollection,jiachang-xinhe:1996,,,1996,,Relational Realism on Reform of the View of Physical Reality and Its Logical Manifestation,Relational Realism on Reform of the View of Physical Reality and Its Logical Manifestation,,,,,,,359--380,,,,,,,,,,,,,,,,,,,,false,,jiachang;xinhe,,,1:science;2:scientific_realism
83518,incollection,jian-shi:1999,,,1999,,Formalizing Agent's Attitudes with Polyadic $\pi$-Calculus,Formalizing Agent's Attitudes with Polyadic π-Calculus,,,,,,,21--27,,,,,,,,,,,,,,,,,,,,false,,jian;shi_z,,,1:action;2:action_formalisms;3:logic_of_action
83519,article,jiang_a:2012,,,2012,,"War Carnap ein Ph{\""a}nomenalist?",War Carnap ein Phänomenalist?,,,,conceptus-zeitschrift-fur-philosophie,41,99/100,99--122,,,,,,,,,,,,,,,,,,,ngerman,false,,jiang_a,,,1:perception;2:sense_data
83520,article,jiang_a:2018,,,2018,,Conceiving Existence: On Hume's Argument against the Distinctness of the Idea of Existence,Conceiving Existence: On Hume's Argument against the Distinctness of the Idea of Existence,,,,british-journal-for-the-history-of-philosophy,26,2,297--316,,,,,,,,,,,,,,,,,,,,false,,jiang_a,,,1:ontology;2:being
83521,incollection,jiang_ti:1994,,,1994,,Peirce's Semeiotic Naturalism,Peirce's Semeiotic Naturalism,,,,,,,249--256,,,,,,,,,,,,,,,,,,,,false,,jiang_ti,,,
83522,incollection,jiang_yj:1994,,,1994,,On Multiagent Autoepistemic Logic -- An Exospectrive View,On Multiagent Autoepistemic Logic – An Exospectrive View,,,,,,,317--328,,,,,,,,,,,,,,,,,,,,false,,jiang_yj,,,1:epistemology;2:epistemic_logic;3:autoepistemic_logic
83523,book,jibu-yasue:1995,,,1995,,Quantum Brain Dynamics and Consciousness: An Introduction,Quantum Brain Dynamics and Consciousness: An Introduction,,,,,,,,,,Amsterdam,,,john-benjamins-publishing-co,,,,,,,,,,,,,,false,,jibu;yasue,,,2:consciousness
83524,article,jibu-yasue:1997,,,1997,,Magic without Magic: Meaning of Quantum Brain Dynamics,Magic without Magic: Meaning of Quantum Brain Dynamics,,,,journal-of-mind-and-behavior,18,,,,,,,,,,,,,,,,,,,,,,false,,jibu;yasue,,,1:quantum_mechanics
83525,incollection,jigaboy_gm-etal:2016,,,2016,,Values and Behaviour,Values and Behaviour,,,,,,,243--264,,,,,,,,,,,,,,,,,,,,false,,jigaboy_gm;maio_gr;haddock_g;tapper_k,,,
83526,incollection,jillions:2008,,,2008,,Orthodox Christianity in the West: The Ecumenical Challenge,Orthodox Christianity in the West: The Ecumenical Challenge,,,,,,,276--292,,,,,,,,,,,,,,,,,,,,false,,jillions,,,1:religion;2:theology
83527,incollection,jimenez_ca:1995,,,1995,,Some Logical Remarks Concerning the Continuum Problem,Some Logical Remarks Concerning the Continuum Problem,,,,,,,173--186,,,,,,,,,,,,,,,,,,,,false,,jimenez_ca,,,1:mathematics;2:continuum
83528,incollection,jimenez_ca:1997,,,1997,,Mathematical Analysis and Analytical Science,Mathematical Analysis and Analytical Science,,,,,,,103--146,,,,,,,,,,,,,,,,,,,,false,,jimenez_ca,,,1:method;2:analytic_synthetic_method
83529,incollection,jimenez_er:2014,,,2014,,Mind in Body in Aristotle,Mind in Body in Aristotle,,,,,,,91--105,,,,,,,,,,,,,,,,,,,,false,,jimenez_er,,,1:mind_body
83530,book,jimenez_er:2017,,,2017,,Aristotle's Concept of Mind,Aristotle's Concept of Mind,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/9781108151825,,,false,,jimenez_er,,,2:metaphysics_of_mind
83531,book,jimenez_m:2004,,,2004,,L'esth{\'e}tique contemporaine : tendance et enjeux,L'esthétique contemporaine : tendance et enjeux,,,,,,6,,,50_questions,Paris,,,klincksieck,,,,,,,,,,,,,french,false,,jimenez_m,,,1:aesthetics
83532,incollection,jimenez_ma:2018,,,2018,,Aristotle on Enduring Evils While Staying Happy,Aristotle on Enduring Evils While Staying Happy,,,,,,,150--169,,,,,,,,,,,,,,,,,,,,false,,jimenez_ma,,,2:evil
83533,book,jimenez_ma:2020,,,2020,,Aristotle on Shame,Aristotle on Shame,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,,false,,jimenez_ma,,,1:feeling;2:guilt;3:shame
83534,book,jimenez_ma:2021,,,2021,,Aristotle on Shame and Learning to Be Good,Aristotle on Shame and Learning to Be Good,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780198829683.001.0001,,,false,,jimenez_ma,,,
