id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
152703,book,sgall-etal:1973,,,1973,,"Topic, Focus and Generative Semantics","Topic, Focus and Generative Semantics",,,,,,,,,,Kronberg Ts.,,,scriptor-verlag,,,,,,,,,,,,,,false,,sgall;hajicova;beneaov,,,1:representation;2:aboutness;3:topic_in_pragmatics
152704,book,sgall-etal:1986,,,1986,,The Meaning of the Sentence in its Semantic and Pragmatic Aspects,The Meaning of the Sentence in its Semantic and Pragmatic Aspects,,,,,,,,,,Dordrecht,,,d-reidel-publishing-co,,,,,,,,,,,,,,false,,sgall;hajicova;panevova,,,1:semantics
152705,incollection,sgall-hajicova:1992,,,1992,,Linguistic Meaning and Semantic Interpretation,Linguistic Meaning and Semantic Interpretation,,,,,,,299--310,,,,,,,,,,,,,,,,,,,,false,,sgall;hajicova,,,1:semantics
152706,incollection,sgall:1969,,,1969,,L'ordre des mots et la s{\'e}mantique,L'ordre des mots et la sémantique,,,,,,,231--238,,,,,,,,,,,,,,,,,,,french,false,,sgall,,,1:linguistics
152707,article,sgall:1972,,,1972,,Fillmore's Mysteries and Topic vs.~Comment.,Fillmore's Mysteries and Topic vs. Comment.,,,,journal-of-linguistics,8,,283--288,,,,,,,,,,,,,,,,,,,,false,,sgall,,,1:representation;2:aboutness;3:topic_in_pragmatics
152708,incollection,sgall:1975,,,1975,,Conditions on the Use of Sentences and a Semantic Representation of Topic and Focus,Conditions on the Use of Sentences and a Semantic Representation of Topic and Focus,,,,,,,297--312,,,,,,,,,,,,,,,,,,,,false,,sgall,,,1:pragmatics;2:sentence_focus
152709,article,sgall:1975a,,,1975,,Topic and Focus in Transformational Grammar,Topic and Focus in Transformational Grammar,,,,papers-in-linguistics,8,,1--2,,,,,,,,,,,,,,,,,,,,false,,sgall,,,1:representation;2:aboutness;3:topic_in_pragmatics
152710,article,sgall:1977,,,1977,,"Sign Meaning, Cognitive Content, and Pragmatics","Sign Meaning, Cognitive Content, and Pragmatics",,,,the-journal-of-pragmatics,1,,269--282,,,,,,,,,,,,,,,,,,,,false,,sgall,,,1:pragmatics
152711,article,sgall:1980,,,1980,,Case and Meaning,Case and Meaning,,,,the-journal-of-pragmatics,4,,525--536,,,,,,,,,,,,,,,,,,,,false,,sgall,,,1:exemplification;2:aspect_in_linguistics;3:thematic_roles
152712,incollection,sgall:1980a,,,1980,,Towards a Pragmatically Based Theory of Meaning,Towards a Pragmatically Based Theory of Meaning,,,,,,,233--246,,,,,,,,,,,,,,,,,,,,false,,sgall,,,1:representation;2:speaker_meaning
152713,book,sgall:1984,,,1984,,"Contributions to Functional Syntax, Semantics, and Language Comprehension","Contributions to Functional Syntax, Semantics, and Language Comprehension","Contributions to Functional Syntax, Semantics, and Language Comprehension","Contributions to Functional Syntax, Semantics, and Language Comprehension",,,,,,,,Praha,,,academia-verlag,,,,,,,,,,,,,,false,,,sgall,,1:semantics
152714,incollection,sgall:1994,,,1994,,Dependency-Based Grammatical Information in the Lexicon,Dependency-Based Grammatical Information in the Lexicon,,,,,,,339--344,,,,,,,,,,,,,,,,,,,,false,,sgall,,,1:linguistics;2:linguistics_as_a_science;3:mathematical_linguistics
152715,article,sgall:2001,,,2001,,"Functional Generative Description, Word Order and Focus","Functional Generative Description, Word Order and Focus",,,,theoretical-linguistics,27,1,3--28,,,,,,,,,,,,,,,,,,,,false,,sgall,,,1:linguistics;2:syntax;3:word_order
152716,article,sgaravatti-spolaore:2018,,,2018,,Out of Nothing,Out of Nothing,,,,thought,7,2,132--138,,,,,,,,,,,,,,,,,,,,false,,sgaravatti;spolaore_g,,,1:ontology;2:negativity;3:nothing
152717,article,sgaravatti-zardini:2008,,,2008,,Knowing How to Establish Intellectualism,Knowing How to Establish Intellectualism,,,,grazer-philosophische-studien,77,,217--261,,,,,,,,,,,Knowledge and Questions,Knowledge and Questions,,,,,,,,false,,sgaravatti;zardini,,lihoreau,1:knowledge;2:knowing_how
152718,article,sgaravatti:2013,,,2013,,Petitio Principii: A Bad Form of Reasoning,Petitio Principii: A Bad Form of Reasoning,,,,mind,122,487,749--779,,,,,,,,,,,,,,,,,,,,false,,sgaravatti,,,1:argumentation;2:fallacies;3:begging_the_question
152719,article,sgaravatti:2014,,,2014,,"Scepticism, Defeasible Evidence and Entailment","Scepticism, Defeasible Evidence and Entailment",,,,philosophical-studies,168,2,439--455,,,,,,,,,,,,,,,,,10.1007/s11098-013-0134-6,,,false,,sgaravatti,,,1:skepticism
152720,incollection,sgaravatti:2015,,,2015,,"Thought Experiments, Concepts, and Conceptions","Thought Experiments, Concepts, and Conceptions",,,,,,,132--150,,,,,,,,,,,,,,,,,,,,false,,sgaravatti,,,1:method;2:thought_experiments
152721,article,sgaravatti:2016,,,2016,,Is Knowledge of Essence Required for Thinking about Something?,Is Knowledge of Essence Required for Thinking about Something?,,,,dialectica,70,2,217--228,,,,,,,,,,,,,,,,,10.1111/1746-8361.12141,,,false,,sgaravatti,,,2:essence;3:epistemology_of_essence
152722,book,sgaravatti:2017,,,2017,,Esperimenti mentali e metodo filosofico.~Un saggio antieccezionalista,Esperimenti mentali e metodo filosofico. Un saggio antieccezionalista,,,,,,,,,filosofie,Milano,,,mimesis-edizioni,,,,,,,,,,,,,italian,false,,sgaravatti,,,1:method;2:thought_experiments
152723,incollection,sgaravatti:2019,,,2019,,"Thought Experiments, Concepts, and Conceptions","Thought Experiments, Concepts, and Conceptions",,,,,,,132--150,,,,,,,,,,,,,,,,,,,,false,,sgaravatti,,,1:method;2:thought_experiments
152724,article,sgarbi:2007,,,2007,,Recensione di \citet{decaro_m-spinelli:2007},Recensione di De Caro and Spinelli (2007),,,,quaestio-annuario-di-storia-della-metafisica,7,,576--578,,,,,,,,,,,,,,,,,,,italian,false,,sgarbi,,,1:skepticism
152725,book,sgarbi:2010a,,,2010,,"Logica e metafisica nel Kant precritico.~L'ambiente intellettuale di K{\""o}nigsberg e la formazione della filosofia kantiana",Logica e metafisica nel Kant precritico. L'ambiente intellettuale di Königsberg e la formazione della filosofia kantiana,,,,,,,,,studien_zur_philosophie_des_18_jahrhunderts,Frankfurt a.M.,,,peter-lang,,,,,,,,,,,,,italian,false,,sgarbi,,,1:history_of_philosophy
152726,book,sgarbi:2010b,,,2010,,La \emph{Kritik der reinen Vernunft} nel contesto della tradizione logica aristotelica,La Kritik der reinen Vernunft nel contesto della tradizione logica aristotelica,,,,,,,,,studien_und_materialien_zur_geschichte_der_philosophie,Hildesheim,,,georg-olms,,,,,,,,,,,,,italian,false,,sgarbi,,,1:history_of_philosophy
152727,article,sgarbi:2011,,,2011,,The Historical Genesis of the Kantian Concept of Transcendental,The Historical Genesis of the Kantian Concept of Transcendental,,,,archiv-fur-begriffsgeschichte,53,,97--118,,,,,,,,,,,,,,,,,,,,false,,sgarbi,,,1:metaphysics;2:transcendental_idealism
152728,book,sgarbi:2012,,,2012,,"\emph{Translatio Studiorum}.~Ancient, Medieval and Modern Bearers of Intellectual History","Translatio Studiorum. Ancient, Medieval and Modern Bearers of Intellectual History","\emph{Translatio Studiorum}.~Ancient, Medieval and Modern Bearers of Intellectual History","Translatio Studiorum. Ancient, Medieval and Modern Bearers of Intellectual History",,,,217,,,brill_s_studies_in_intellectual_history,Leiden,,,ej-brill,,,,,,,,,,,,,,false,,,sgarbi,,1:history_of_philosophy
152729,article,sgarbi:2012a,,,2012,,Towards a Reassessment of British Aristotelianism,Towards a Reassessment of British Aristotelianism,,,,vivarium,50,1,85--109,,,,,,,,,,,,,,,,,,,,false,,sgarbi,,,1:history_of_philosophy
152730,book,sgarbi:2013,,,2013,,The Aristotelian Tradition and the Rise of British Empiricism: Logic and Epistemology in the British Isles (1570-1689),The Aristotelian Tradition and the Rise of British Empiricism: Logic and Epistemology in the British Isles (1570-1689),,,,,,32,,,studies_in_history_and_philosophy_of_science,Dordrecht,,,springer,,,,,,,,,,,,,,false,,sgarbi,,,1:history_of_philosophy
152731,incollection,sgarbi:2013a,,,2013,,"Immanuel Kant, Universal Understanding, and the Meaning of Averroism in the German Enlightenment","Immanuel Kant, Universal Understanding, and the Meaning of Averroism in the German Enlightenment",,,,,,,255--272,,,,,,,,,,,,,,,,,,,,false,,sgarbi,,,1:history_of_philosophy
152732,article,sgarbi:2015,,,2015,,On Methods.~Volume 1: Books I-II.~Volume 2: Books III-IV.~On Regressus,On Methods. Volume 1: Books I-II. Volume 2: Books III-IV. On Regressus,,,,journal-of-the-history-of-philosophy,53,1,158--159,,,,,,,,,,,,,,,,,,,,false,,sgarbi,,,1:method
152733,book,sgarbi:2020,,,2020,,Encyclopedia of Renaissance Philosophy,Encyclopedia of Renaissance Philosophy,Encyclopedia of Renaissance Philosophy,Encyclopedia of Renaissance Philosophy,,,,,,,,Berlin,,,springer,,,,,,,,,,,10.1007/978-3-319-14169-5,,,false,,,sgarbi,,
152734,book,sgarbi:2022,,,2022,,The Democratization of Knowledge in Renaissance Italy: The Philosopher and the People,The Democratization of Knowledge in Renaissance Italy: The Philosopher and the People,,,,,,,,,scientiae_studies,Amsterdam,,,amsterdam-university-press,,,,,,,,,,,10.1017/9789048556243,,,false,,sgarbi,,,
152735,book,sgard:1982,,,1982,,Condillac et les probl{\`e}mes du langage,Condillac et les problèmes du langage,Condillac et les probl{\`e}mes du langage,Condillac et les problèmes du langage,,,,,,,,Gen{\`e}ve,,,slatkine,,,,,,,,,,,,,french,false,,,sgard,,1:language
152736,article,sgouros:1999,,,1999,,"Dynamic Generation, Management, and Resolution of Interactive Plots","Dynamic Generation, Management, and Resolution of Interactive Plots",,,,artificial-intelligence,107,1,29--62,,,,,,,,,,,,,,,,,,,,false,,sgouros,,,1:ai
152737,book,sgreccia:2004,,,2004,,Manuel de bio{\'e}thique : les fondements et l'{\'e}thique biom{\'e}dicale,Manuel de bioéthique : les fondements et l'éthique biomédicale,,,,,,,,,,Paris,,,edifa,,,,,,,,,,,,,french,false,,sgreccia,,,1:ethics;2:bioethics
152738,incollection,sgueglia:2013,,,2013,,Metaphysics and the Concept of World in Rudolph Carnap and Moritz Schlick,Metaphysics and the Concept of World in Rudolph Carnap and Moritz Schlick,,,,,,,217--234,,,,,,,,,,,,,,,,,,,,false,,sgueglia,,,
152739,incollection,sgueglia:2014,,,2014,,Ontopoiesis of Eidolon and Transcendental Schematism in Cassirer and the Concept of Ontology in Meinong and Quine,Ontopoiesis of Eidolon and Transcendental Schematism in Cassirer and the Concept of Ontology in Meinong and Quine,,,,,,,179--192,,,,,,,,,,,,,,,,,,,,false,,sgueglia,,,
