id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
89316,incollection,klabunde-jansche:1998,,,1998,,Abductive Reasoning for Syntactic Realization,Abductive Reasoning for Syntactic Realization,,,,,,,,,108--117,108,,,,,,,,,,,,,,,,,,,english,false,,,klabunde;jansche_m,,,1:linguistics;2:logic_for_natural_language;3:natural_language_generation
89317,book,klaerner:2003,,,2003,,"Der Schluss auf die beste Erkl{\""a}rung",Der Schluss auf die beste Erklärung,,,,,,,,,,,,ideen_argumente,Berlin,,,de-gruyter,,,,,,,,,,,,,german,false,,,klaerner,,,1:explanation;2:abduction
89318,incollection,klaes:2006,,,2006,,Keynes between Modernism and Post-Modernism,Keynes between Modernism and Post-Modernism,,,,,,,,,257--270,257,,,,,,,,,,,,,,,,,,,english,false,,,klaes,,,1:economics
89319,book,klagge-nordmann:2023,,,2023,,"Movements of Thought: Ludwig Wittgenstein's Diary, 1930-1932 and 1936-1937","Movements of Thought: Ludwig Wittgenstein's Diary, 1930-1932 and 1936-1937","Movements of Thought: Ludwig Wittgenstein's Diary, 1930-1932 and 1936-1937","Movements of Thought: Ludwig Wittgenstein's Diary, 1930-1932 and 1936-1937",,,,,,,,,,,"Lanham, Maryland",,,rowman-littlefield,,,,,,,,,,,,,english,false,,,,klagge;nordmann_a,,
89320,book,klagge-smith:1992,,,1992,,Methods of Interpreting Plato and His Dialogues,Methods of Interpreting Plato and His Dialogues,Methods of Interpreting Plato and His Dialogues,Methods of Interpreting Plato and His Dialogues,,,,,supplementary volume,,,,,oxford_studies_in_ancient_philosophy,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,,klagge;smith_nid,,1:history_of_philosophy
89321,article,klagge:1977,,,1977,,Convention T Regained,Convention T Regained,,,,philosophical-studies,32,32,4,4,377--381,377,,,,,,,,,,,,,,,,,10.1007/bf00368692,,english,false,,,klagge,,,1:truth;2:tarski_truth;3:t_schema
89322,article,klagge:1988,,,1988,,Supervenience: Ontological and Ascriptive,Supervenience: Ontological and Ascriptive,,,,australasian-journal-of-philosophy,66,66,,,461--470,461,,,,,,,,,,,,,,,,,,,english,false,,,klagge,,,2:supervenience
89323,incollection,klagge:1992,,,1992,,Editor's Prologue,Editor's Prologue,,,,,,,,,1--12,1,,,,,,,,,,,,,,,,,,,english,false,,,klagge,,,1:history_of_philosophy
89324,incollection,klagge:1995,,,1995,,Supervenience: Model Theory or Metaphysics?,Supervenience: Model Theory or Metaphysics?,,,,,,,,,60--72,60,,,,,,,,,,,,,,,,,,,english,false,,,klagge,,,2:supervenience
89325,incollection,klahr:1996,,,1996,,"Scientific Discovery Processes in Children, Adults, and Machines","Scientific Discovery Processes in Children, Adults, and Machines",,,,,,,,,325--355,325,,,,,,,,,,,,,,,,,,,english,false,,,klahr,,,1:psychology;2:cognitive_psychology
89326,incollection,klaiber_s:2014,,,2014,,Architecture and Mathematics in Early Modern Religious Orders,Architecture and Mathematics in Early Modern Religious Orders,,,,,,,,,137--164,137,,,,,,,,,,,,,,,,,,,english,false,,,klaiber_s,,,1:science;2:history_of_science
89327,article,klampfer:2004,,,2004,,Moral Responsibility for Unprevented Harm,Moral Responsibility for Unprevented Harm,,,,acta-analytica,19,19,33,33,119--161,119,,,,,,,,,,,,,,,,,,,english,false,,,klampfer,,,1:ethics
89328,article,klampfer:2005,,,2005,,Contextualism and Moral Justification,Contextualism and Moral Justification,,,,croatian-journal-of-philosophy,5,5,3,3,569--582,569,,,,,,,,,,,,,,,,,,,english,false,,,klampfer,,,1:ethics
89329,article,klancer:2012,,,2012,,How Opposites (Should) Attract: Humility as a Virtue for the Strong,How Opposites (Should) Attract: Humility as a Virtue for the Strong,,,,the-heythrop-journal,53,53,,,662--677,662,,,,,,,,,,,,,,,,,,,english,false,,,klancer,,,1:epistemology;2:epistemic_virtues;3:epistemic_humility
89330,incollection,klaniczay_g:2014,,,2014,,"L'efficacit{\'e} des mots dans les miracles, les visions, les incantations et les mal{\'e}fices","L'efficacité des mots dans les miracles, les visions, les incantations et les maléfices",,,,,,,,,327--348,327,,,,,,,,,,,,,,,,,,,french,false,,,klaniczay_g,,,1:pragmatics;2:speech_acts
89331,incollection,klappholz:1991,,,1991,,Rent Control,Rent Control,,,,,,,,,598--603,598,,,,,,,,,,,,,,,,,,,english,false,,,klappholz,,,1:economics
89332,incollection,klass_d:2018,,,2018,,The Cross-Cultural Study of Grief,The Cross-Cultural Study of Grief,,,,,,,,,432--441,432,,,,,,,,,,,,,,,,,,,english,false,,,klass_d,,,1:time;2:death
89333,article,klass_gm:2003,,,2003,,A Framework for Reading Kant on Apperception: Seven Interpretive Questions,A Framework for Reading Kant on Apperception: Seven Interpretive Questions,,,,kant-studien,94,94,1,1,80--94,80,,,,,,,,,,,,,,,,,,,english,false,,,klass_gm,,,1:perception
89334,incollection,klass_gm:2016,,,2016,,What if Fiduciary Obligations are like Contractual Ones?,What if Fiduciary Obligations are like Contractual Ones?,,,,,,,,,93--116,93,,,,,,,,,,,,,,,,,,,english,false,,,klass_gm,,,1:economics;2:contracts
89335,incollection,klassen:2016,,,2016,,Medicine,Medicine,,,,,,,,,401--414,401,,,,,,,,,,,,,,,,,,,english,false,,,klassen,,,1:religion
89336,article,klattenhoff:2016,,,2016,,"Geldfragen, Lebensfragen","Geldfragen, Lebensfragen",,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2016-12-02-klattenhoff,german,false,,cc-by-3,klattenhoff,,,
89337,incollection,klaua:1994,,,1994,,Rational and Real Ordinal Numbers,Rational and Real Ordinal Numbers,,,,,,,,,259--276,259,,,,,,,,,,,,,,,,,,,english,false,,,klaua,,,1:mathematics;2:continuum
89338,book,klauk_t-koeppe:2014,,,2014,,"Fiktionalit{\""a}t",Fiktionalität,"Fiktionalit{\""a}t",Fiktionalität,,,,,,,,,,,Berlin,,,de-gruyter,,,,,,,,,,,,,german,false,,,,klauk_t;koeppe_t,,1:aesthetics;2:fiction
89339,incollection,klauk_t-koeppe:2014a,,,2014,,"Bausteine einer Theorie der Fiktionalit{\""a}t",Bausteine einer Theorie der Fiktionalität,,,,,,,,,3--32,3,,,,,,,,,,,,,,,,,,,german,false,,,klauk_t;koeppe_t,,,1:aesthetics;2:fiction
89340,incollection,klauk_t:2014,,,2014,,Fiktion und Modallogik,Fiktion und Modallogik,,,,,,,,,255--274,255,,,,,,,,,,,,,,,,,,,german,false,,,klauk_t,,,1:aesthetics;2:fiction
89341,incollection,klauk_t:2014a,,,2014,,"Fiktionalit{\""a}t in der Philosophie: Fiktionalismus",Fiktionalität in der Philosophie: Fiktionalismus,,,,,,,,,496--515,496,,,,,,,,,,,,,,,,,,,german,false,,,klauk_t,,,1:metaphysics;2:fictionalism
89342,incollection,klaus_cf:2007,,,2007,,"Keeping Ahead of the English? A Defence of Jews by Corn{\'e}lie Wouters, Baroness of Vasse (1790)","Keeping Ahead of the English? A Defence of Jews by Cornélie Wouters, Baroness of Vasse (1790)",,,,,,,,,171--188,171,,,,,,,,,,,,,,,,,,,english,false,,,klaus_cf,,,1:political_philosophy;2:feminism
89343,article,klaus_g:1961,,,1961,,"{\""U}ber die philosophische Bedeutung der technischen Logik",Über die philosophische Bedeutung der technischen Logik,,,,deutsche-zeitschrift-fur-philosophie,9,9,8,8,909--925,909,,,,,,,,,,,,,,,,,,,german,false,,,klaus_g,,,1:logic;2:nature_of_logic
