id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
89877,article,knab:2016,,,2016,,Origins of Life Research Does Not Rest on a Mistake,Origins of Life Research Does Not Rest on a Mistake,,,,ergo,3,3,26,26,681--699,681,,,,,,,,,,,,,,,,,,,english,false,,,knab,,,1:biology;2:life
89878,incollection,knakkergaard:2014,,,2014,,The Music That's Not There,The Music That's Not There,,,,,,,,,392--406,392,,,,,,,,,,,,,,,,,,,english,false,,,knakkergaard,,,1:ai;2:virtual_reality
89879,article,knapp_c:2003,,,2003,,De-Moralizing Disgustingness,De-Moralizing Disgustingness,,,,philosophy-and-phenomenological-research,66,66,2,2,253--278,253,,,,,,,,,,,,,,,,,,,english,false,,,knapp_c,,,1:feeling;2:disgust
89880,article,knapp_c:2004,,,2004,,When Hard Choices Become Easy,When Hard Choices Become Easy,,,,american-philosophical-quarterly,41,41,4,4,323--330,323,,,,,,,,,,,,,,,,,,,english,false,,,knapp_c,,,1:decision_theory
89881,article,knapp_hg:1982,,,1982,,Besprechung von \citet{bolzano:1981a},Besprechung von Bolzano (1981),,,,grazer-philosophische-studien,18,18,,,190--194,190,,,,,,,,,,,,,,,,,,,german,false,,,knapp_hg,,,1:history_of_philosophy
89882,article,knapp_hg:1989,,,1989,,Besprechung von \citet{bolzano:1987b},Besprechung von Bolzano (1987),,,,grazer-philosophische-studien,35,35,,,189--194,189,,,,,,,,,,,,,,,,,,,german,false,,,knapp_hg,,,1:representation;2:analyticity
89883,article,knapp_hg:1990,,,1990,,Besprechung von \citet{bolzano:1989},Besprechung von Bolzano (1989),,,,grazer-philosophische-studien,38,38,,,224--227,224,,,,,,,,,,,,,,,,,,,german,false,,,knapp_hg,,,2:grounding
89884,incollection,knapp_ph:1976,,,1976,,The Mysterious `Split': A Clinical Inquiry into Problems of Consciousness and Brain,The Mysterious ‘Split': A Clinical Inquiry into Problems of Consciousness and Brain,,,,,,,,,37--70,37,,,,,,,,,,,,,,,,,,,english,false,,,knapp_ph,,,2:consciousness
89885,article,knapp_rh:1971,,,1971,,Personality and the Psychology of Time,Personality and the Psychology of Time,,,,studium-generale,24,24,,,44--51,44,,,,,,,,,Reprinted in \citet[312--319]{fraser_jt-etal:1972},"Reprinted in Fraser, Haber, and Müller (1972)",,,,,,,,,english,false,,,knapp_rh,,,1:time;2:experience_of_time
89886,article,knapp_st-michaels:1994,,,1994,,Reply to John \citet{searle_jr:1994},Reply to John Searle (1994),,,,new-literary-history,25,25,,,669--675,669,,,,,,,,,,,,,,,,,,,english,false,,,knapp_st;michaels_wb,,,1:aesthetics;2:literary_criticism
89887,incollection,knappe:2002,,,2002,,Kant's and Kierkegaard's Conception of Ethics,Kant's and Kierkegaard's Conception of Ethics,,,,,,,,,188--202,188,,,,,,,,,,,,,,,,,,,english,false,,,knappe,,,1:ethics
89888,incollection,knappe:2007,,,2007,,Das Gute: Eine philosophische Rekonstruktion,Das Gute: Eine philosophische Rekonstruktion,,,,,,,,,46--64,46,,,,,,,,,,,,,,,,,,,german,false,,,knappe,,,2:the_good
89889,incollection,knappik:2011,,,2011,,Idealismus als Metaphysik der Freiheit: Hegel und Brandom,Idealismus als Metaphysik der Freiheit: Hegel und Brandom,,,,,,,,,215--244,215,,,,,,,,,,,,,,,,,,,german,false,,,knappik,,,1:metaphysics;2:transcendental_idealism
89890,book,knappik:2013,,,2013,,Im Reich der Freiheit.~Hegels Theorie autonomer Vernunft,Im Reich der Freiheit. Hegels Theorie autonomer Vernunft,,,,,,,114,114,,,,quellen_und_studien_zur_philosophie,Berlin,,,de-gruyter,,,,,,,,,,,,,german,false,,,knappik,,,1:determinism;2:free_action
89891,article,knappik:2015,,,2015,,Hegel's Modal Argument against Spinozism.~An Interpretation of the Chapter `Actuality' in the Science of Logic,Hegel's Modal Argument against Spinozism. An Interpretation of the Chapter ‘Actuality' in the Science of Logic,,,,hegel-bulletin,36,36,1,1,53--79,53,,,,,,,,,,,,,,,,,,,english,false,,,knappik,,,1:modality
89892,article,knappik:2016,,,2016,,Hegel's Essentialism.~Natural Kinds and the Metaphysics of Explanation in Hegel's Theory of `the Concept',Hegel's Essentialism. Natural Kinds and the Metaphysics of Explanation in Hegel's Theory of ‘the Concept',,,,european-journal-of-philosophy,24,24,4,4,760--787,760,,,,,,,,,,,,,,,,,,,english,false,,,knappik,,,2:essence
89893,incollection,knappik:2016a,,,2016,,"Hegel on Consciousness, Self-Consciousness and Idealism","Hegel on Consciousness, Self-Consciousness and Idealism",,,,,,,,,145--168,145,,,,,,,,,,,,,,,,,,,english,false,,,knappik,,,2:consciousness
89894,incollection,knappik:2019,,,2019,,Rezension von \citet{hegel_gwf:2010},Rezension von Hegel (2010),,,,,,,,,333--338,333,,,,,,,,,,,,,,,,,,,german,false,,,knappik,,,1:history_of_philosophy
89895,article,knasas:1990,,,1990,,``Does Natural Philosophy Prove the Immaterial?'': An Answer to Mark Johnson,“Does Natural Philosophy Prove the Immaterial?”: An Answer to Mark Johnson,,,,american-catholic-philosophical-quarterly,64,64,2,2,265--269,265,,,,,,,,,,,,,,,,,,,english,false,,,knasas,,,1:religion;2:arguments_for_the_existence_of_god;3:ontological_argument
89896,article,knasas:1995,,,1995,,Intellectual Dynamism in Transcendental Thomism: A Metaphysical Assessment,Intellectual Dynamism in Transcendental Thomism: A Metaphysical Assessment,,,,american-catholic-philosophical-quarterly,69,69,1,1,15--28,15,,,,,,,,,,,,,,,,,,,english,false,,,knasas,,,1:metaphysics;2:thomism
89897,article,knasas:1999,,,1999,,Aquinas' Metaphysics and Descartes' Methodic Doubt,Aquinas' Metaphysics and Descartes' Methodic Doubt,,,,proceedings-of-the-american-catholic-philosophical-association,73,73,,,159--177,159,,,,,,,,,,,Insight and Inference,Insight and Inference,,,,,,,english,false,,,knasas,,baur_m,1:skepticism
89898,article,knasas:2000,,,2000,,Descartes's Critique of the Atheist Geometer,Descartes's Critique of the Atheist Geometer,,,,the-thomist,64,64,3,3,449--472,449,,,,,,,,,,,,,,,,,,,english,false,,,knasas,,,1:skepticism;2:evil_demon
89899,article,knasas:2004,,,2004,,Why for Lonergan Knowing Cannot Consist in ``Taking a Look'',Why for Lonergan Knowing Cannot Consist in “Taking a Look”,,,,american-catholic-philosophical-quarterly,78,78,1,1,131--150,131,,,,,,,,,,,,,,,,,,,english,false,,,knasas,,,1:knowledge
89900,book,knauff_m:2013,,,2013,,Space to Reason: A Spatial Theory of Human Thought,Space to Reason: A Spatial Theory of Human Thought,,,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,,,english,false,,,knauff_m,,,2:cognition;3:thinking
89901,incollection,knauss_g:1972,,,1972,,Extensional and Intensional Interpretation of Synthetic Propositions A Priori,Extensional and Intensional Interpretation of Synthetic Propositions A Priori,,,,,,,,,356--361,356,,,,,,,,,,,,,,,,,,,english,false,,,knauss_g,,,1:metaphysics;2:transcendental_idealism;3:synthetic_apriori_in_kant
