id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
135329,incollection,pylyshyn:2018,,,2018,,Scientific Theories and Fodorian Exceptionalism,Scientific Theories and Fodorian Exceptionalism,,,,,,,191--210,,,,,,,,,,,,,,,,,,,,false,,pylyshyn,,,1:explanation;2:explanation_in_linguistics
135330,incollection,pym_a:2016,,,2016,,Translating between Languages,Translating between Languages,,,,,,,417--430,,,,,,,,,,,,,,,,,,,,false,,pym_a,,,1:linguistics
135331,book,pym_dj-ritter:2004,,,2004,,"Reductive Logic and Proof-Search.~Proof Theory, Semantics, and Control","Reductive Logic and Proof-Search. Proof Theory, Semantics, and Control",,,,,,45,,,oxford_logic_guides,Oxford,,,oxford-university-press,,,,,,,,,,,,,,false,,pym_dj;ritter_ei,,,1:mathematics;2:set_theory
135332,incollection,pynaadth-wellman:1995,,,1995,,Accounting for Context in Plan Recognition,Accounting for Context in Plan Recognition,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,pynadath;wellman_mp,,,1:action;2:planning
135333,article,pynes:2013,,,2013,,If Monty Hall Falls or Crawls,If Monty Hall Falls or Crawls,,,,european-journal-of-analytic-philosophy,9,2,33--47,,,,,,,,,,,,,,,,,,,,false,,pynes,,,1:decision_theory;2:monty_hall
135334,article,pynko:1995,,,1995,,Algebraic Study of Sette's Maximal Paraconsistent Logic,Algebraic Study of Sette's Maximal Paraconsistent Logic,,,,studia-logica-an-international-journal-for-symbolic-logic,54,1,89--128,,,,,,,,,,,,,,,,,,,,false,,pynko,,,1:logic;2:paraconsistent_logic
135335,article,pynko:1999,,,1999,,Implication Systems fro Many-Dimensional Logics,Implication Systems fro Many-Dimensional Logics,,,,reports-on-mathematical-logic,33,,11--27,,,,,,,,,,,,,,,,,,,,false,,pynko,,,1:logic
135336,article,pynn:2013,,,2013,,The Bayesian Explanation of Transmission Failure,The Bayesian Explanation of Transmission Failure,,,,synthese,190,9,1519--1531,,,,,,,,,,,,,,,,,,,,false,,pynn,,,1:epistemology;2:justification;3:transmission_of_warrant
135337,article,pynn:2014,,,2014,,Assertibility and Sensitivity,Assertibility and Sensitivity,,,,acta-analytica,29,1,99--117,,,,,,,,,,,,,,,,,,,,false,,pynn,,,1:pragmatics;2:assertion;3:norm_of_assertion
135338,article,pynn:2014a,,,2014,,Unassertability and the Appearance of Ignorance,Unassertability and the Appearance of Ignorance,,,,episteme,11,2,125--143,,,,,,,,,,,,,,,,,,,,false,,pynn,,,1:epistemology;2:ignorance
135339,article,pynn:2015,,,2015,,Pragmatic Contextualism,Pragmatic Contextualism,,,,metaphilosophy,46,1,26--51,,,,,,,,,,,,,,,,,,,,false,,pynn,,,1:epistemology;2:epistemic_contextualism
135340,article,pynn:2016,,,2016,,Contextualism in Epistemology,Contextualism in Epistemology,,,,oxford-philosophy-handbooks-online,,,,,,,,,,,,,,,,,,,,10.1093/oxfordhb/9780199935314.013.12,,,false,,pynn,,,1:epistemology;2:epistemic_contextualism
135341,incollection,pynn:2017,,,2017,,The Intuitive Basis for Contextualism,The Intuitive Basis for Contextualism,,,,,,,32--43,,,,,,,,,,,,,,,,,,,,false,,pynn,,,1:epistemology;2:epistemic_contextualism
135342,book,pynsent:1989,,,1989,,Decadence and Innovation: Austro-Hungarian Life and Art at the Turn of the Century,Decadence and Innovation: Austro-Hungarian Life and Art at the Turn of the Century,Decadence and Innovation: Austro-Hungarian Life and Art at the Turn of the Century,Decadence and Innovation: Austro-Hungarian Life and Art at the Turn of the Century,,,,,,,,London,,,weidenfeld-and-nicolson,,,,,,,,,,,,,,false,,,pynsent,,1:history_of_philosophy
135343,incollection,pyra:2000,,,2000,,Values within Relations,Values within Relations,,,,,,,55--64,,,,,,,,,,,,,,,,,,,,false,,pyra,,,
135344,incollection,pyra:2002,,,2002,,Nature as the Source of Life,Nature as the Source of Life,,,,,,,329--338,,,,,,,,,,,,,,,,,,,,false,,pyra,,,1:biology;2:life;3:ontopoiesis
135345,incollection,pyra:2004,,,2004,,The Metaphysical Foundations of Environmental Philosophy,The Metaphysical Foundations of Environmental Philosophy,,,,,,,739--744,,,,,,,,,,,,,,,,,,,,false,,pyra,,,1:biology;2:ecology
135346,incollection,pyra:2004a,,,2004,,The `Is-Ought Question' Once More Reconsidered,The ‘Is-Ought Question' Once More Reconsidered,,,,,,,203--216,,,,,,,,,,,,,,,,,,,,false,,pyra,,,
135347,incollection,pyra:2006,,,2006,,Men in Front of Animals,Men in Front of Animals,,,,,,,151--168,,,,,,,,,,,,,,,,,,,,false,,pyra,,,
135348,incollection,pyra:2007,,,2007,,Nature and Men.~The Common Destiny,Nature and Men. The Common Destiny,,,,,,,99--108,,,,,,,,,,,,,,,,,,,,false,,pyra,,,1:social_sciences;2:anthropology
135349,incollection,pyra:2009,,,2009,,The Anthropocentric Versus Biocentric Outlook on Nature,The Anthropocentric Versus Biocentric Outlook on Nature,,,,,,,63--72,,,,,,,,,,,,,,,,,,,,false,,pyra,,,
135350,incollection,pyra:2011,,,2011,,Man's Destiny in Tischner's Philosophy of Drama,Man's Destiny in Tischner's Philosophy of Drama,,,,,,,235--242,,,,,,,,,,,,,,,,,,,,false,,pyra,,,
135351,incollection,pyra:2013,,,2013,,Nature's Value and Nature's Future,Nature's Value and Nature's Future,,,,,,,173--186,,,,,,,,,,,,,,,,,,,,false,,pyra,,,
135352,incollection,pyra:2014,,,2014,,The Meeting of Man with Man,The Meeting of Man with Man,,,,,,,485--492,,,,,,,,,,,,,,,,,,,,false,,pyra,,,
135353,incollection,pyra:2016,,,2016,,The Naturalistic Axiology of Holmes Rolston III,The Naturalistic Axiology of Holmes Rolston III,,,,,,,291--296,,,,,,,,,,,,,,,,,,,,false,,pyra,,,
135354,article,python:1976,,,1976,,Mystique et communaut{\'e} (Le fait religieux sous son aspect th{\'e}ologique),Mystique et communauté (Le fait religieux sous son aspect théologique),,,,dialectica,30,4,299--304,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1976.tb00736.x,,french,false,,python,,,1:religion
135355,incollection,pytlak:1989,,,1989,,On Ingarden's Conception of the Musical Composition,On Ingarden's Conception of the Musical Composition,,,,,,,233--254,,,,,,,,,,,,,,,,,,,,false,,pytlak,,,1:aesthetics;2:music
