id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
151249,incollection,seabright:1993,,,1993,,Commentary on \citet{roemer_je:1993},Commentary on Roemer (1993),,,,,,,,,358--361,358,,,,,,,,,,,,,,,,,,,english,false,,,seabright,,,1:social_philosophy;2:well_being
151250,incollection,seabright:1993a,,,1993,,Pluralism and the Standard of Living,Pluralism and the Standard of Living,,,,,,,,,393--409,393,,,,,,,,,,,,,,,,,,,english,false,,,seabright,,,1:social_philosophy;2:well_being
151251,incollection,seabury_p:1983,,,1983,,A Free University in a Free Society,A Free University in a Free Society,,,,,,,,,139--148,139,,,,,,,,,,,,,,,,,,,english,false,,,seabury_p,,,1:metaphilosophy;2:philosophy_as_a_discipline
151252,article,seachris-zagzebski:2007,,,2007,,Weighing Evils: The C.S.~Lewis Approach,Weighing Evils: The C.S. Lewis Approach,,,,international-journal-for-philosophy-of-religion,62,62,2,2,81--88,81,,,,,,,,,,,,,,,,,,,english,false,,,seachris;zagzebski,,,1:religion;2:problem_of_evil
151253,incollection,seacord:2019,,,2019,,Death,Death,,,,,,,,,262--274,262,,,,,,,,,,,,,,,,,,,english,false,,,seacord,,,1:religion;2:problem_of_evil
151254,book,seaford-etal:2017,,,2017,,Selfhood and Soul: Essays on Ancient Thought and Literature in Honour of Christopher Gill,Selfhood and Soul: Essays on Ancient Thought and Literature in Honour of Christopher Gill,Selfhood and Soul: Essays on Ancient Thought and Literature in Honour of Christopher Gill,Selfhood and Soul: Essays on Ancient Thought and Literature in Honour of Christopher Gill,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,,seaford;wilkins_jos;wright_ma,,1:persons;2:self
151255,incollection,seaford-etal:2017a,,,2017,,Introduction,Introduction,,,,,,,,,1--10,1,,,,,,,,,,,,,,,,,,,english,false,,,seaford;wilkins_jos;wright_ma,,,1:persons;2:self
151256,incollection,seaford:2017,,,2017,,The \emph{Psuch{\=e}} from Homer to Plato: A Historical Sketch,The Psuchē from Homer to Plato: A Historical Sketch,,,,,,,,,11--32,11,,,,,,,,,,,,,,,,,,,english,false,,,seaford,,,1:persons;2:soul
151257,book,seaford:2019,,,2019,,The Origins of Philosophy in Ancient Greece and Ancient India: A Historical Comparison,The Origins of Philosophy in Ancient Greece and Ancient India: A Historical Comparison,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/9781108583701,,english,false,,,seaford,,,1:history_of_philosophy
151258,incollection,seager-bourget:2007,,,2007,,Representationalism about Consciousness,Representationalism about Consciousness,,,,,,,,,261--276,261,,,,,,,,,,,,,,,,,,,english,false,,,seager;bourget,,,1:representation;2:content
151259,article,seager:1981,,,1981,,The Anomalousness of the Mental,The Anomalousness of the Mental,,,,the-southern-journal-of-philosophy,19,19,,,389--401,389,,,,,,,,,,,,,,,,,,,english,false,,,seager,,,1:mind_body;2:anomalous_monism
151260,article,seager:1983,,,1983,,"Functionalism, Qualia and Causation","Functionalism, Qualia and Causation",,,,mind,92,92,,,174--188,174,,,,,,,,,,,,,,,,,,,english,false,,,seager,,,2:functionalism;3:functionalism_in_the_philosophy_of_mind
151261,article,seager:1988,,,1988,,Weak Supervenience and Materialism,Weak Supervenience and Materialism,,,,philosophy-and-phenomenological-research,48,48,,,697--709,697,,,,,,,,,,,,,,,,,,,english,false,,,seager,,,2:supervenience
151262,article,seager:1988a,,,1988,,Descartes on the Union of Mind and Body,Descartes on the Union of Mind and Body,,,,history-of-philosophy-quarterly,5,5,2,2,119--132,119,,,,,,,,,,,,,,,,,,,english,false,,,seager,,,1:mind_body;2:physicalism
151263,incollection,seager:1988b,,,1988,,Scientific Anti-Realism and the Epistemic Community,Scientific Anti-Realism and the Epistemic Community,,,,,,,,,181--187,181,,,,,,,,,,,,,,,,,,,english,false,,,seager,,,1:science;2:scientific_realism
151264,article,seager:1990,,,1990,,The Logic of Lost Lingens,The Logic of Lost Lingens,,,,journal-of-philosophical-logic,19,19,4,4,407--428,407,,,,,,,,,,,,,,,,,,,english,false,,,seager,,,1:representation;2:de_se
151265,book,seager:1991,,,1991,,The Metaphysics of Consciousness,The Metaphysics of Consciousness,,,,,,,,,,,,,London,,,routledge,,,,,,,,,,,,,english,false,,,seager,,,2:consciousness
151266,article,seager:1991a,,,1991,,Disjunctive Laws and Supervenience,Disjunctive Laws and Supervenience,,,,analysis,51,51,2,2,93--98,93,,,,,,,,,,,,,,,,,,,english,false,,,seager,,,2:supervenience
151267,article,seager:1992,,,1992,,Externalism and Token Identity,Externalism and Token Identity,,,,the-philosophical-quarterly,42,42,169,169,439--448,439,,,,,,,,,,,,,,,,,,,english,false,,,seager,,,1:epistemology;2:epistemic_internalism_externalism
151268,incollection,seager:1992a,,,1992,,Thought and Syntax,Thought and Syntax,,,,,,,,,481--491,481,,,,,,,,,,,,,,,,,,,english,false,,,seager,,,2:cognition;3:thinking
151269,article,seager:1993,,,1993,,The Elimination of Experience,The Elimination of Experience,,,,philosophy-and-phenomenological-research,53,53,,,345--365,345,,,,,,,,,,,,,,,,,,,english,false,,,seager,,,1:perception;2:experience
