id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
62129,incollection,goad_c:1991,,,1991,,Metaprogramming at Work in Automated Manufacturing,Metaprogramming at Work in Automated Manufacturing,,,,,,,109--128,109,,,,,,,,,,,,,,,,,,,english,false,,,goad_c,,,1:computation;2:programming
62130,article,goad_cs-goodin:1997,,,1997,,Monadic Hierarchies and the Great Chain of Being,Monadic Hierarchies and the Great Chain of Being,,,,studia-leibnitiana,29,2,129--145,129,,,,,,,,,,,,,,,,,,,english,false,,,goad_cs;goodin_se,,,1:ontology;2:being;3:chain_of_being
62131,UNKNOWN,goarzin_m:2010,,,2010,,Le double aspect de la \emph{dianoia}.~R{\^o}le et limites de la pens{\'e}e discursive dans les Enn{\'e}ades de Plotin,Le double aspect de la dianoia. Rôle et limites de la pensée discursive dans les Ennéades de Plotin,,,,,,,,,,,Lausanne,,d_e_partement_de_philosophie_universit_e_de_lausanne,,M{\'e}moire de licence,,,,,,,,,,,https://iris.unil.ch/handle/iris/60933,french,false,,,goarzin_m,,,
62132,article,goarzin_m:2018,,,2018,,La m{\'e}ditation de la mort dans les pens{\'e}es de Marc Aur{\`e}le,La méditation de la mort dans les pensées de Marc Aurèle,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2018-07-24-goarzin,french,false,,https://creativecommons.org/licenses/by/3.0/,goarzin_m,,,
62133,UNKNOWN,goarzin_m:2021,,,2021,,Occupations quotidiennes et pratiques du corps dans les biographies n{\'e}oplatoniciennes,Occupations quotidiennes et pratiques du corps dans les biographies néoplatoniciennes,,,,,,,,,,,Lausanne,,d_e_partement_de_philosophie_universit_e_de_lausanne,,Th{\`e}se de doctorat,,,,,,,,,,,https://iris.unil.ch/handle/iris/222145,french,false,,,goarzin_m,,,
62134,book,gobert_rd:2013,,,2013,,The Mind-Body Stage: Passion and Interaction in the Cartesian Theater,The Mind-Body Stage: Passion and Interaction in the Cartesian Theater,,,,,,,,,,,"Stanford, California",,,stanford-university-press,,,,,,,,,,,10.11126/stanford/9780804786386.001.0001,,english,false,,,gobert_rd,,,1:aesthetics;2:drama
62135,UNKNOWN,gobet_m:2003,,,2003,,Nihilisme: position coh{\'e}rente,Nihilisme: position cohérente,,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Travail de licence,,,,,,,,,,,,french,false,,,gobet_m,,,
62136,article,goble:1966,,,1966,,The Iteration of Deontic Modalities,The Iteration of Deontic Modalities,,,,logique-et-analyse,9,34,197--209,197,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,2:deontic_logic
62137,article,goble:1970,,,1970,,Grades of Modality,Grades of Modality,,,,logique-et-analyse,13,51,323--334,323,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,1:modality
62138,article,goble:1973,,,1973,,Opacity and the Ought-to-Be,Opacity and the Ought-to-Be,,,,nous,7,4,407--412,407,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,2:deontic_logic
62139,article,goble:1973a,,,1973,,A New Modal Model,A New Modal Model,,,,logique-et-analyse,16,63/64,301--309,301,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,1:modality
62140,article,goble:1989,,,1989,,A Logic of \emph{Better},A Logic of Better,,,,logique-et-analyse,32,127/128,297--318,297,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,2:comparison_of_value
62141,article,goble:1990,,,1990,,"A Logic of `Good', `Should', and `Would', Part I","A Logic of ‘Good', ‘Should', and ‘Would', Part I",,,,journal-of-philosophical-logic,19,2,169--199,169,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,2:deontic_logic
62142,article,goble:1990a,,,1990,,"A Logic of `Good', `Should', and `Would', Part {II}","A Logic of ‘Good', ‘Should', and ‘Would', Part II",,,,journal-of-philosophical-logic,19,3,252--276,252,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,2:deontic_logic
62143,article,goble:1994,,,1994,,Quantified Deontic Logic with Definite Descriptions,Quantified Deontic Logic with Definite Descriptions,,,,logique-et-analyse,37,147/148,239--253,239,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,2:deontic_logic
62144,incollection,goble:1999,,,1999,,Deontic Logic with Relevance,Deontic Logic with Relevance,,,,,,,331--346,331,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,2:deontic_logic
62145,article,goble:2000,,,2000,,An Incomplete Relevant Modal Logic,An Incomplete Relevant Modal Logic,,,,journal-of-philosophical-logic,29,1,103--119,103,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,1:logic;2:relevance_logic
62146,book,goble:2001,,,2001,,The Blackwell Guide to Philosophical Logic,The Blackwell Guide to Philosophical Logic,The Blackwell Guide to Philosophical Logic,The Blackwell Guide to Philosophical Logic,,,,,,,,blackwell_philosophy_guides,Oxford,,,blackwell-publishers,,,,,,,,,,,10.1002/9781405164801,,english,false,,,,goble,,1:logic
62147,article,goble:2003,,,2003,,Neighborhoods for Entailment,Neighborhoods for Entailment,,,,journal-of-philosophical-logic,32,2,531--548,531,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,1:logic;2:relevance_logic
62148,article,goble:2003a,,,2003,,Preference Semantics for Deontic Logic Part I -- Simple Models,Preference Semantics for Deontic Logic Part I – Simple Models,,,,logique-et-analyse,46,183/184,383--418,383,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,2:deontic_logic
62149,article,goble:2004,,,2004,,Preference Semantics for Deontic Logic Part II -- Multiplex Models,Preference Semantics for Deontic Logic Part II – Multiplex Models,,,,logique-et-analyse,47,185--188,335--363,335,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,2:deontic_logic
62150,article,goble:2006,,,2006,,Paraconsistent Modal Logic,Paraconsistent Modal Logic,,,,logique-et-analyse,49,193,3--29,3,,,,,,,,,,,,,,,,,,,english,false,,,goble,,,1:logic;2:paraconsistent_logic;3:paraconsistent_modal_logic
