id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
171039,incollection,ulanowicz:2003,,,2003,,On the Ordinality of Causes in Complex Autocatalytic Systems,On the Ordinality of Causes in Complex Autocatalytic Systems,,,,,,,,,154--157,154,,,,,,,,,,,,,,,,,,,english,false,,,ulanowicz,,,1:explanation;2:explanation_in_chemistry
171040,incollection,ulary_g:1999,,,1999,,From Revolution to Liberation: Transforming Hystetical Discourse into Analytic Discourse,From Revolution to Liberation: Transforming Hystetical Discourse into Analytic Discourse,,,,,,,,,129--148,129,,,,,,,,,,,,,,,,,,,english,false,,,ulary_g,,,1:political_philosophy;2:feminism
171041,incollection,ulbricht_o:1998,,,1998,,The Debate about Capital Punishment and Skepticism in Late Enlightenment Germany,The Debate about Capital Punishment and Skepticism in Late Enlightenment Germany,,,,,,,,,315--328,315,,,,,,,,,,,,,,,,,,,english,false,,,ulbricht_o,,,1:skepticism
171042,book,ulbricht_s:2022,,,2022,,Ethics of Computer Gaming: A Groundwork,Ethics of Computer Gaming: A Groundwork,,,,,,,,,,,,,Berlin,,,springer,,,,,,,,,,,10.1007/978-3-662-64397-6,,english,false,,,ulbricht_s,,,1:ai;2:games
171043,UNKNOWN,uldall:2005,,,2005,,Counterfactual Thinking and Cognitive Consistency,Counterfactual Thinking and Cognitive Consistency,,,,,,,,,,,,,"Columbus, Ohio",,ohio_state_university,,PhD dissertation,,,,,,,,,,,,english,false,,,uldall,,,1:modality;2:counterfactuals
171044,incollection,ule:1990,,,1990,,Der Begriff der Operation im \emph{Tractatus} und die allgemeine Form der Wahrheitsfunktion,Der Begriff der Operation im Tractatus und die allgemeine Form der Wahrheitsfunktion,,,,,,,,,25--27,25,,,,,,,,,,,,,,,,,,,german,false,,,ule,,,1:logic;2:concept_of_function;3:operations
171045,article,ule:1997,,,1997,,Process and Modality,Process and Modality,,,,acta-analytica,12,12,19,19,,,,,,,,,,,,,,,,,,,,,english,false,,,ule,,,1:time;2:processes
171046,article,ule:2002,,,2002,,"Logik und Kalk{\""u}l.~Zur Kritik France Vebers an der mathematischen Logik",Logik und Kalkül. Zur Kritik France Vebers an der mathematischen Logik,,,,grazer-philosophische-studien,64,64,,,119--135,119,,,,,,,,,,,,,,,,,,,german,false,,,ule,,,1:logic;2:philosophy_of_logic
171047,article,ule:2004,,,2004,,"Scepticism, Context and Modal Reasoning","Scepticism, Context and Modal Reasoning",,,,acta-analytica,19,19,33,33,9--30,9,,,,,,,,,,,,,,,,,,,english,false,,,ule,,,1:skepticism
171048,incollection,ule:2022,,,2022,,Implicit and Explicit Knowledge in Argumentation,Implicit and Explicit Knowledge in Argumentation,,,,,,,,,241--250,241,,,,,,,,,,,,,,,,,,,english,false,,,ule,,,1:argumentation;2:argumentation_theory
171049,incollection,uleman_jk:1995,,,1995,,Kant on the Right to Property and the Value of External Freedom,Kant on the Right to Property and the Value of External Freedom,,,,,,,,,549--556,549,,,,,,,,,,,,,,,,,,,english,false,,,uleman_jk,,,1:economics;2:property
171050,article,uleman_jk:2004,,,2004,,"External Freedom in Kant's ``Rechtslehre'': Political, Metaphysical","External Freedom in Kant's “Rechtslehre”: Political, Metaphysical",,,,philosophy-and-phenomenological-research,68,68,3,3,578--601,578,,,,,,,,,,,,,,,,,,,english,false,,,uleman_jk,,,1:political_philosophy;2:freedom
171051,book,uleman_jk:2010,,,2010,,An Introduction to Kant's Moral Philosophy,An Introduction to Kant's Moral Philosophy,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,uleman_jk,,,1:ethics
171052,incollection,uleman_jk:2013,,,2013,,Everyday Noumena -- The Fact and Significance of Ordinary Intelligible Objects,Everyday Noumena – The Fact and Significance of Ordinary Intelligible Objects,,,,,,,,,809--821,809,,,,,,,,,,,,,,,,,,,english,false,,,uleman_jk,,,1:metaphysics;2:transcendental_idealism;3:noumena
171053,incollection,uleman_jk:2016,,,2016,,Kant and Moral Motivation: The Value of Free Rational Willing,Kant and Moral Motivation: The Value of Free Rational Willing,,,,,,,,,202--226,202,,,,,,,,,,,,,,,,,,,english,false,,,uleman_jk,,,2:value_skepticism;3:why_be_moral
171054,incollection,uleman_jk:2018,,,2018,,How Would You Regard a Friend? On Suicide and the Moral Demands of Friendship,How Would You Regard a Friend? On Suicide and the Moral Demands of Friendship,,,,,,,,,2225--2232,2225,,,,,,,,,,,,,,,,,,,english,false,,,uleman_jk,,,1:ethics;2:duty;3:duties_towards_oneself
171055,article,uleman_js:1987,,,1987,,Consciousness and Control: The Case of Spontaneous Trait Inferences,Consciousness and Control: The Case of Spontaneous Trait Inferences,,,,personality-and-social-psychology-bulletin,13,13,,,337--354,337,,,,,,,,,,,,,,,,,,,english,false,,,uleman_js,,,2:consciousness
171056,incollection,ulhasmacneill:2009,,,2009,,Regulating Experimentation in Research and Medical Practice,Regulating Experimentation in Research and Medical Practice,,,,,,,,,469--486,469,,,,,,,,,,,,,,,,,,,english,false,,,ulhasmacneill,,,1:medicine;2:medical_ethics
171057,incollection,uliassi_ec-chacon:1976,,,1976,,The Methodology of Behavioral Theory Construction: Nomological-Deductive and Axiomatic Aspects of Formalized Theory,The Methodology of Behavioral Theory Construction: Nomological-Deductive and Axiomatic Aspects of Formalized Theory,,,,,,,,,439--449,439,,,,,,,,,,,,,,,,,,,english,false,,,uliassi_ec;chacon_rj,,,1:explanation
171058,incollection,ulicka:1998,,,1998,,Language and Experience: On the Subject and Method of Roman Ingarden's Philosophy of Literature,Language and Experience: On the Subject and Method of Roman Ingarden's Philosophy of Literature,,,,,,,,,209--212,209,,,,,,,,,,,,,,,,,,,english,false,,,ulicka,,,1:aesthetics;2:literature
171059,incollection,ulicka:2002,,,2002,,The Literary Work of Art as the Creative Power in Man: On the Margin of Roman Ingarden's Theory of Literary Discourse,The Literary Work of Art as the Creative Power in Man: On the Margin of Roman Ingarden's Theory of Literary Discourse,,,,,,,,,385--404,385,,,,,,,,,,,,,,,,,,,english,false,,,ulicka,,,1:aesthetics;2:literature
171060,incollection,ulishney_ml:2023,,,2023,,Augustine and the Gendered Self in Time,Augustine and the Gendered Self in Time,,,,,,,,,141--159,141,,,,,,,,,,,,,,,,,,,english,false,,,ulishney_ml,,,1:time
171061,incollection,ulishney_p:2023,,,2023,,Augustinian Temporality and Resurrected Bodies,Augustinian Temporality and Resurrected Bodies,,,,,,,,,109--126,109,,,,,,,,,,,,,,,,,,,english,false,,,ulishney_p,,,1:religion;2:immortality;3:resurrection
171062,incollection,ulkan:2003,,,2003,,Communicative and lllocutionary Acts,Communicative and lllocutionary Acts,,,,,,,,,3--20,3,,,,,,,,,,,,,,,,,,,english,false,,,ulkan,,,1:pragmatics;2:speech_acts
171063,incollection,uller_c:2009,,,2009,,The Evolution of Cognition: The Case of Number,The Evolution of Cognition: The Case of Number,,,,,,,,,219--244,219,,,,,,,,,,,,,,,,,,,english,false,,,uller_c,,,1:psychology
171064,incollection,uller_t-helanterae:2017,,,2017,,Heredity and Evolutionary Theory,Heredity and Evolutionary Theory,,,,,,,,,280--316,280,,,,,,,,,,,,,,,,,,,english,false,,,uller_t;helanterae,,,1:biology;2:evolution
171065,article,ullian-goodman:1975,,,1975,,Bad Company: A Reply to Mr.~Zabludowski and others [on \citet{zabludowski:1974}],Bad Company: A Reply to Mr. Zabludowski and others [on Zabludowski (1974)],,,,the-journal-of-philosophy,72,72,5,5,142--145,142,,,,,,,,,,,,,,,,,,,english,false,,,ullian;goodman_n,,,1:properties;2:property_nominalism;3:resemblance_nominalism
171066,article,ullian:1961,,,1961,,More on ``Grue'' and Grue,More on “Grue” and Grue,,,,the-philosophical-review,70,70,3,3,386--389,386,,,,,,,,,,,,,reprinted in \citet[74--78]{elgin_cz:1997a},reprinted in Elgin (1997),,,10.2307/2183381,,english,false,,,ullian,,,1:method;2:induction;3:grue
171067,article,ullian:1961a,,,1961,,"Luck, License, and Lingo","Luck, License, and Lingo",,,,the-journal-of-philosophy,58,58,23,23,731--738,731,,,,,,,,,Reprinted in \citet[31--40]{stalker:1994},Reprinted in Stalker (1994),,,,,,,,,english,false,,,ullian,,,1:method;2:induction
171068,incollection,ullian:1972,,,1972,,A Remark on Deductive Principles,A Remark on Deductive Principles,,,,,,,,,273--278,273,,,,,,,,,,,,,,,,,,,english,false,,,ullian,,,1:logic;2:nature_of_proof;3:deduction
