id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
39241,incollection,de-omori:2014,,,2014,,More on Empirical Negation,More on Empirical Negation,,,,,,,114--133,,,,,,,,,,,,,,,,,,,,false,,de;omori_h,,,1:logic;2:negation
39242,incollection,de-omori:2016,,,2016,,Classical and Empirical Negation in Subintuitionistic Logic,Classical and Empirical Negation in Subintuitionistic Logic,,,,,,,217--235,,,,,,,,,,,,,,,,,,,,false,,de;omori_h,,,1:logic;2:negation
39243,UNKNOWN,de:2012,,,2012,,Negation in Context,Negation in Context,,,,,,,,,,St.~Andrews,,philosophy_department_university_of_st_andrews,,PhD dissertation,,,,,,,,,,,,,false,,de,,,1:logic;2:negation
39244,incollection,de:2012a,,,2012,,Can Logical Consequence Be Deflated?,Can Logical Consequence Be Deflated?,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,de,,,1:logic;2:entailment;3:logical_consequence
39245,article,de:2013,,,2013,,Empirical Negation,Empirical Negation,,,,acta-analytica,28,1,49--69,,,,,,,,,,,,,,,,,,,,false,,de,,,1:logic;2:negation
39246,article,de:2016,,,2016,,Intrinsicality and Counterpart Theory,Intrinsicality and Counterpart Theory,,,,synthese,193,8,2353--2365,,,,,,,,,,,,,,,,,,,,false,,de,,,1:properties;2:internal_external_properties
39247,article,de:2020,,,2020,,A Modal Account of Essence,A Modal Account of Essence,,,,metaphysics,3,1,17--32,,,,,,,,,,,,,,,,,,,,false,,de,,,2:essence
39248,article,de:2020a,,,2020,,On Moore's Notion of Proof,On Moore's Notion of Proof,,,,canadian-journal-of-philosophy,50,3,313--321,,,,,,,,,,,,,,,,,,,,false,,de,,,1:skepticism;2:external_world_skepticism;3:moore_s_proof
39249,incollection,de:2021,,,2021,,Possible Worlds,Possible Worlds,,,,,,,11--20,,,,,,,,,,,,,,,,,,,,false,,de,,,1:modality;2:possible_worlds
39250,incollection,dea_s-silk:2020,,,2020,,Sympathetic Knowledge and the Scientific Attitude: Classic Pragmatist Resources for Feminist Social Epistemology,Sympathetic Knowledge and the Scientific Attitude: Classic Pragmatist Resources for Feminist Social Epistemology,,,,,,,344--354,,,,,,,,,,,,,,,,,,,,false,,dea_s;silk_ma,,,1:epistemology;2:collective_epistemology
