id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
130616,incollection,piacek:1989,,,1989,,Husserl's Transcendental Paradox and an Attempt at Overcoming It,Husserl's Transcendental Paradox and an Attempt at Overcoming It,,,,,,,223--238,223,,,,,,,,,,,,,,,,,,,english,false,,,piacek,,,1:metaphysics;2:transcendental_idealism
130617,book,piaget-etal:1977,,,1977,,Epistemology and Psychology of Functions,Epistemology and Psychology of Functions,,,,,,83,,,,synthese_library,Dordrecht,,,d-reidel-publishing-co,,,,,,,,,,,,,english,false,,,piaget;grize_jb;szeminska;bang_v,,,1:properties;2:functions
130618,article,piaget:1931,,,1931,,Le d{\'e}veloppement intellectuel chez les jeunes enfants,Le développement intellectuel chez les jeunes enfants,,,,mind,40,158,137--160,137,,,,,,,,,,,,,,,,,,,french,false,,,piaget,,,1:psychology;2:developmental_psychology
130619,article,piaget:1940,,,1940,,Le groupement additif des relations transitives asym{\'e}triques,Le groupement additif des relations transitives asymétriques,,,,revue-de-theologie-et-de-philosophie,28,114/115,146--152,146,,,,,,,,,,,,,,,,,,,french,false,,,piaget,,,1:structuralism;2:relations
130620,article,piaget:1949,,,1949,,L'analyse psycho-g{\'e}n{\'e}tique et l'{\'e}pist{\'e}mologie des sciences exactes,L'analyse psycho-génétique et l'épistémologie des sciences exactes,,,,synthese,7,,32,32,,,,,,,,,,,,,,,,,,,french,false,,,piaget,,,1:mathematics;2:epistemology_of_mathematics
130621,book,piaget:1950,,,1950,,Introduction {\`a} l'{\'e}pist{\'e}mologie g{\'e}n{\'e}tique,Introduction à l'épistémologie génétique,,,,,,,,,,,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,,piaget,,,1:epistemology;2:metaepistemology;3:naturalised_epistemology
130622,article,piaget:1950a,,,1950,,Epist{\'e}mologie g{\'e}n{\'e}tique et m{\'e}thode dialectique ({II}),Epistémologie génétique et méthode dialectique (II),,,,dialectica,4,16,287--295,287,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1950.tb01029.x,,french,false,,,piaget,,,1:method;2:dialectic
130623,incollection,piaget:1953,,,1953,,The Problem of Consciousness in Child Psychology: Developmental Changes in Awareness,The Problem of Consciousness in Child Psychology: Developmental Changes in Awareness,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,piaget,,,2:consciousness
130624,article,piaget:1954,,,1954,,Inconditionn{\'e}s transcendentaux et {\'e}pist{\'e}mologie g{\'e}n{\'e}tique,Inconditionnés transcendentaux et épistémologie génétique,,,,dialectica,8,29,5--13,5,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1954.tb01394.x,,french,false,,,piaget,,,1:epistemology
130625,article,piaget:1956,,,1956,,M{\'e}thode axiomatique et m{\'e}thode op{\'e}rationnelle,Méthode axiomatique et méthode opérationnelle,,,,synthese,10,1,23--43,23,,,,,,,,,,,,,,,,,,,french,false,,,piaget,,,1:method
