id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
103145,article,lycan:1981b,,,1981,,Logical Atomism and Ontological Atoms,Logical Atomism and Ontological Atoms,,,,synthese,46,,207--229,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:metaphysics;2:logical_atomism
103146,article,lycan:1982,,,1982,,Toward a Homuncular Theory of Believing,Toward a Homuncular Theory of Believing,,,,cognition-and-brain-theory,4,,139--159,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:belief
103147,article,lycan:1983,,,1983,,The Moral of the New Lilliputian Argument,The Moral of the New Lilliputian Argument,,,,philosophical-studies,43,2,277--280,,,,,,,,,,,,,,,,,10.1007/bf00372389,,,false,,lycan,,,
103148,book,lycan:1984,,,1984,,Logical Form in Natural Language,Logical Form in Natural Language,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,,,,false,,lycan,,,1:language;2:logical_structure
103149,incollection,lycan:1984a,,,1984,,Armstrong's Theory of Knowing,Armstrong's Theory of Knowing,,,,,,,139--160,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:knowledge
103150,incollection,lycan:1984b,,,1984,,A Syntactically Motivated Theory of Conditionals,A Syntactically Motivated Theory of Conditionals,,,,,,,437--455,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:language;2:indicative_conditionals
103151,article,lycan:1985,,,1985,,In Defense of the Necessity of Identity,In Defense of the Necessity of Identity,,,,the-journal-of-philosophy,82,10,572--574,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:identity;2:logic_of_identity;3:necessity_of_identity
103152,incollection,lycan:1985a,,,1985,,The Paradox of Naming,The Paradox of Naming,,,,,,,81--102,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:reference
103153,incollection,lycan:1986a,,,1986,,Thoughts about Things,Thoughts about Things,,,,,,,160--186,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:representation
103154,incollection,lycan:1986b,,,1986,,Tacit Belief,Tacit Belief,,,,,,,61--82,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:belief;2:dispositional_belief
103155,book,lycan:1987,,,1987,,Consciousness,Consciousness,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,,,,false,,lycan,,,2:consciousness
103156,incollection,lycan:1987a,,,1987,,Phenomenal Objects: A Backhanded Defense,Phenomenal Objects: A Backhanded Defense,,,,,,,513--526,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception;2:phenomenal_properties;3:qualia
103157,incollection,lycan:1987b,,,1987,,Semantic Competence and Truth-Conditions,Semantic Competence and Truth-Conditions,,,,,,,143--155,,,,,,,,,Revised and (partly) reprinted in \citet[203-233]{lycan:1994},Revised and (partly) reprinted in Lycan (1994),,,,,,,,,,false,,lycan,,,1:linguistics;2:psycholinguistics;3:linguistic_competence
103158,article,lycan:1987c,,,1987,,The Myth of the `Projection Problem for Presupposition',The Myth of the ‘Projection Problem for Presupposition',,,,philosophical-topics,15,1,169--175,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:pragmatics;2:presupposition
103159,book,lycan:1988,,,1988,,Judgement and Justification,Judgement and Justification,Judgement and Justification,Judgement and Justification,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,,false,,lycan,,,1:pragmatics;2:judgement
103160,article,lycan:1988a,,,1988,,Review of \citet{ross_jf:1981},Review of Ross (1981),,,,linguistics-and-philosophy,11,1,107--124,,,,,,,,,Revised and reprinted in \citet[283--303]{lycan:1994},Revised and reprinted in Lycan (1994),,,,,,,,,,false,,lycan,,,1:pragmatics;2:metaphor
103161,article,lycan:1988b,,,1988,,Review of \citet{lewis_dk:1986},Review of Lewis (1986),,,,the-journal-of-philosophy,85,,42--47,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:modality;2:possible_worlds
103162,article,lycan:1989,,,1989,,Logical Constants and the Glory of Truth-Conditional Semantics,Logical Constants and the Glory of Truth-Conditional Semantics,,,,notre-dame-journal-of-formal-logic,30,,390--400,,,,,,,,,Revised and reprinted in \citet[244--247]{lycan:1994},Revised and reprinted in Lycan (1994),,,,,,,,,,false,,lycan,,,1:pragmatics;2:metaphor
103163,incollection,lycan:1989a,,,1989,,Ideas of representation,Ideas of representation,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:representation
103164,book,lycan:1990,,,1990,,Mind and Cognition,Mind and Cognition,Mind and Cognition,Mind and Cognition,,,,,,,,Oxford,,,blackwell-publishers,,,,,,,,,,,,,,false,,,lycan,,
103165,incollection,lycan:1990a,,,1990,,What is the `Subjectivity' of the Mental?,What is the ‘Subjectivity' of the Mental?,,,,,,,109--130,,,,,,,,,,,,,,,,,,,,false,,lycan,,,
103166,article,lycan:1990b,,,1990,,Mental Content in Linguistic Form,Mental Content in Linguistic Form,,,,philosophical-studies,58,1/2,147--154,,,,,,,,,,,,,,,,,10.1007/bf00374491,,,false,,lycan,,,1:representation
103167,article,lycan:1991,,,1991,,"Two -- No, Three -- Concepts of Possible Worlds","Two – No, Three – Concepts of Possible Worlds",,,,proceedings-of-the-aristotelian-society,91,,215--227,,,,,,,,,Revised and reprinted in \citet[25--43]{lycan:1994},Revised and reprinted in Lycan (1994),,,,,,,,,,false,,lycan,,,1:modality;2:possible_worlds
103168,article,lycan:1991a,,,1991,,"`Even' and \,`Even If'",‘Even' and ‘Even If',,,,linguistics-and-philosophy,14,2,115--150,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:pragmatics
103169,article,lycan:1991b,,,1991,,Pot Bites Kettle: A Reply to Miller,Pot Bites Kettle: A Reply to Miller,,,,australasian-journal-of-philosophy,69,,212--213,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:modality;2:possible_worlds
103170,incollection,lycan:1991c,,,1991,,Homuncular Functionalism Meets PDP,Homuncular Functionalism Meets PDP,,,,,,,259--286,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:psychology;2:cognitive_science;3:connectionism
103171,incollection,lycan:1991d,,,1991,,Definition in a Quinean World,Definition in a Quinean World,,,,,,,111--133,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:explanation;2:definition
103172,incollection,lycan:1993,,,1993,,Armstrong's New Combinatorialist Theory of Modality,Armstrong's New Combinatorialist Theory of Modality,,,,,,,3--17,,,,,,,,,Revised and (partly) reprinted in \citet[45--72]{lycan:1994},Revised and (partly) reprinted in Lycan (1994),,,,,,,,,,false,,lycan,,,1:modality;2:nature_of_modality;3:combinatorialism
103173,article,lycan:1993a,,,1993,,A Deductive Argument for the Representational Theory of Thinking,A Deductive Argument for the Representational Theory of Thinking,,,,mind-and-language,8,,404--422,,,,,,,,,,,,,,,,,,,,false,,lycan,,,2:cognition;3:thinking
103174,unpublished,lycan:1993b,,,1993,,Functionalism and Recent Spectrum Inversions,Functionalism and Recent Spectrum Inversions,,,,,,,,,,,,,,,,"Unpublished manuscript, University of California at Los Angeles","Unpublished manuscript, University of California at Los Angeles",,,,,,,,,,false,,lycan,,,2:functionalism;3:functionalism_in_the_philosophy_of_mind
103175,incollection,lycan:1993c,,,1993,,"{MPP}, RIP","MPP, RIP",,,,,,,411--428,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:language;2:indicative_conditionals
103176,article,lycan:1993d,,,1993,,Review of \citet{dennett:1991},Review of Dennett (1991),,,,the-philosophical-review,102,3,424--429,,,,,,,,,,,,,,,,,,,,false,,lycan,,,2:consciousness
103177,book,lycan:1994,,,1994,,Modality and Meaning,Modality and Meaning,Modality and Meaning,Modality and Meaning,,,,53,,,studies_in_linguistics_and_philosophy,Dordrecht,,,kluwer-academic-publishers,,,,,,,,,,,,,,false,,lycan,,,1:modality
103178,incollection,lycan:1995,,,1995,,A Limited Defense of Phenomenal Information,A Limited Defense of Phenomenal Information,,,,,,,243--258,,,,,,,,,,,,,,,,,,,,false,,lycan,,,2:consciousness
103179,incollection,lycan:1995a,,,1995,,"Consciousness as Internal Monitoring, I","Consciousness as Internal Monitoring, I",,,,,,,1--14,,,,,,,,,,,,,,,,,,,,false,,lycan,,,2:consciousness
103180,incollection,lycan:1995b,,,1995,,On \citet{sosa_e:1995a},On,,,,,,,100--103,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:reference
103181,book,lycan:1996,,,1996,,Consciousness and Experience,Consciousness and Experience,Consciousness and Experience,Consciousness and Experience,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,,,,false,,lycan,,,2:consciousness
103182,incollection,lycan:1996a,,,1996,,Layered Perceptual Representation,Layered Perceptual Representation,,,,,,,81--100,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception
103183,incollection,lycan:1996b,,,1996,,"Replies to \citet{tomberlin:1996}, \citet{tye:1996c}, \citet{stalnaker_rc:1996d} and \citet{block_n:1996a}","Replies to Tomberlin (1996), Tye (1996), Stalnaker (1996) and Block (1996)",,,,,,,127--142,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception
103184,incollection,lycan:1996c,,,1996,,Paul Churchland's PDP Approach to Explanation,Paul Churchland's PDP Approach to Explanation,,,,,,,104--120,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:explanation
103185,incollection,lycan:1996d,,,1996,,Plantinga and Coherentism,Plantinga and Coherentism,,,,,,,3--24,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:epistemology;2:epistemic_coherentism
103186,incollection,lycan:1997,,,1997,,Folk Psychology and its Liabilities,Folk Psychology and its Liabilities,,,,,,,1--22,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:psychology;2:folk_psychology
103187,incollection,lycan:1998,,,1998,,"In Defense of the Representational Theory of Qualia (Replies to Neander, Rey, and Tye","In Defense of the Representational Theory of Qualia (Replies to Neander, Rey, and Tye",,,,,,,479--487,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:representation;2:mental_representation
103188,article,lycan:1998a,,,1998,,Phenomenal Information Again: It is Both Real and Intrinsically Perspectival,Phenomenal Information Again: It is Both Real and Intrinsically Perspectival,,,,philosophical-psychology,11,,239--242,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception;2:phenomenal_properties;3:qualia
103189,incollection,lycan:1998b,,,1998,,Possible Worlds and Possibilia,Possible Worlds and Possibilia,,,,,,,83--95,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:modality;2:possible_worlds
103190,book,lycan:1999,,,1999,,Mind and Cognition.~An Anthology,Mind and Cognition. An Anthology,Mind and Cognition.~An Anthology,Mind and Cognition. An Anthology,,,,,,,,Oxford,,,blackwell-publishers,,2,First edition: \citet{lycan:1990},First edition: Lycan (1990),,,,,,,,,,false,,,lycan,,
103191,book,lycan:2000,,,2000,,Philosophy of Language.~A Contemporary Introduction,Philosophy of Language. A Contemporary Introduction,,,,,,,,,routledge_contemporary_introductions_to_philosophy,London,,,routledge,,1,Second edition: \citet{lycan:2008},Second edition: Lycan (2008),,,,,,,,,,false,,lycan,,,1:language
103192,incollection,lycan:2000a,,,2000,,The Slighting of Smell (with a Brief Word on the Slighting of Chemistry),The Slighting of Smell (with a Brief Word on the Slighting of Chemistry),,,,,,,273--290,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception;2:smells
103193,book,lycan:2001,,,2001,,Real Conditionals,Real Conditionals,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,,false,,lycan,,,1:language;2:indicative_conditionals
103194,article,lycan:2001a,,,2001,,Moore Against the New Skeptics,Moore Against the New Skeptics,,,,philosophical-studies,103,1,35--53,,,,,,,,,,,,,,,,,10.1023/a:1010328721653,,,false,,lycan,,,1:skepticism;2:external_world_skepticism;3:moore_s_proof
103195,article,lycan:2001b,,,2001,,A Simple Argument for a Higher-Order Representation Theory of Consciousness,A Simple Argument for a Higher-Order Representation Theory of Consciousness,,,,analysis,61,,3--4,,,,,,,,,,,,,,,,,,,,false,,lycan,,,2:consciousness
103196,article,lycan:2001c,,,2001,,Goldman on Consciousness,Goldman on Consciousness,,,,philosophical-topics,29,1/2,333--344,,,,,,,,,,,,,,,,,,,,false,,lycan,,,2:consciousness
103197,incollection,lycan:2001d,,,2001,,The Case for Phenomenal Externalism,The Case for Phenomenal Externalism,,,,,,,17--35,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception;2:phenomenal_properties;3:qualia
103198,incollection,lycan:2002,,,2002,,Explanation and Epistemology,Explanation and Epistemology,,,,,,,408--433,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:explanation
103199,incollection,lycan:2002a,,,2002,,The Metaphysics of Possibilia,The Metaphysics of Possibilia,,,,,,,303--316,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:modality;2:possibilia
103200,article,lycan:2002b,,,2002,,The Plurality of Consciousness,The Plurality of Consciousness,,,,philosophic-exchange,32,,33--49,,,,,,,,,,,,,,,,http://hdl.handle.net/20.500.12648/3208,,http://hdl.handle.net/20.500.12648/3208,,false,,lycan,,,2:consciousness
103201,incollection,lycan:2003a,,,2003,,Vs.~a New A Priorist Argument for Dualism,Vs. a New A Priorist Argument for Dualism,,,,,,,130--147,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:mind_body;2:physicalism
103202,incollection,lycan:2003b,,,2003,,Perspectival Representation and the Knowledge Argument,Perspectival Representation and the Knowledge Argument,,,,,,,384--394,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception;2:phenomenal_properties;3:knowledge_argument
103203,incollection,lycan:2003c,,,2003,,The Mind-Body Problem,The Mind-Body Problem,,,,,,,47--64,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:mind_body
103204,incollection,lycan:2003d,,,2003,,Philosophy of Mind,Philosophy of Mind,,,,,,,173--201,,,,,,,,,,,,,,,,,,,,false,,lycan,,,
103205,incollection,lycan:2003e,,,2003,,Free Will and the Burden of Proof,Free Will and the Burden of Proof,,,,,,,107--122,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:determinism;2:free_will
103206,incollection,lycan:2003f,,,2003,,Dretske's Way of Introspecting,Dretske's Way of Introspecting,,,,,,,15--30,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:knowledge;2:self_knowledge
103207,incollection,lycan:2004,,,2004,,The Superiority of HOP to HOT,The Superiority of HOP to HOT,,,,,,,93--114,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:representation;2:metarepresentation;3:hot
103208,incollection,lycan:2004a,,,2004,,The Plurality of Consciousness,The Plurality of Consciousness,,,,,,,93--102,,,,,,,,,,,,,,,,,,,,false,,lycan,,,2:consciousness
103209,article,lycan:2005,,,2005,,Review of \citet{bennett_j:2003},Review of Bennett (2003),,,,mind,114,453,116--119,,,,,,,,,,,,,,,,,,,,false,,lycan,,,
103210,article,lycan:2005a,,,2005,,Critical Study of \citet{levine_jo:2001},Critical Study of Levine (2001),,,,inquiry,48,5,448--463,,,,,,,,,,,,,,,,,,,,false,,lycan,,,2:consciousness
103211,incollection,lycan:2006,,,2006,,Conditional-Assertion Theories of Conditionals,Conditional-Assertion Theories of Conditionals,,,,,,,148--163,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:pragmatics;2:assertion;3:conditional_assertion
103212,incollection,lycan:2006a,,,2006,,The Meaning of ``Water'': An Unsolved Problem,The Meaning of “Water”: An Unsolved Problem,,,,,,,184--199,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:semantics;2:nouns;3:common_nouns
103213,incollection,lycan:2006b,,,2006,,Names,Names,,,,,,,255--273,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:reference;2:names
103214,article,lycan:2006c,,,2006,,Resisting ?-ism,Resisting ?-ism,,,,journal-of-consciousness-studies,13,10/11,65--71,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:mind_body;2:panpsychism
103215,incollection,lycan:2006d,,,2006,,On the Gettier Problem problem,On the Gettier Problem problem,,,,,,,148--168,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:knowledge;2:gettier_cases
103216,article,lycan:2006f,,,2006,,\citet{berger_a:2002} on Fictional Names,Berger (2002) on Fictional Names,,,,philosophy-and-phenomenological-research,72,3,650--655,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:reference;2:names;3:metaphysics_of_names
103217,incollection,lycan:2006g,,,2006,,Consciousness and Qualia Can Be Reduced,Consciousness and Qualia Can Be Reduced,,,,,,,189--201,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception;2:phenomenal_properties;3:qualia
103218,article,lycan:2007,,,2007,,Stalnaker on Zombies [on \citet{stalnaker_rc:2003}],Stalnaker on Zombies [on Stalnaker (2003)],,,,philosophical-studies,133,3,473--479,,,,,,,,,,,,,,,,,10.1007/s11098-006-9061-0,,,false,,lycan,,,1:modality;2:conceivability
103219,incollection,lycan:2007a,,,2007,,Moore's Anti-Skeptical Strategies,Moore's Anti-Skeptical Strategies,,,,,,,84--99,,,,,,,,,,,,,,,,,,,,true,,lycan,,,1:skepticism;2:external_world_skepticism;3:moore_s_proof
103220,book,lycan:2008,,,2008,,Philosophy of Language.~A Contemporary Introduction,Philosophy of Language. A Contemporary Introduction,,,,,,,,,routledge_contemporary_introductions_to_philosophy,London,,,routledge,,2,First edition: \citet{lycan:2000},First edition: Lycan (2000),,,,,,,,,,false,,lycan,,,1:language
103221,article,lycan:2008a,,,2008,,Phenomenal Intentionalities,Phenomenal Intentionalities,,,,american-philosophical-quarterly,45,3,233--252,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception;2:perceptual_content;3:perceptual_intentionality
103222,incollection,lycan:2008b,,,2008,,Serious Metaphysics: Frank Jackson's Defense of Conceptual Analysis,Serious Metaphysics: Frank Jackson's Defense of Conceptual Analysis,,,,,,,61--84,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:method;2:conceptual_analysis
103223,article,lycan:2009a,,,2009,,Giving Dualism its Due,Giving Dualism its Due,,,,australasian-journal-of-philosophy,87,4,551--563,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:mind_body;2:physicalism
103224,article,lycan:2010,,,2010,,"What, Exactly, is a Paradox?","What, Exactly, is a Paradox?",,,,analysis,70,4,615--622,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:argumentation;2:paradoxes
103225,incollection,lycan:2011,,,2011,,Epistemology and the Role of Intuitions,Epistemology and the Role of Intuitions,,,,,,,813--822,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:epistemology;2:intuitions_as_reasons
103226,incollection,lycan:2012,,,2012,,Desire Considered as a Propositional Attitude,Desire Considered as a Propositional Attitude,,,,,,,201--215,,,,,,,,,,,,,,,,,,,,false,,lycan,,,2:desire
103227,article,lycan:2013,,,2013,,Is Property Dualism Better off than Substance Dualism?,Is Property Dualism Better off than Substance Dualism?,,,,philosophical-studies,164,2,533--542,,,,,,,,,,,,,,,,,10.1007/s11098-012-9867-x,,,false,,lycan,,,1:mind_body;2:dualism
103228,incollection,lycan:2013a,,,2013,,Phenomenal Conservatism and the Principle of Credulity,Phenomenal Conservatism and the Principle of Credulity,,,,,,,293--305,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception;2:appearances;3:phenomenal_conservatism
103229,incollection,lycan:2014,,,2014,,What does Vision Represent?,What does Vision Represent?,,,,,,,311--328,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception;2:perceptual_content
103230,incollection,lycan:2015,,,2015,,A Reconsidered Defence of Haecceitism Regarding Fictional Individuals,A Reconsidered Defence of Haecceitism Regarding Fictional Individuals,,,,,,,24--40,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:ontology;2:abstract_objects;3:ficta
103231,incollection,lycan:2018,,,2018,,Redressing Substance Dualism,Redressing Substance Dualism,,,,,,,22--40,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:mind_body;2:dualism;3:substance_dualism
103232,article,lycan:2018a,,,2018,,What does Taste Represent?,What does Taste Represent?,,,,australasian-journal-of-philosophy,96,1,28--37,,,,,,,,,,,,,,,,,,,,false,,lycan,,,1:perception;2:gustatory_perception;3:flavour
103233,book,lycan:2019,,,2019,,On Evidence in Philosophy,On Evidence in Philosophy,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780198829720.001.0001,,,false,,lycan,,,1:method;2:method_in_of_philosophy
