id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
96549,incollection,leal_f:2013,,,2013,,Leading a Philosophical Life in Dark Times: The Case of Leonard Nelson and His Followers,Leading a Philosophical Life in Dark Times: The Case of Leonard Nelson and His Followers,,,,,,,184--209,184,,,,,,,,,,,,,,,,,,,english,false,,,leal_f,,,1:history_of_philosophy
96550,incollection,leaman-rizvi:2008,,,2008,,The Developed \emph{kal{\={a}}m} Tradition,The Developed kalām Tradition,,,,,,,77--96,77,,,,,,,,,,,,,,,,,,,english,false,,,leaman;rizvi,,,1:religion;2:theology;3:kalam
96551,article,leaman:1979,,,1979,,A Note on Deviant Logic and Presupposition,A Note on Deviant Logic and Presupposition,,,,logique-et-analyse,22,85/86,49--54,49,,,,,,,,,,,,,,,,,,,english,false,,,leaman,,,1:logic
96552,incollection,leaman:1988,,,1988,,Transcendental Reasoning and the Indeterminacy of the Human Point of View,Transcendental Reasoning and the Indeterminacy of the Human Point of View,,,,,,,245--264,245,,,,,,,,,,,,,,,,,,,english,false,,,leaman,,,1:method;2:transcendental_arguments
96553,incollection,leaman:1992,,,1992,,Philosophy vs.~Mysticism: an Islamic Controversy,Philosophy vs. Mysticism: an Islamic Controversy,,,,,,,177--188,177,,,,,,,,,,,,,,,,,,,english,false,,,leaman,,,1:religion
96554,incollection,leaman:2000,,,2000,,Introduction,Introduction,,,,,,,1--13,1,,,,,,,,,,,,,,,,,,,english,false,,,leaman,,,1:religion;2:religious_language;3:divine_names
96555,incollection,leaman:2003,,,2003,,Introduction to the Study of Medieval Jewish Philosophy,Introduction to the Study of Medieval Jewish Philosophy,,,,,,,3--15,3,,,,,,,,,,,,,,,,,,,english,false,,,leaman,,,1:history_of_philosophy
96556,article,leaman:2003a,,,2003,,"Philosophy, Its History, and the Intentionalist Fallacy","Philosophy, Its History, and the Intentionalist Fallacy",,,,history-of-philosophy-quarterly,20,4,361--371,361,,,,,,,,,,,,,,,,,,,english,false,,,leaman,,,1:metaphilosophy
96557,incollection,leaman:2009a,,,2009,,Islamic Philosophical Theology,Islamic Philosophical Theology,,,,,,,556--573,556,,,,,,,,,,,,,,,,,,,english,false,,,leaman,,,1:religion;2:islam
96558,incollection,leaman:2013,,,2013,,Islam,Islam,,,,,,,66--76,66,,,,,,,,,,,,,,,,,,,english,false,,,leaman,,,1:religion;2:islam
96559,incollection,lean_c-sterelny:2017,,,2017,,Ecological Hierarchy and Biodiversity,Ecological Hierarchy and Biodiversity,,,,,,,110--124,110,,,,,,,,,,,,,,,,,,,english,false,,,lean_c;sterelny,,,1:biology;2:ecology;3:biodiversity
96560,incollection,lean_me:1962,,,1962,,Mr.~Gasking on Avowals [on \citet{gasking:1962}],Mr. Gasking on Avowals [on Gasking (1962)],,,,,,,169--186,169,,,,,,,,,,,,,,,,,,,english,false,,,lean_me,,,1:reference;2:indexicals
96561,article,lean_om:2014,,,2014,,Getting the Most Out of Shannon Information,Getting the Most Out of Shannon Information,,,,biology-and-philosophy,29,3,395--413,395,,,,,,,,,,,,,,,,,,,english,false,,,lean_om,,,1:information;2:shannon_information
96562,incollection,leander_f:1949,,,1949,,Further Problems Suggested by the Philosophy of Symbolic Forms,Further Problems Suggested by the Philosophy of Symbolic Forms,,,,,,,335--358,335,,,,,,,,,,,,,,,,,,,english,false,,,leander_f,,,1:representation;2:natural_meaning;3:symbols
96563,incollection,lear_gr:2019,,,2019,,Plato on Why Human Beauty is Good for the Soul,Plato on Why Human Beauty is Good for the Soul,,,,,,,25--64,25,,,,,,,,,,,,,,,,,,,english,false,,,lear_gr,,,2:aesthetic_value;3:beauty
96564,book,lear_j-oliver:2010,,,2010,,The Force of Argument.~Essays in Honor of Timothy Smiley,The Force of Argument. Essays in Honor of Timothy Smiley,The Force of Argument.~Essays in Honor of Timothy Smiley,The Force of Argument. Essays in Honor of Timothy Smiley,,,,,,,,,London,,,routledge,,,,,,,,,,,,,english,false,,,,lear_j;oliver_a,,1:argumentation
96565,book,lear_j:1980,,,1980,,Aristotle and Logical Theory,Aristotle and Logical Theory,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,lear_j,,,1:logic;2:history_of_logic
96566,article,lear_j:1980a,,,1980,,Aristotelian Infinity,Aristotelian Infinity,,,,proceedings-of-the-aristotelian-society,80,,187--210,187,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:mathematics;2:infinity
96567,article,lear_j:1982,,,1982,,Aristotle's Philosophy of Mathematics,Aristotle's Philosophy of Mathematics,,,,the-philosophical-review,91,,161--192,161,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:mathematics;2:history_of_mathematics
96568,article,lear_j:1984,,,1984,,The Disappearing ``We'',The Disappearing “We”,,,,proceedings-of-the-aristotelian-society-supplementary-volume,58,,219--242,219,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:skepticism
96569,incollection,lear_j:1984a,,,1984,,Moral Objectivity,Moral Objectivity,,,,,,,135--170,135,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:ethics;2:metaethics;3:moral_realism
96570,incollection,lear_j:1986,,,1986,,Transcendental Anthropology,Transcendental Anthropology,,,,,,,267--298,267,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,
96571,incollection,lear_j:1987,,,1987,,Active Episteme,Active Episteme,,,,,,,149--174,149,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:perception;2:object_of_perception
96572,book,lear_j:1988,,,1988,,Aristotle and the Desire to Understand,Aristotle and the Desire to Understand,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,lear_j,,,1:logic;2:history_of_logic
96573,article,lear_j:1988a,,,1988,,Katharsis,Katharsis,,,,phronesis,33,2,297--326,297,,,,,,,,,Reprinted in \citet[315--340]{rorty_ao:1992},Reprinted in Rorty (1992),,,,,,,,,english,false,,,lear_j,,,1:aesthetics;2:drama
96574,incollection,lear_j:1988b,,,1988,,"Ethics, Mathematics, and Relativism","Ethics, Mathematics, and Relativism",,,,,,,76--94,76,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:ethics;2:metaethics;3:moral_realism
96575,incollection,lear_j:1995,,,1995,,Testing the Limits: The Place of Tragedy in Aristotle's Ethics,Testing the Limits: The Place of Tragedy in Aristotle's Ethics,,,,,,,61--84,61,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:ethics;2:metaethics;3:moral_realism
96576,incollection,lear_j:1995a,,,1995,,Outline of a Response to \citet{halliwell_s:1995},Outline of a Response to Halliwell (1995),,,,,,,96--98,96,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:ethics;2:metaethics;3:moral_realism
96577,incollection,lear_j:2001,,,2001,,Happiness,Happiness,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:feeling;2:happiness
96578,incollection,lear_j:2002,,,2002,,On Frankfurt's Explanation of Respect for People,On Frankfurt's Explanation of Respect for People,,,,,,,279--292,279,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:feeling;2:respect
96579,article,lear_j:2004,,,2004,,Avowal and Unfreedom [on \citet{moran_r:2001}],Avowal and Unfreedom [on Moran (2001)],,,,philosophy-and-phenomenological-research,69,2,448--454,448,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:knowledge;2:self_knowledge
96580,article,lear_j:2004a,,,2004,,Psychoanalysis and the Idea of a Moral Psychology: Memorial to Bernard Williams' Philosophy,Psychoanalysis and the Idea of a Moral Psychology: Memorial to Bernard Williams' Philosophy,,,,inquiry,47,5,515--522,515,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:psychology;2:psychoanalysis
96581,article,lear_j:2004b,,,2004,,The Efficacy of Myth in Plato's \emph{Republic},The Efficacy of Myth in Plato's Republic,,,,proceedings-of-the-boston-area-colloquium-in-ancient-philosophy,19,,35--56,35,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:political_philosophy
96582,book,lear_j:2006,,,2006,,Radical Hope,Radical Hope,,,,,,,,,,,"Cambridge, Massachusetts",,,harvard-university-press,,,,,,,,,,,,,english,false,,,lear_j,,,1:political_philosophy
96583,incollection,lear_j:2006a,,,2006,,The Socratic Method and Psychoanalysis,The Socratic Method and Psychoanalysis,,,,,,,442--462,442,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:psychology;2:psychoanalysis
96584,incollection,lear_j:2006b,,,2006,,Allegory and Myth in Plato's \emph{Republic},Allegory and Myth in Plato's Republic,,,,,,,25--43,25,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:pragmatics;2:metaphor;3:allegory
96585,incollection,lear_j:2008,,,2008,,The Slippery Middle,The Slippery Middle,,,,,,,131--145,131,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:political_philosophy;2:anerkennung
96586,article,lear_j:2009,,,2009,,Response to \citet{dreyfus_hl:2009} and \citet{sherman_n:2009},Response to Dreyfus (2009) and Sherman (2009),,,,philosophical-studies,144,1,81--93,81,,,,,,,,,,,,,,,,,10.1007/s11098-009-9369-7,,english,false,,,lear_j,,,1:political_philosophy
96587,incollection,lear_j:2009a,,,2009,,``To Become Human Does Not Come that Easily'',“To Become Human Does Not Come that Easily”,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:ethics;2:meaning_of_life
96588,incollection,lear_j:2010,,,2010,,Catharsis,Catharsis,,,,,,,193--217,193,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:aesthetics;2:catharsis
96589,incollection,lear_j:2010a,,,2010,,The Force of Irony,The Force of Irony,,,,,,,144--164,144,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:pragmatics;2:irony
96590,book,lear_j:2011,,,2011,,A Case for Irony,A Case for Irony,,,,,,,,,,,"Cambridge, Massachusetts",,,harvard-university-press,,,,,,,,,,,,,english,false,,,lear_j,,,1:pragmatics;2:irony
96591,article,lear_j:2014,,,2014,,Integrating the Non-Rational Soul,Integrating the Non-Rational Soul,,,,proceedings-of-the-aristotelian-society,114,1,75--101,75,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:persons;2:soul
96592,book,lear_j:2017,,,2017,,Wisdom Won from Illness: Essays in Philosophy and Psychoanalysis,Wisdom Won from Illness: Essays in Philosophy and Psychoanalysis,Wisdom Won from Illness: Essays in Philosophy and Psychoanalysis,Wisdom Won from Illness: Essays in Philosophy and Psychoanalysis,,,,,,,,,"Cambridge, Massachusetts",,,harvard-university-press,,,,,,,,,,,,,english,false,,,lear_j,,,1:psychology;2:psychoanalysis
96593,incollection,lear_j:2017a,,,2017,,The Freudian Sabbath,The Freudian Sabbath,,,,,,,230--247,230,,,,,,,,,,,,,,,,,,,english,false,,,lear_j,,,1:psychology;2:psychoanalysis
96594,article,leary_de:1980,,,1980,,German Idealism and the Development of Psychology in the Nineteenth Century,German Idealism and the Development of Psychology in the Nineteenth Century,,,,journal-of-the-history-of-philosophy,18,3,299--317,299,,,,,,,,,,,,,,,,,,,english,false,,,leary_de,,,1:psychology
96595,incollection,leary_de:2010,,,2010,,"Instead of Erkl{\""a}ren and Verstehen: William James on Human Understanding",Instead of Erklären and Verstehen: William James on Human Understanding,,,,,,,121--140,121,,,,,,,,,,,,,,,,,,,english,false,,,leary_de,,,1:social_sciences;2:erklaeren_vs_verstehen
96596,incollection,leary_m:2003,,,2003,,The Self and Emotion: The Role of Self-Reflection in the Generation and Regulation of Affective Experience,The Self and Emotion: The Role of Self-Reflection in the Generation and Regulation of Affective Experience,,,,,,,773--786,773,,,,,,,,,,,,,,,,,,,english,false,,,leary_m,,,1:feeling;2:emotions
96597,incollection,leary_s:2017,,,2017,,Non-Naturalism and Normative Necessities,Non-Naturalism and Normative Necessities,,,,,,,76--105,76,,,,,,,,,,,,,,,,,,,english,false,,,leary_s,,,1:modality;2:types_of_necessity;3:normative_necessity
96598,article,leary_s:2020,,,2020,,Grounding the Domains of Reasons,Grounding the Domains of Reasons,,,,australasian-journal-of-philosophy,98,1,137--152,137,,,,,,,,,,,,,,,,,,,english,false,,,leary_s,,,1:epistemology;2:epistemic_foundationalism
96599,incollection,leary_s:2020a,,,2020,,Normativity,Normativity,,,,,,,472--483,472,,,,,,,,,,,,,,,,,,,english,false,,,leary_s,,,2:grounding
96600,article,leary_s:2022,,,2022,,What is Non-Naturalism?,What is Non-Naturalism?,,,,ergo,8,52,787--814,787,,,,,,,,,,,,,,,,,10.3998/ergo.2253,,english,false,,,leary_s,,,1:metaphilosophy;2:naturalism
96601,book,leask_i-cassidy:2005,,,2005,,Givenness and God.~Questions of Jean-Luc Marion,Givenness and God. Questions of Jean-Luc Marion,Givenness and God.~Questions of Jean-Luc Marion,Givenness and God. Questions of Jean-Luc Marion,,,,,,,,perspectives_in_continental_philosophy,New York,,,fordham-university-press,,,,,,,,,,,,,english,false,,,,leask_i;cassidy_eg,,1:religion;2:god
96602,incollection,leask_i-cassidy:2005a,,,2005,,Introduction,Introduction,,,,,,,1--9,1,,,,,,,,,,,,,,,,,,,english,false,,,leask_i;cassidy_eg,,,1:religion
96603,article,leask_i:2000,,,2000,,Schelling and Onto-theology,Schelling and Onto-theology,,,,new-blackfriars,81,952,273--285,273,,,,,,,,,,,,,,,,,,,english,false,,,leask_i,,,1:religion;2:ontotheology
96604,incollection,leask_i:2005,,,2005,,The Dative Subject (and the ``Principle of Principles''),The Dative Subject (and the “Principle of Principles”),,,,,,,182--189,182,,,,,,,,,,,,,,,,,,,english,false,,,leask_i,,,1:religion
96605,book,leask_i:2010,,,2010,,The Taylor Effect: Responding to a Secular Age,The Taylor Effect: Responding to a Secular Age,The Taylor Effect: Responding to a Secular Age,The Taylor Effect: Responding to a Secular Age,,,,,,,,,Newcastle upon Tye,,,cambridge-scholars-publishing,,,,,,,,,,,,,english,false,,,,leask_i,,1:political_philosophy
96606,article,leask_i:2017,,,2017,,Stoicism Unbound: Cicero's Academica in Toland's Pantheisticon,Stoicism Unbound: Cicero's Academica in Toland's Pantheisticon,,,,british-journal-for-the-history-of-philosophy,25,2,223--243,223,,,,,,,,,,,,,,,,,,,english,false,,,leask_i,,,1:feeling;2:emotions;3:stoicism_about_emotions
96607,incollection,leask_j:2020,,,2020,,From Serena to Hypatia: John Toland's Women,From Serena to Hypatia: John Toland's Women,,,,,,,195--214,195,,,,,,,,,,,,,,,,,,,english,false,,,leask_i,,,1:political_philosophy;2:feminism
96608,incollection,leatherdale:1983,,,1983,,The Influence of Darwinism on English Literature and Literary Ideas,The Influence of Darwinism on English Literature and Literary Ideas,,,,,,,1--26,1,,,,,,,,,,,,,,,,,,,english,false,,,leatherdale,,,1:biology;2:evolution
96609,book,leavitt_f:2018,,,2018,,The Profound Limitations of Knowledge,The Profound Limitations of Knowledge,,,,,,,,,,history_and_philosophy_of_science,Frankfurt a.M.,,,peter-lang,,,,,,,,,,,,,english,false,,,leavitt_f,,,1:skepticism
96610,article,leavitt_fj:1991,,,1991,,Hume Against Spinoza and Aristotle,Hume Against Spinoza and Aristotle,,,,hume-studies,17,2,203--208,203,,,,,,,,,,,,,,,,,,,english,false,,,leavitt_fj,,,1:history_of_philosophy
96611,book,lebar-etal:2015,,,2015,,Equality and Public Policy,Equality and Public Policy,Equality and Public Policy,Equality and Public Policy,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,,lebar;davies_an;schmidtz,,1:political_philosophy;2:equality
96612,incollection,lebar-goldberg:2012,,,2012,,Psychological Eudaimonism and Interpretation in Greek Ethics,Psychological Eudaimonism and Interpretation in Greek Ethics,,,,,,,287--319,287,,,,,,,,,,,,,,,,,,,english,false,,,lebar;goldberg_n,,,1:ethics
96613,article,lebar:2005,,,2005,,Three Dogmas of Response-Dependence,Three Dogmas of Response-Dependence,,,,philosophical-studies,123,3,175--211,175,,,,,,,,,,,,,,,,,10.1007/s11098-004-0781-8,,english,false,,,lebar,,,1:properties;2:primary_secondary_qualities;3:response_dependence
96614,article,lebar:2005a,,,2005,,Eudaimonist Autonomy,Eudaimonist Autonomy,,,,american-philosophical-quarterly,42,3,171--183,171,,,,,,,,,,,,,,,,,,,english,false,,,lebar,,,1:ethics;2:metaethics;3:hedonism
96615,article,lebar:2008,,,2008,,Development and Reasons,Development and Reasons,,,,the-philosophical-quarterly,58,233,711--719,711,,,,,,,,,,,,,,,,,,,english,false,,,lebar,,,1:epistemology;2:justification;3:reasons_for_belief
96616,incollection,lebar:2009,,,2009,,Ethical Value,Ethical Value,,,,,,,208--218,208,,,,,,,,,,,,,,,,,,,english,false,,,lebar,,,
96617,book,lebar:2013,,,2013,,The Value of Living Well,The Value of Living Well,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780199931118.001.0001,,english,false,,,lebar,,,1:social_philosophy;2:well_being
96618,incollection,lebar:2013a,,,2013,,Constructivism and Particularism,Constructivism and Particularism,,,,,,,183--200,183,,,,,,,,,,,,,,,,,,,english,false,,,lebar,,,1:ethics;2:particularism
96619,incollection,lebar:2013b,,,2013,,Virtue and Politics,Virtue and Politics,,,,,,,265--289,265,,,,,,,,,,,,,,,,,,,english,false,,,lebar,,,1:ethics;2:virtue_ethics
96620,incollection,lebar:2015,,,2015,,My Welfare and Yours,My Welfare and Yours,,,,,,,64--85,64,,,,,,,,,,,,,,,,,,,english,false,,,lebar,,,1:economics;2:welfare;3:welfare_economics
96621,incollection,lebar:2016,,,2016,,Norms of Justice in Development,Norms of Justice in Development,,,,,,,273--294,273,,,,,,,,,,,,,,,,,,,english,false,,,lebar,,,1:political_philosophy;2:justice
96622,book,lebar:2018,,,2018,,Justice,Justice,Justice,Justice,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780190631741.001.0001,,english,false,,,,lebar,,1:political_philosophy;2:justice
96623,incollection,lebar:2020,,,2020,,After Aristotle's Justice,After Aristotle's Justice,,,,,,,32--55,32,,,,,,,,,,,,,,,,,,,english,false,,,lebar,,,1:political_philosophy;2:justice
96624,article,lebaron_b:1971,,,1971,,What is Law? -- Beyond Scholasticism,What is Law? – Beyond Scholasticism,,,,logique-et-analyse,14,53/54,77--83,77,,,,,,,,,,,,,,,,,,,english,false,,,lebaron_b,,,1:law;2:nature_of_law
96625,book,lebart-etal:1998,,,1998,,Exploring Textual Data,Exploring Textual Data,Exploring Textual Data,Exploring Textual Data,,,,,,,,,Dordrecht,,,kluwer-academic-publishers,,,,,,,,,,,,,english,false,,,lebart;salem_a;barry_l,,,1:linguistics;2:corpus_linguistics
96626,article,lebbah-lhomme:2002,,,2002,,Accelerating Filtering Techniques for Numeric CSPs,Accelerating Filtering Techniques for Numeric CSPs,,,,artificial-intelligence,139,1,109--132,109,,,,,,,,,,,,,,,,,,,english,false,,,lebbah;lhomme_o,,,1:ai
96627,incollection,lebbink-etal:2003,,,2003,,A Dialogue to Agree to Disagree about InconsistentInformation,A Dialogue to Agree to Disagree about InconsistentInformation,,,,,,,83--90,83,,,,,,,,,,,,,,,,,,,english,false,,,lebbink;witteman;meyer_jjc,,,1:linguistics;2:dialogue;3:dialogue_interpretation
96628,incollection,leben_d:2018,,,2018,,In Defense of `Ought Implies Can',In Defense of ‘Ought Implies Can',,,,,,,151--166,151,,,,,,,,,,,,,,,,,,,english,false,,,leben_d,,,2:ought;3:ought_implies_can
96629,article,lebens-goldschmidt:2017,,,2017,,The Promise of a New Past,The Promise of a New Past,,,,philosophers-imprint,17,18,,,,,,,,,,,,,,,,,,http://hdl.handle.net/2027/spo.3521354.0017.018,,http://hdl.handle.net/2027/spo.3521354.0017.018,english,false,,,lebens;goldschmidt_tc,,,1:time;2:the_past
96630,article,lebens:2009,,,2009,,A Substantive Non-Solution to the Problem of Unity,A Substantive Non-Solution to the Problem of Unity,,,,baltic-international-yearbook-of-logic-cognition-and-communication,4,,,,,,,,,,,,,,,,,,,,,,english,false,,,lebens,,,1:exemplification;2:unity_of_the_fact
96631,article,lebens:2013,,,2013,,The Epistemology of Religiosity: An Orthodox Jewish Perspective,The Epistemology of Religiosity: An Orthodox Jewish Perspective,,,,international-journal-for-philosophy-of-religion,74,3,315--332,315,,,,,,,,,,,,,,,,,,,english,false,,,lebens,,,1:religion;2:epistemology_of_religion
96632,article,lebens:2014,,,2014,,Hebrew Philosophy or Jewish Theology? A False Dichotomy,Hebrew Philosophy or Jewish Theology? A False Dichotomy,,,,the-journal-of-analytic-theology,2,,250--260,250,,,,,,,,,,,,,,,,,,,english,false,,,lebens,,,1:religion;2:judaism
