id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
6920,incollection,baader-etal:1992,,,1992,,Terminological Reasoning with Constraint Networks and an Application to Plan Recognition,Terminological Reasoning with Constraint Networks and an Application to Plan Recognition,,,,,,,,,282--293,282,,,,,,,,,,,,,,,,,,,english,false,,,baader;hollunder;nebel_b;profitlich_hj,,,1:logic;2:concept_logic;3:taxonomic_logics
6921,article,baader-etal:1993,,,1993,,"On the Expressivity of Feature Logics with Negation, Functional Uncertainty, and Sort Equations","On the Expressivity of Feature Logics with Negation, Functional Uncertainty, and Sort Equations",,,,journal-of-logic-language-and-information,2,2,1,1,1--18,1,,,,,,,,,,,,,,,,,,,english,false,,,baader;buerkert;nebel_b;nutt_w;smolka_g,,,1:linguistics;2:grammar;3:feature_structures
6922,article,baader-etal:1996,,,1996,,Cardinality Restrictions on Concepts,Cardinality Restrictions on Concepts,,,,artificial-intelligence,88,88,1/2,1,195--213,195,,,,,,,,,,,,,,,,,,,english,false,,,baader;buchheit;hollunder,,,1:logic;2:concept_logic;3:taxonomic_logics
6923,incollection,baader-etal:2000,,,2000,,Rewriting Concepts Using Terminologies,Rewriting Concepts Using Terminologies,,,,,,,,,297--308,297,,,,,,,,,,,,,,,,,,,english,false,,,baader;kuesters;moelitor,,,1:logic;2:concept_logic;3:taxonomic_logics
6924,incollection,baader-etal:2012,,,2012,,Computing Minimal EL-unifiers is Hard,Computing Minimal EL-unifiers is Hard,,,,,,,,,18--35,18,,,,,,,,,,,,,,,,,,,english,false,,,baader;borgwardt_s;morawska,,,1:computation;2:computability;3:computational_complexity
6925,incollection,baader-hollunder:1992,,,1992,,Embedding Defaults into Terminological Knowledge Representation Formalisms,Embedding Defaults into Terminological Knowledge Representation Formalisms,,,,,,,,,306--317,306,,,,,,,,,,,,,,,,,,,english,false,,,baader;hollunder,,,1:logic;2:concept_logic;3:taxonomic_logics
6926,incollection,baader-hollunder:1993,,,1993,,How to Prefer More Specific Defaults in Terminological Default Logic,How to Prefer More Specific Defaults in Terminological Default Logic,,,,,,,,,669--674,669,,,,,,,,,,,,,,,,,,,english,false,,,baader;hollunder,,,1:logic;2:concept_logic;3:taxonomic_logics
6927,article,baader-hollunder:1995,,,1995,,Embedding Defaults into Terminological Knowledge Representation Systems,Embedding Defaults into Terminological Knowledge Representation Systems,,,,journal-of-automated-reasoning,14,14,,,149--180,149,,,,,,,,,,,,,,,,,,,english,false,,,baader;hollunder,,,1:logic;2:concept_logic;3:taxonomic_logics
6928,incollection,baader-kuesters:2000,,,2000,,Matching in Description Logics with Existential Restrictions,Matching in Description Logics with Existential Restrictions,,,,,,,,,261--272,261,,,,,,,,,,,,,,,,,,,english,false,,,baader;kuesters,,,1:logic;2:concept_logic;3:taxonomic_logics
6929,incollection,baader-laux:1995,,,1995,,Terminological Logics with Modal Operators,Terminological Logics with Modal Operators,,,,,,,,,808--814,808,,,,,,,,,,,,,,,,,,,english,false,,,baader;laux_a,,,1:logic;2:concept_logic;3:taxonomic_logics
