id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
164433,article,svandra_p:2016,,,2016,,Quelle conception de la maladie pour quelle sant{\'e}?,Quelle conception de la maladie pour quelle santé?,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2016-11-06-svandra,french,false,,https://creativecommons.org/licenses/by/3.0/,svandra_p,,,
164434,article,svandra_p:2016a,,,2016,,Pourquoi la philosophie?,Pourquoi la philosophie?,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2016-11-07-svandra,french,false,,https://creativecommons.org/licenses/by/3.0/,svandra_p,,,
164435,incollection,svarny_p-etal:2014,,,2014,,Erotetic Epistemic Logic in Private Communication Protocol,Erotetic Epistemic Logic in Private Communication Protocol,,,,,,,223--238,223,,,,,,,,,,,,,,,,,,,english,false,,,svarny_p;majer_o;pelis,,,1:epistemology;2:epistemic_logic
164436,incollection,svarny_p:2013,,,2013,,Flow of Time \& Branching,Flow of Time & Branching,,,,,,,197--216,197,,,,,,,,,,,,,,,,,,,english,false,,,svarny_p,,,1:time;2:the_future;3:branching_time
164437,incollection,svarny_p:2014,,,2014,,Pros and Cons of Physics in Logics,Pros and Cons of Physics in Logics,,,,,,,479--484,479,,,,,,,,,,,,,,,,,,,english,false,,,svarny_p,,,1:physics
164438,article,svarny_p:2015,,,2015,,Does Branching Explain Flow of Time or the Other Way Around?,Does Branching Explain Flow of Time or the Other Way Around?,,,,synthese,192,7,2273--2292,2273,,,,,,,,,,,,,,,,,,,english,false,,,svarny_p,,,1:time;2:passage_of_time
164439,incollection,svarny_p:2016,,,2016,,Barbourian Temporal Logic,Barbourian Temporal Logic,,,,,,,205--212,205,,,,,,,,,,,,,,,,,,,english,false,,,svarny_p,,,1:time;2:tense_logic
164440,book,svartvik-quirk:1980,,,1980,,A Corpus of English Conversation,A Corpus of English Conversation,A Corpus of English Conversation,A Corpus of English Conversation,,,,,,,,,Lund,,,cwk-gleerup-bokforlag,,,,,,,,,,,,,english,false,,,,svartvik;quirk_r,,1:linguistics;2:corpus_linguistics
164441,article,svavarsdottir:2001,,,2001,,On Simon Blackburn's \emph{Ruling Passions} \citep{blackburn_s:1998},"On Simon Blackburn's Ruling Passions (Blackburn, 1998)",,,,philosophical-books,42,1,18--26,18,,,,,,,,,,,,,,,,,,,english,false,,,svavarsdottir,,,1:ethics
164442,incollection,svavarsdottir:2006,,,2006,,Evaluations of Rationality,Evaluations of Rationality,,,,,,,61--78,61,,,,,,,,,,,,,,,,,,,english,false,,,svavarsdottir,,,1:epistemology;2:justification;3:reasons_for_belief
164443,incollection,svavarsdottir:2006a,,,2006,,How Do Moral Judgments Motivate?,How Do Moral Judgments Motivate?,,,,,,,163--181,163,,,,,,,,,,,,,,,,,,,english,false,,,svavarsdottir,,,1:ethics
164444,article,svavarsdottir:2008,,,2008,,The Virtue of Practical Rationality,The Virtue of Practical Rationality,,,,philosophy-and-phenomenological-research,77,1,1--33,1,,,,,,,,,,,,,,,,,,,english,false,,,svavarsdottir,,,1:rationality;2:practical_rationality
164445,incollection,svavarsdottir:2009,,,2009,,The Practical Role Essential to Value Judgments,The Practical Role Essential to Value Judgments,,,,,,,299--320,299,,,,,,,,,,,,,,,,,,,english,false,,,svavarsdottir,,,1:ethics;2:metaethics
164446,article,svavarsdottir:2014,,,2014,,Having Value and Being Worth Valuing,Having Value and Being Worth Valuing,,,,the-journal-of-philosophy,111,2,84--109,84,,,,,,,,,,,,,,,,,,,english,false,,,svavarsdottir,,,
164447,incollection,svavarsdottir:2015,,,2015,,Detecting Value with Motivational Responses,Detecting Value with Motivational Responses,,,,,,,213--236,213,,,,,,,,,,,,,,,,,,,english,false,,,svavarsdottir,,,1:action;2:motivation;3:motivational_internalism
164448,incollection,svavarsdottir:2015a,,,2015,,"Coherence of Attitudes, Integration of the Self, and Personal Integrity","Coherence of Attitudes, Integration of the Self, and Personal Integrity",,,,,,,62--84,62,,,,,,,,,,,,,,,,,,,english,false,,,svavarsdottir,,,1:action
164449,incollection,svavarsdottir:2018,,,2018,,The Rationality of Ends,The Rationality of Ends,,,,,,,278--300,278,,,,,,,,,,,,,,,,,,,english,false,,,svavarsdottir,,,
