id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
3366,book,an_h:1929,,,1929,,"Hermann Lotzes Bedeutung f{\""u}r das Problem der Beziehung",Hermann Lotzes Bedeutung für das Problem der Beziehung,,,,,,,,,,,,,"Osnabr{\""u}ck",,,kramer-hansen,,,,,,,,,,,,,german,false,,,an_h,,,1:structuralism;2:relations
3367,book,anacker:2005,,,2005,,Interpretationale Erkenntnistheorie.~Eine kritische Untersuchung im Ausgang von Quine und Davidson,Interpretationale Erkenntnistheorie. Eine kritische Untersuchung im Ausgang von Quine und Davidson,,,,,,,,,,,,,Paderborn,,,mentis-verlag,,,,,,,,,,,,,german,false,,,anacker,,,1:representation;2:meaning_theories;3:interpretationism
3368,book,anacker:2012,,,2012,,Unterbestimmtheit und pragmatische Aprioris.~Vom Tribunal der Erfahrung zum wissenschaftlichen Prozess,Unterbestimmtheit und pragmatische Aprioris. Vom Tribunal der Erfahrung zum wissenschaftlichen Prozess,,,,,,,,,,,,,"M{\""u}nster",,,mentis-verlag,,,,,,,,,,,,,german,false,,,anacker,,,1:science;2:experimentation;3:underdetermination
3369,article,anacona-etal:2014,,,2014,,On Bourbaki's Axiomatic System for Set Theory,On Bourbaki's Axiomatic System for Set Theory,,,,synthese,191,191,17,17,4069--4098,4069,,,,,,,,,,,,,,,,,,,english,false,,,anacona;arboledaaparicio;perezfernandez,,,1:mathematics;2:set_theory
3370,incollection,anagnostopoulos_a:2010,,,2010,,Change in Aristotle's \emph{Physics} 3,Change in Aristotle's Physics 3,,,,,,,,,33--80,33,,,,,,,,,,,,,,,,,,,english,false,,,anagnostopoulos_a,,,1:time;2:change
3371,article,anagnostopoulos_a:2013,,,2013,,Aristotle's Parmenidean Dilemma,Aristotle's Parmenidean Dilemma,,,,archiv-fur-geschichte-der-philosophie,95,95,3,3,245--274,245,,,,,,,,,,,,,,,,,,,english,false,,,anagnostopoulos_a,,,1:exemplification
3372,book,anagnostopoulos_g-santas:2018,,,2018,,"Democracy, Justice, and Equality in Ancient Greece.~Historical and Philosophical Perspectives","Democracy, Justice, and Equality in Ancient Greece. Historical and Philosophical Perspectives","Democracy, Justice, and Equality in Ancient Greece.~Historical and Philosophical Perspectives","Democracy, Justice, and Equality in Ancient Greece. Historical and Philosophical Perspectives",,,,,132,132,,,,philosophical_studies_series,Cham,,,springer,,,,,,,,,,,,,english,false,,,,anagnostopoulos_g;santas,,1:history_of_philosophy
3373,incollection,anagnostopoulos_g:1990,,,1990,,Some Thoughs on Explanation in Ancient Philosophy,Some Thoughs on Explanation in Ancient Philosophy,,,,,,,,,61--80,61,,,,,,,,,,,,,,,,,,,english,false,,,anagnostopoulos_g,,,1:explanation
3374,incollection,anagnostopoulos_g:1992,,,1992,,Socrates and Aristotle on the Definability of Moral Entities,Socrates and Aristotle on the Definability of Moral Entities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,anagnostopoulos_g,,,1:ethics;2:metaethics;3:moral_realism
3375,book,anagnostopoulos_g:2009,,,2009,,A Companion to Aristotle,A Companion to Aristotle,A Companion to Aristotle,A Companion to Aristotle,,,,,,,,,,blackwell_companions_to_philosophy,Chichester,,,wiley-blackwell,,,,,,,,,,,10.1002/9781444305661,,english,false,,,,anagnostopoulos_g,,1:history_of_philosophy
