id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
123253,incollection,nzinzi:2000,,,2000,,"L'anticart{\'e}sianisme, cons{\'e}quence du pragmatisme","L'anticartésianisme, conséquence du pragmatisme",,,,,,,1187--1192,1187,,,,,,,,,,,,,,,,,,,french,false,,,nzinzi,,,1:metaphysics;2:pragmatism
