id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
185552,UNKNOWN,zdanowski_j:1927,,,1927,,Hans Suess von Kulmbach: sein Leben und seine Werke,Hans Suess von Kulmbach: sein Leben und seine Werke,,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Th{\`e}se de doctorat,,,,,,,,,,,,ngerman,false,,,zdanowski_j,,,
185553,article,zdenek:2001,,,2001,,Passing Loebner's Turing Test: A Case of Conflicting Discourse Functions,Passing Loebner's Turing Test: A Case of Conflicting Discourse Functions,,,,minds-and-machines,11,,53--76,53,,,,,,,,,,,,,,,,,,,english,false,,,zdenek,,,1:ai;2:foundations_of_ai;3:turing_test
