id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
46539,incollection,dzalto:2010,,,2010,,Creation vs.~Techne: The Inner Conflict of Art,Creation vs. Techne: The Inner Conflict of Art,,,,,,,,,199--212,199,,,,,,,,,,,,,,,,,,,english,false,,,dzalto,,,1:aesthetics;2:what_is_art
46540,incollection,dzamko_me-schwab:1991,,,1991,,Children's Reactions to Imagery Experiences,Children's Reactions to Imagery Experiences,,,,,,,,,59--62,59,,,,,,,,,,,,,,,,,,,english,false,,,dzamko_me;schwab_l,,,2:imagery
46541,incollection,dzamonja_m:2015,,,2015,,The Singular World of Singular Cardinals,The Singular World of Singular Cardinals,,,,,,,,,139--146,139,,,,,,,,,,,,,,,,,,,english,false,,,dzamonja_m,,,1:mathematics;2:set_theory
46542,book,dzanic:2023,,,2023,,Transcendental Phenomenology as Human Possibility,Transcendental Phenomenology as Human Possibility,,,,,,,,,,,,phaenomenologica,Dordrecht,,,springer,,,,,,,,,,,10.1007/978-3-031-22986-2,,english,false,,,dzanic,,,1:http_rd_springer_com_book_10_1007_978_3_031_22986_2
46543,article,dzhafarov_en-dzhafarov:2010,,,2010,,Sorites Without Vagueness I: Classificatory Sorites,Sorites Without Vagueness I: Classificatory Sorites,,,,theoria,76,76,1,1,4--24,4,,,,,,,,,,,,,,,,,,,english,false,,,dzhafarov_en;dzhafarov_dd,,,1:vagueness
46544,article,dzhafarov_en-dzhafarov:2010a,,,2010,,Sorites Without Vagueness II: Comparative Sorites,Sorites Without Vagueness II: Comparative Sorites,,,,theoria,76,76,1,1,25--53,25,,,,,,,,,,,,,,,,,,,english,false,,,dzhafarov_en;dzhafarov_dd,,,1:vagueness
46545,article,dzhaparidze:1991,,,1991,,Predicate Provability Logic with Non-Modalized Quantifiers,Predicate Provability Logic with Non-Modalized Quantifiers,,,,studia-logica-an-international-journal-for-symbolic-logic,50,50,,,149--160,149,,,,,,,,,,,,,,,,,,,english,false,,,dzhaparidze,,,1:logic;2:modal_logic;3:provability_logic
46546,book,dziemidok-mccormick:1989,,,1989,,On the Aesthetics of Roman Ingarden: Interpretations and Assessments,On the Aesthetics of Roman Ingarden: Interpretations and Assessments,On the Aesthetics of Roman Ingarden: Interpretations and Assessments,On the Aesthetics of Roman Ingarden: Interpretations and Assessments,,,,,27,27,,,,nijhoff_international_philosophy_series,Den Haag,,,martinus-nijhoff-publishers,,,,,,,,,,,,,english,false,,,,dziemidok;mccormick_p,,1:aesthetics
46547,incollection,dziemidok:1986,,,1986,,Controversy About Aesthetic Attitude: Does Aesthetic Attitude Condition Aesthetic Experience?,Controversy About Aesthetic Attitude: Does Aesthetic Attitude Condition Aesthetic Experience?,,,,,,,,,139--158,139,,,,,,,,,,,,,,,,,,,english,false,,,dziemidok,,,1:aesthetics;2:aesthetic_experience
46548,incollection,dziemidok:1989,,,1989,,Ingarden's Theory of Values and the Evaluation of the Work of Art,Ingarden's Theory of Values and the Evaluation of the Work of Art,,,,,,,,,71--100,71,,,,,,,,,,,,,,,,,,,english,false,,,dziemidok,,,1:aesthetics;2:art_works
46549,book,dziemidok:1993,,,1993,,The Comical: A Philosophical Analysis,The Comical: A Philosophical Analysis,,,,,,,47,47,,,,nijhoff_international_philosophy_series,Den Haag,,,martinus-nijhoff-publishers,,,,,,,,,,,,,english,false,,,dziemidok,,,1:feeling;2:amusement;3:laughter
46550,article,dzierzgowsi:1990,,,1990,,"A Note on Fra{\""{\i}}ss{\'e}'s Characterization of Elementary Equivalence",A Note on Fraïssé's Characterization of Elementary Equivalence,,,,logique-et-analyse,33,33,131/132,131,273--286,273,,,,,,,,,,,,,,,,,,,english,false,,,dzierzgowsi,,,1:logic;2:entailment;3:logical_consequence
46551,incollection,dzmura:2003,,,2003,,Colour and the Processing of Chromatic Information,Colour and the Processing of Chromatic Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,dzmura,,,1:perception;2:colours
