id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
182431,book,wladika_m:2016,,,2016,,"Von Platon bis Rilke.~Aufs{\""a}tze zur Geschichte der Philosophie",Von Platon bis Rilke. Aufsätze zur Geschichte der Philosophie,"Von Platon bis Rilke.~Aufs{\""a}tze zur Geschichte der Philosophie",Von Platon bis Rilke. Aufsätze zur Geschichte der Philosophie,,,,,,,,"W{\""u}rzburg",,,konigshausen-neumann,,,,,,,,,,,,,ngerman,false,,wladika_m,,,1:history_of_philosophy
182432,book,wladika_m:2016a,,,2016,,"Intellektualit{\""a}t und Gnade.~Das Aufeinandertreffen von Platonismus und Christentum",Intellektualität und Gnade. Das Aufeinandertreffen von Platonismus und Christentum,"Intellektualit{\""a}t und Gnade.~Das Aufeinandertreffen von Platonismus und Christentum",Intellektualität und Gnade. Das Aufeinandertreffen von Platonismus und Christentum,,,,,,,,"W{\""u}rzburg",,,konigshausen-neumann,,,,,,,,,,,,,ngerman,false,,,wladika_m,,1:history_of_philosophy
182433,incollection,wlodarczyk_m:2018,,,2018,,Are Implicative Verbs Presupposition Triggers? Evidence from Polish,Are Implicative Verbs Presupposition Triggers? Evidence from Polish,,,,,,,206--230,,,,,,,,,,,,,,,,,,,,false,,wlodarczyk_m,,,1:pragmatics;2:presupposition
182434,incollection,wlodarczyk_ma:2000,,,2000,,Aristotelian Dialectic and the Discovery of Truth,Aristotelian Dialectic and the Discovery of Truth,,,,,,,153--210,,,,,,,,,,,,,,,,,,,,false,,wlodarczyk_ma,,,1:truth
182435,incollection,wlodek_s:1994,,,1994,,L'art et la science dans les commentaires m{\'e}di{\'e}vaux cracoviens sur la M{\'e}taphysique d'Aristote,L'art et la science dans les commentaires médiévaux cracoviens sur la Métaphysique d'Aristote,,,,,,,257--265,,,,,,,,,,,,,,,,,,,french,false,,wlodek_s,,,1:metaphysics
182436,incollection,wlodek_s:1998,,,1998,,Pourquoi {\'e}tudiait-on la philosophie {\`a} l'Universit{\'e} de Cracovie au Moyen {\^A}ge? T{\'e}moignage d'un ma{\^{\i}}tre de la premi{\`e}re moiti{\'e} du XVe si{\`e}cle,Pourquoi étudiait-on la philosophie à l'Université de Cracovie au Moyen Âge? Témoignage d'un maître de la première moitié du XVe siècle,,,,,,,330--337,,,,,,,,,,,,,,,,,,,french,false,,wlodek_s,,,1:history_of_philosophy
