id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
173626,book,veatch:1954,,,1954,,Realism and Nominalism Revisited,Realism and Nominalism Revisited,,,,,,,,,,"Milwaukee, Wisconsin",,,marquette-university-press,,,"The Aquinas Lecture, 1954","The Aquinas Lecture, 1954",,,,,,,,,,false,,veatch,,,1:properties;2:property_nominalism
173627,book,veatch:1962,,,1962,,Rational Man: A Modern Interpretation of Aristotelian Ethics,Rational Man: A Modern Interpretation of Aristotelian Ethics,,,,,,,,,,"Indianapolis, Indiana",,,amagi-liberty-fund,,,,,,,,,,,,,,false,,veatch,,,1:ethics
173628,incollection,veatch:1966,,,1966,,A Case for Transempirical and Supernaturalistic Knowledge Claims,A Case for Transempirical and Supernaturalistic Knowledge Claims,,,,,,,391--407,,,,,,,,,,,,,,,,,,,,false,,veatch,,,1:representation;2:meaningfulness;3:verificationist_criterion_of_meaningfulness
173629,incollection,veatch:1970,,,1970,,The Philosophy of Logical Atomism: A Realism \emph{Manqu{\'e}},The Philosophy of Logical Atomism: A Realism Manqué,,,,,,,102--117,,,,,,,,,,,,,,,,,,,,false,,veatch,,,1:properties;2:universals
173630,incollection,veatch:1974,,,1974,,To Gustav Bergmann: A Humble Petition and Advice,To Gustav Bergmann: A Humble Petition and Advice,,,,,,,65--88,,,,,,,,,,,,,,,,,,,,false,,veatch,,,1:explanation;2:because
173631,incollection,veatch:1988,,,1988,,Response to Commentators [to \citet{gracia_j:1988b} and to \citet{turnbull_rg:1988b}],Response to Commentators [to Gracia (1988) and to Turnbull (1988)],,,,,,,127--136,,,,,,,,,,,,,,,,,,,,false,,veatch,,,1:history_of_philosophy;2:why_history_of_philosophy
173632,article,veatch:1992,,,1992,,The Problems and the Prospects of a Christian Philosophy -- Then and Now,The Problems and the Prospects of a Christian Philosophy – Then and Now,,,,the-monist,75,3,381--392,,,,,,,,,,,,,,,,,,,,false,,veatch,,,1:religion
173633,article,veatch:1992a,,,1992,,"Modern Ethics, Teleology, and Love of Self","Modern Ethics, Teleology, and Love of Self",,,,the-monist,75,1,52--70,,,,,,,,,,,,,,,,,,,,false,,veatch,,,1:feeling;2:friendship;3:self_love
173634,article,veauthier:1987,,,1987,,"Das religi{\""o}se Apriori: Zur Ambivalenz von E.~Troeltschs Analyse des Vernunftelementes in der Religion",Das religiöse Apriori: Zur Ambivalenz von E. Troeltschs Analyse des Vernunftelementes in der Religion,,,,kant-studien,78,1,42--63,,,,,,,,,,,,,,,,,,,ngerman,false,,veauthier,,,1:religion
173635,incollection,veauthier:1991,,,1991,,"Vom sozialen Verantwortungsapriori im sozialp{\""a}nomenologischen Denken Edmund Husserls",Vom sozialen Verantwortungsapriori im sozialpänomenologischen Denken Edmund Husserls,,,,,,,141--158,,,,,,,,,,,,,,,,,,,ngerman,false,,veauthier,,,1:social_philosophy
173636,article,veber:2004,,,2004,,Contextualism and Semantic Ascent,Contextualism and Semantic Ascent,,,,the-southern-journal-of-philosophy,42,2,273--290,,,,,,,,,,,,,,,,,,,,false,,veber,,,1:representation;2:content_determination;3:content_contextualism
173637,article,veber:2004a,,,2004,,What do you \emph{Do} with Misleading Evidence?,What do you Do with Misleading Evidence?,,,,the-philosophical-quarterly,54,217,557--569,,,,,,,,,,,,,,,,,,,,false,,veber,,,1:epistemology;2:justification
173638,article,veber:2006,,,2006,,Not too Proud to Beg (the Question): Why Inferentialism Cannot Account for the a Priori,Not too Proud to Beg (the Question): Why Inferentialism Cannot Account for the a Priori,,,,grazer-philosophische-studien,73,,113--131,,,,,,,,,,,,,,,,,,,,false,,veber,,,1:representation;2:meaning_theories;3:inferentialism_about_meaning
173639,article,veber:2008,,,2008,,How to Derive a `Not' from an `Is': A Defense of the Incompatibility View of Negative Truths,How to Derive a ‘Not' from an ‘Is': A Defense of the Incompatibility View of Negative Truths,,,,metaphysica,9,1,79--91,,,,,,,,,,,,,,,,,,,,false,,veber,,,1:truth;2:truthmakers
173640,article,veber:2013,,,2013,,The Argument from Abomination,The Argument from Abomination,,,,erkenntnis,78,5,1185--1196,,,,,,,,,,,,,,,,,,,,false,,veber,,,2:evil
173641,article,veber:2013a,,,2013,,I Know I am Not Gettiered,I Know I am Not Gettiered,,,,analytic-philosophy,54,4,401--420,,,,,,,,,,,,,,,,,,,,false,,veber,,,1:knowledge;2:gettier_cases
173642,article,veber:2014,,,2014,,Knowledge with or without Belief,Knowledge with or without Belief,,,,metaphilosophy,45,1,120--132,,,,,,,,,,,,,,,,,,,,false,,veber,,,1:knowledge;2:knowledge_ascription
173643,article,veber:2015,,,2015,,Knowing What's Not Up the Road by Seeing What's Right in Front of You: Epistemological Disjunctivism's Fake Barn Problem,Knowing What's Not Up the Road by Seeing What's Right in Front of You: Epistemological Disjunctivism's Fake Barn Problem,,,,episteme,12,3,401--412,,,,,,,,,,,,,,,,,,,,false,,veber,,,1:epistemology;2:epistemic_disjunctivism
173644,article,veber:2016,,,2016,,On a So-Called Solution to a Paradox,On a So-Called Solution to a Paradox,,,,pacific-philosophical-quarterly,97,,283--297,,,,,,,,,,,,,,,,,,,,false,,veber,,,1:argumentation;2:paradoxes
173645,article,veblen:1904,,,1904,,A System of Axioms for Geometry,A System of Axioms for Geometry,,,,transactions-of-the-american-mathematical-society,5,3,343--384,,,,,,,,,,,,,,,,,10.1090/s0002-9947-1904-1500678-x,,,false,,veblen,,,1:mathematics;2:geometry
173646,article,veblen:1925,,,1925,,Remarks on the Foundations of Geometry,Remarks on the Foundations of Geometry,,,,bulletin-of-the-american-mathematical-society,31,,121--141,,,,,,,,,,,,,,,,,,,,false,,veblen,,,1:mathematics;2:geometry
173647,incollection,vecchio_s:2014,,,2014,,L{\'e}gitimit{\'e} et efficacit{\'e} de la mal{\'e}diction dans la r{\'e}flexion th{\'e}ologique m{\'e}di{\'e}vale,Légitimité et efficacité de la malédiction dans la réflexion théologique médiévale,,,,,,,349--362,,,,,,,,,,,,,,,,,,,french,false,,vecchio_s,,,1:pragmatics;2:speech_acts
173648,article,vecsey:2010,,,2010,,Epistemic Approaches to Vagueness,Epistemic Approaches to Vagueness,,,,dialogue-revue-canadienne-de-philosophie-canadian-philosophical-review,49,2,295--307,,,,,,,,,,,,,,,,,,,,false,,vecsey,,,1:vagueness;2:epistemicism
173649,article,vecsey:2011,,,2011,,"Vagueness, Ignorance, and Epistemic Possibilities","Vagueness, Ignorance, and Epistemic Possibilities",,,,logos-episteme,2,2,273--284,,,,,,,,,,,,,,,,,,,,false,,vecsey,,,1:vagueness;2:epistemicism
173650,book,vecsey:2019,,,2019,,Fiction and Representation,Fiction and Representation,Fiction and Representation,Fiction and Representation,,,,9,,,meinong_studies_meinong_studien,Berlin,,,de-gruyter,,,,,,,,,,,,,,false,,vecsey,,,1:representation
173651,article,vedaparayana:1988,,,1988,,J.P.~Sartre's Ontology of ``Negative Enlightenment'',J.P. Sartre's Ontology of “Negative Enlightenment”,,,,indian-philosophical-quarterly,15,2,233--254,,,,,,,,,,,,,,,,,,,,false,,vedaparayana,,,1:ontology
173652,article,vedral_v:2005,,,2005,,Review of \citet{ghirardi:2004},Review of Ghirardi (2004),,,,studies-in-history-and-philosophy-of-science-part-b-studies-in-history-and-philosophy-of-modern-physics,36,4,730--731,,,,,,,,,,,,,,,,,,,,false,,vedral_v,,,1:quantum_mechanics
173653,incollection,vedral_v:2017,,,2017,,"Time, (Inverse) Temperature and Cosmological Inflation as Entanglement","Time, (Inverse) Temperature and Cosmological Inflation as Entanglement",,,,,,,27--42,,,,,,,,,,,,,,,,,,,,false,,vedral_v,,,1:space_spacetime;2:physical_time
173654,book,vedrine_h:1971,,,1971,,Les philosophies de la Renaissance,Les philosophies de la Renaissance,,,,,,,,,que_sais_je,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,vedrine_h,,,
173655,incollection,vedrine_h:1976,,,1976,,L'obstacle r{\'e}aliste en math{\'e}matiques chez deux philosophes du XVIe si{\`e}cle: Bruno et Patrizi,L'obstacle réaliste en mathématiques chez deux philosophes du XVIe siècle: Bruno et Patrizi,,,,,,,239--248,,,,,,,,,,,,,,,,,,,french,false,,vedrine_h,,,1:mathematics;2:history_of_mathematics
173656,book,vedrine_h:1999,,,1999,,La conception de la nature chez Giordano Bruno,La conception de la nature chez Giordano Bruno,,,,,,,,,de_p_e_trarque_a_descartes,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,vedrine_h,,,1:science;2:concept_of_nature
173657,article,veenema_j:2024,,,2024,,"Schopenhauer, der Zerrissene","Schopenhauer, der Zerrissene",,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2024-05-08-venema,ngerman,false,,veenema_j,,,
