id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
6640,incollection,aya:2006,,,2006,,"Theory, Fact, and Logic","Theory, Fact, and Logic",,,,,,,,,114--130,114,,,,,,,,,,,,,,,,,,,english,false,,,aya,,,1:logic
6641,incollection,ayache_l:1997,,,1997,,Est-il vraiment question d'art m{\'e}dical dans le \emph{Tim{\'e}e}?,Est-il vraiment question d'art médical dans le Timée?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,french,false,,,ayache_l,,,1:medicine
6642,incollection,ayada:2007,,,2007,,Fondements th{\'e}ologiques et esth{\'e}tiques de l'architecture islamique.~Une r{\'e}flexion philosophique sur l'espace et le lieu en Islam,Fondements théologiques et esthétiques de l'architecture islamique. Une réflexion philosophique sur l'espace et le lieu en Islam,,,,,,,,,111--140,111,,,,,,,,,,,,,,,,,,,french,false,,,ayada,,,1:aesthetics
6643,book,ayala_fj-arp:2010,,,2010,,Contemporary Debates in Philosophy of Biology,Contemporary Debates in Philosophy of Biology,Contemporary Debates in Philosophy of Biology,Contemporary Debates in Philosophy of Biology,,,,,12,12,,,,contemporary_debates_in_philosophy,"Malden, Massachusetts",,,wiley-blackwell,,,,,,,,,,,10.1002/9781444314922,,english,false,,,,ayala_fj;arp_r,,1:biology
6644,book,ayala_fj-dobzhansky:1974,,,1974,,Studies in the Philosophy of Biology,Studies in the Philosophy of Biology,Studies in the Philosophy of Biology,Studies in the Philosophy of Biology,,,,,,,,,,,"Berkeley, California",,,university-of-california-press,,,,,,,,,,,,,english,false,,,,ayala_fj;dobzhansky_t,,1:biology
6645,incollection,ayala_fj-etal:2007,,,2007,,Genetics and the Human Lineage: Can Genetics Throw Some Light on the Evolution of the Human Lineage?,Genetics and the Human Lineage: Can Genetics Throw Some Light on the Evolution of the Human Lineage?,,,,,,,,,3--24,3,,,,,,,,,,,,,,,,,,,english,false,,,ayala_fj;capo_ma;celaconde;nadal_m,,,1:biology;2:genetics
6646,incollection,ayala_fj:1976,,,1976,,Biology as an Autonomous Science,Biology as an Autonomous Science,,,,,,,,,312--329,312,,,,,,,,,,,,,,,,,,,english,false,,,ayala_fj,,,1:biology;2:biology_as_science
6647,incollection,ayala_fj:1983,,,1983,,Beyond Darwinism? The Challenge of Macroevolution to the Synthetic Theory of Evolution,Beyond Darwinism? The Challenge of Macroevolution to the Synthetic Theory of Evolution,,,,,,,,,275--291,275,,,,,,,,,,,,,,,,,,,english,false,,,ayala_fj,,,1:biology
6648,incollection,ayala_fj:1996,,,1996,,The Nature of Science and the Problem of Demarcation,The Nature of Science and the Problem of Demarcation,,,,,,,,,123--142,123,,,,,,,,,,,,,,,,,,,english,false,,,ayala_fj,,,1:science
6649,incollection,ayala_fj:2008,,,2008,,Human Evolution: The Three Grand Challenges of Human Biology,Human Evolution: The Three Grand Challenges of Human Biology,,,,,,,,,233--254,233,,,,,,,,,,,,,,,,,,,english,false,,,ayala_fj,,,1:biology;2:evolution;3:human_evolution
6650,incollection,ayala_fj:2010,,,2010,,What the Biological Sciences Can and Cannot Contribute to Ethics,What the Biological Sciences Can and Cannot Contribute to Ethics,,,,,,,,,316--336,316,,,,,,,,,,,,,,,,,,,english,false,,,ayala_fj,,,1:biology
6651,incollection,ayala_fj:2010a,,,2010,,There is no Place for Intelligent Design in the Philosophy of Biology: Intelligent Design is Not Science,There is no Place for Intelligent Design in the Philosophy of Biology: Intelligent Design is Not Science,,,,,,,,,364--390,364,,,,,,,,,,,,,,,,,,,english,false,,,ayala_fj,,,1:religion;2:arguments_for_the_existence_of_god;3:argument_from_design
6652,article,ayala_s:2016,,,2016,,Speech Affordances: A Structural Take on How Much We Can Do with our Words,Speech Affordances: A Structural Take on How Much We Can Do with our Words,,,,european-journal-of-philosophy,24,24,4,4,879--891,879,,,,,,,,,,,,,,,,,,,english,false,,,ayala_s,,,1:linguistics;2:phonology
6653,incollection,ayalalopez-diazleon:2021,,,2021,,"On Language and Sexuality: Demisexuals, Polyamorous, Bambi Lesbians, and Other Queers","On Language and Sexuality: Demisexuals, Polyamorous, Bambi Lesbians, and Other Queers",,,,,,,,,377--388,377,,,,,,,,,,,,,,,,,,,english,false,,,ayalalopez;diazleon,,,1:social_philosophy;2:sex;3:homosexuality
6654,incollection,ayalalopez:2022,,,2022,,Hermeneutical Injustice and Conceptual Landscaping: The Benefits and Responsibilities of Expanding Conceptual Landscaping beyond Failure Reparation,Hermeneutical Injustice and Conceptual Landscaping: The Benefits and Responsibilities of Expanding Conceptual Landscaping beyond Failure Reparation,,,,,,,,,211--228,211,,,,,,,,,,,,,,,,,,,english,false,,,ayalalopez,,,1:explanation;2:understanding;3:hermeneutics
6655,article,ayars_fj:2017,,,2017,,Note on Definition and Impossibility,Note on Definition and Impossibility,,,,analytic-philosophy,58,58,4,4,413--417,413,,,,,,,,,,,,,,,,,,,english,false,,,ayars_fj,,,1:explanation;2:definition
6656,article,aydede-fulkerson:2014,,,2014,,Affect: Representationalists' Headache,Affect: Representationalists' Headache,,,,philosophical-studies,170,170,2,2,175--198,175,,,,,,,,,,,,,,,,,10.1007/s11098-013-0206-7,,english,false,,,aydede;fulkerson_m,,,1:feeling;2:emotions
6657,incollection,aydede-fulkerson:2019,,,2019,,Reasons and Theories of Sensory Affect,Reasons and Theories of Sensory Affect,,,,,,,,,27--59,27,,,,,,,,,,,,,,,,,10.4324/9781351115865-3,,english,false,,,aydede;fulkerson_m,,,1:feeling;2:pain
6658,article,aydede-guezeldere:2005,,,2005,,"Cognitive Architecture, Concepts, and Introspection: An Information-Theoretic Solution to the Problem of Phenomenal Consciousness","Cognitive Architecture, Concepts, and Introspection: An Information-Theoretic Solution to the Problem of Phenomenal Consciousness",,,,pacific-philosophical-quarterly,39,39,2,2,197--255,197,,,,,,,,,,,,,,,,,,,english,false,,,aydede;guezeldere,,,2:consciousness
6659,article,aydede:1997,,,1997,,Has Fodor Really Changed His Mind on Narrow Content?,Has Fodor Really Changed His Mind on Narrow Content?,,,,minds-and-machines,7,7,,,422--458,422,,,,,,,,,,,,,,,,,,,english,false,,,aydede,,,1:representation;2:content;3:narrow_content
6660,article,aydede:1997a,,,1997,,Language of Thought: The Connectionist Contribution,Language of Thought: The Connectionist Contribution,,,,minds-and-machines,7,7,,,57--101,57,,,,,,,,,,,,,,,,,,,english,false,,,aydede,,,1:representation;2:mental_representation;3:lot
6661,article,aydede:1998,,,1998,,Fodor on Concepts and Frege Puzzles,Fodor on Concepts and Frege Puzzles,,,,pacific-philosophical-quarterly,79,79,4,4,289--294,289,,,,,,,,,,,,,,,,,,,english,false,,,aydede,,,1:representation;2:concepts
6662,article,aydede:2000,,,2000,,An Analysis of Pleasure vis-a-vis Pain,An Analysis of Pleasure vis-a-vis Pain,,,,philosophy-and-phenomenological-research,61,61,3,3,537--570,537,,,,,,,,,,,,,,,,,,,english,false,,,aydede,,,2:consciousness
6663,incollection,aydede:2003,,,2003,,Is Introspection Inferential?,Is Introspection Inferential?,,,,,,,,,55--64,55,,,,,,,,,,,,,,,,,,,english,false,,,aydede,,,1:knowledge;2:self_knowledge;3:introspection
6664,book,aydede:2005,,,2005,,Pain: New Essays on Its Nature and the Methodology of Its Study,Pain: New Essays on Its Nature and the Methodology of Its Study,Pain: New Essays on Its Nature and the Methodology of Its Study,Pain: New Essays on Its Nature and the Methodology of Its Study,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,,,english,false,,,,aydede,,1:feeling;2:pain
6665,incollection,aydede:2005a,,,2005,,Introduction: A Critical and Quasi-Historical Essay on Theories of Pain,Introduction: A Critical and Quasi-Historical Essay on Theories of Pain,,,,,,,,,1--58,1,,,,,,,,,,,,,,,,,,,english,false,,,aydede,,,1:feeling;2:pain
6666,incollection,aydede:2005b,,,2005,,The Main Difficulty with Pain [on \citet{tye:2005}],The Main Difficulty with Pain [on Tye (2005)],,,,,,,,,123--136,123,,,,,,,,,,,,,,,,,,,english,false,,,aydede,,,1:feeling;2:pain
6667,incollection,aydede:2005c,,,2005,,Computation and Functionalism: Syntactic Theory of Mind Revisited,Computation and Functionalism: Syntactic Theory of Mind Revisited,,,,,,,,,177--206,177,,,,,,,,,,,,,,,,,,,english,false,,,aydede,,,2:functionalism
6668,article,aydede:2014,,,2014,,How to Unify Theories of Sensory Pleasure: An Adverbialist Account,How to Unify Theories of Sensory Pleasure: An Adverbialist Account,,,,the-review-of-philosophy-and-psychology,5,5,1,1,119--133,119,,,,,,,,,,,,,,,,,10.1007/s13164-014-0175-6,,english,false,,,aydede,,,1:feeling;2:pain
6669,incollection,aydede:2017,,,2017,,Pain: Perception or Introspection?,Pain: Perception or Introspection?,,,,,,,,,221--232,221,,,,,,,,,,,,,,,,,,,english,false,,,aydede,,,1:feeling;2:pain
6670,incollection,aydede:2018,,,2018,,A Contemporary Account of Sensory Pleasure,A Contemporary Account of Sensory Pleasure,,,,,,,,,239--266,239,,,,,,,,,,,,,,,,,,,english,false,,,aydede,,,1:feeling;2:pleasure
6671,article,aydede:2020,,,2020,,What is a Pain in a Body Part?,What is a Pain in a Body Part?,,,,canadian-journal-of-philosophy,50,50,2,2,143--158,143,,,,,,,,,,,,,,,,,,,english,false,,,aydede,,,1:feeling;2:pain
6672,incollection,aydinli:2013,,,2013,,Enmeshed Experience in Architecture: Understanding the Affordances of the Old Galata Bridge in Istanbul,Enmeshed Experience in Architecture: Understanding the Affordances of the Old Galata Bridge in Istanbul,,,,,,,,,141--154,141,,,,,,,,,,,,,,,,,,,english,false,,,aydinli,,,1:aesthetics;2:architecture
6673,book,ayer-etal:1956,,,1956,,The Revolution in Philosophy,The Revolution in Philosophy,The Revolution in Philosophy,The Revolution in Philosophy,,,,,,,,,,,London,,,mac-millan-publishing-co,,,,,,,,,,,,,english,false,,,ayer;kneale_wc;paul_ga;pears;strawson_pf;warnock_gj;wollheim,,,1:metaphilosophy
6674,article,ayer-etal:1988,,,1988,,The Tenability of Russell's Early Philosophy,The Tenability of Russell's Early Philosophy,,,,russell-the-journal-of-bertrand-russell-studies-new-series,8,8,1/2,1,232--246,232,,,,,,,,,,,,,,,,,,,english,false,,,ayer;grattanguinness;griffin_n;tully_re;quine,,,1:history_of_philosophy
6675,article,ayer:1933,,,1933,,On Particulars and Universals,On Particulars and Universals,,,,proceedings-of-the-aristotelian-society,34,34,,,51--62,51,,,,,,,,,,,,,,,,,,,english,false,,,ayer,,,1:exemplification;2:particular_universal
6676,article,ayer:1933a,,,1933,,Atomic Propositions,Atomic Propositions,,,,analysis,1,1,1,1,2--6,2,,,,,,,,,,,,,,,,,,,english,false,,,ayer,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
6677,article,ayer:1934,,,1934,,The Genesis of Metaphysics,The Genesis of Metaphysics,,,,analysis,1,1,4,4,55--58,55,,,,,,,,,,,,,,,,,,,english,false,,,ayer,,,1:metaphysics;2:metametaphysics
6678,article,ayer:1935,,,1935,,The Criterion of Truth,The Criterion of Truth,,,,analysis,3,3,1/2,1,28--32,28,,,,,,,,,,,,,,,,,,,english,false,,,ayer,,,1:truth
6679,article,ayer:1935a,,,1935,,Internal Relations,Internal Relations,,,,proceedings-of-the-aristotelian-society-supplementary-volume,14,14,,,173--185,173,,,,,,,,,,,,,,,,,,,english,false,,,ayer,,,1:structuralism;2:relations
6680,book,ayer:1936,,,1936,,"Language, Truth and Logic","Language, Truth and Logic",,,,,,,,,,,,,London,,,victor-gollancz,,1,,,,,,,,,,,english,false,,,ayer,,,1:language
