id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
115288,book,mladenovic_b:2017,,,2017,,"Kuhn's Legacy.~Epistemology, Metaphilosophy, and Pragmatism","Kuhn's Legacy. Epistemology, Metaphilosophy, and Pragmatism",,,,,,,,,,,New York,,,columbia-university-press,,,,,,,,,,,,,english,false,,,mladenovic_b,,,1:science;2:theory_change
115289,book,mlika_h:2007,,,2007,,Quine et l'antiplatonisme,Quine et l'antiplatonisme,,,,,,,,,,e_pist_e_mologie_et_philosophie_des_sciences,Paris,,,l-harmattan,,,,,,,,,,,,,french,false,,,mlika_h,,,1:properties;2:property_nominalism;3:ostrich_nominalism
