id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
47545,incollection,ehrich_v:1991,,,1991,,Nominalisierungen,Nominalisierungen,,,,,,,441--457,441,,,,,,,,,,,,,,,,,,,ngerman,false,,,ehrich_v,,,1:properties;2:property_designators
47546,incollection,ehrig-etal:1992,,,1992,,Introduction to Graph Grammars with Applications to Semantic Networks,Introduction to Graph Grammars with Applications to Semantic Networks,,,,,,,557--572,557,,,,,,,,,,,,,,,,,,,english,false,,,ehrig,,,1:information;2:knowledge_representation;3:semantic_networks
47547,article,ehring:1976,,,1976,,Transcendental Arguments: Verificationism or Parasitism?,Transcendental Arguments: Verificationism or Parasitism?,,,,auslegung-a-journal-of-philosophy,4,1,21--40,21,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:method;2:transcendental_arguments
47548,article,ehring:1985,,,1985,,Dispositions and Functions: Cummins on Functional Analysis,Dispositions and Functions: Cummins on Functional Analysis,,,,erkenntnis,23,,243--249,243,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:properties;2:dispositions
47549,incollection,ehring:1986,,,1986,,Causal Processes and Causal Interactions,Causal Processes and Causal Interactions,,,,,,,24--32,24,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:causation;2:process_theories_of_causation
47550,article,ehring:1987,,,1987,,Survival and Trivial Facts,Survival and Trivial Facts,,,,analysis,47,,50--54,50,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:persons;2:personal_identity
47551,article,ehring:1995,,,1995,,Personal Identity and the R-Relation: Reconciliation through Cohabitation,Personal Identity and the R-Relation: Reconciliation through Cohabitation,,,,australasian-journal-of-philosophy,73,,337--346,337,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:persons;2:personal_identity
47552,article,ehring:1996,,,1996,,"Mental Causation, Determinables and Property Instances","Mental Causation, Determinables and Property Instances",,,,nous,30,,461--480,461,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:properties;2:tropes
47553,book,ehring:1997,,,1997,,Causation \& Persistence -- A Theory of Causation,Causation & Persistence – A Theory of Causation,,,,,,,,,,,New York,,,oxford-university-press,,,,,,,,,,,,,english,false,,,ehring,,,1:causation
47554,article,ehring:1997a,,,1997,,"Lewis, Temporary Intrinsics and Momentary Tropes","Lewis, Temporary Intrinsics and Momentary Tropes",,,,analysis,57,,254--258,254,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:time;2:persistence
