id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
165180,incollection,ta_vp-ickes:2017,,,2017,,Empathic Accuracy,Empathic Accuracy,,,,,,,,,353--363,353,,,,,,,,,,,,,,,,,,,english,false,,,ta_vp;ickes_wj,,,1:feeling;2:empathy
165181,book,tabaczek_m:2019,,,2019,,Emergence: Towards a New Metaphysics and Philosophy of Science,Emergence: Towards a New Metaphysics and Philosophy of Science,,,,,,,,,,,,,"Notre Dame, Indiana",,,university-of-notre-dame-press,,,,,,,,,,,10.2307/jj.21995659,,english,false,,,tabaczek_m,,,
165182,book,tabaczek_m:2021,,,2021,,Divine Action and Emergence: An Alternative to Panentheism,Divine Action and Emergence: An Alternative to Panentheism,,,,,,,,,,,,,"Notre Dame, Indiana",,,university-of-notre-dame-press,,,,,,,,,,,10.2307/j.ctv19m63px,,english,false,,,tabaczek_m,,,1:theological_determinism
165183,book,tabaczek_m:2023,,,2023,,Theistic Evolution: A Contemporary Aristotelian-Thomistic Perspective,Theistic Evolution: A Contemporary Aristotelian-Thomistic Perspective,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/9781009367028,,english,false,,,tabaczek_m,,,
165184,book,tabak:2015,,,2015,,Plato's Parmenides Reconsidered,Plato's Parmenides Reconsidered,,,,,,,,,,,,,London,,,palgrave-macmillan,,,,,,,,,,,,,english,false,,,tabak,,,1:history_of_philosophy
165185,article,tabarroni:1989,,,1989,,`Incipit' and `Desinit' in a Thirteenth-Century \emph{sophismata}-Collection,‘Incipit' and ‘Desinit' in a Thirteenth-Century sophismata-Collection,,,,cahiers-de-l-institut-du-moyen-age-grec-et-latin-universite-de-copenhague,59,59,,,61--111,61,,,,,,,,,,,,,,,,,,,english,false,,,tabarroni,,,1:time;2:change;3:instant_of_change
165186,incollection,tabarroni:1990,,,1990,,Predicatione essenziale ed \emph{intentiones} secondo Gentile da Cingoli,Predicatione essenziale ed intentiones secondo Gentile da Cingoli,,,,,,,,,631--637,631,,,,,,,,,,,,,,,,,,,italian,false,,,tabarroni,,,2:essence
165187,incollection,tabarroni:1993,,,1993,,``Omnis phoenix est'': Quantification and Existence in a new \emph{Sophismata}-collection (MS Clm 14522),“Omnis phoenix est”: Quantification and Existence in a new Sophismata-collection (MS Clm 14522),,,,,,,,,185--199,185,,,,,,,,,,,,,,,,,,,english,false,,,tabarroni,,,1:ontology;2:ontological_commitment
165188,incollection,tabarroni:2003,,,2003,,The 10th Thesis in Logic Condemned at Oxford in 1277,The 10th Thesis in Logic Condemned at Oxford in 1277,,,,,,,,,339--362,339,,,,,,,,,,,,,,,,,,,english,false,,,tabarroni,,,1:history_of_philosophy
165189,article,tabb:2018,,,2018,,Madness as Method: On Locke's Thought Experiments about Personal Identity,Madness as Method: On Locke's Thought Experiments about Personal Identity,,,,british-journal-for-the-history-of-philosophy,26,26,5,5,871--889,871,,,,,,,,,,,,,,,,,,,english,false,,,tabb,,,1:persons;2:personal_identity
165190,incollection,tabb:2019,,,2019,,Locke on Enthusiasm and the Association of Ideas,Locke on Enthusiasm and the Association of Ideas,,,,,,,,,75--104,75,,,,,,,,,,,,,,,,,,,english,false,,,tabb,,,1:representation;2:ideas
165191,incollection,tabb:2020,,,2020,,``The Skeptical Physitian'',“The Skeptical Physitian”,,,,,,,,,195--212,195,,,,,,,,,,,,,,,,,,,english,false,,,tabb,,,1:skepticism
165192,book,tabbara_n:2018,,,2018,,L'itin{\'e}raire spirituel d'apr{\`e}s les commentaires soufis du Coran,L'itinéraire spirituel d'après les commentaires soufis du Coran,,,,,,,,,,,,e_tudes_musulmanes,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,tabbara_n,,,1:religion;2:islam
165193,book,tabensky:2009,,,2009,,The Positive Function of Evil,The Positive Function of Evil,The Positive Function of Evil,The Positive Function of Evil,,,,,,,,,,,"Basingstoke, Hampshire",,,palgrave-macmillan,,,,,,,,,,,,,english,false,,,,tabensky,,2:evil
165194,incollection,tabensky:2009a,,,2009,,Shadows of Goodness,Shadows of Goodness,,,,,,,,,45--65,45,,,,,,,,,,,,,,,,,,,english,false,,,tabensky,,,2:evil
165195,book,tabensky:2017,,,2017,,"Judging and Understanding: Essays on Free Will, Narrative, Meaning and the Ethical Limits of Condemnation","Judging and Understanding: Essays on Free Will, Narrative, Meaning and the Ethical Limits of Condemnation","Judging and Understanding: Essays on Free Will, Narrative, Meaning and the Ethical Limits of Condemnation","Judging and Understanding: Essays on Free Will, Narrative, Meaning and the Ethical Limits of Condemnation",,,,,,,,,,,London,,,routledge,,,,,,,,,,,,,english,false,,,,tabensky,,1:political_philosophy;2:political_tolerance
165196,book,tabery:2014,,,2014,,Beyond Versus: The Struggle to Understand the Interaction of Nature and Nurture,Beyond Versus: The Struggle to Understand the Interaction of Nature and Nurture,,,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,,,english,false,,,tabery,,,1:biology
