id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
64262,incollection,graaff:1991,,,1991,,Social Cost,Social Cost,,,,,,,649--654,,,,,,,,,,,,,,,,,,,,false,,graaff,,,1:economics
64263,article,graband:2005,,,2005,,"Das Verm{\""o}gen der Freiheit: Kants Kategorien der praktischen Vernunft",Das Vermögen der Freiheit: Kants Kategorien der praktischen Vernunft,,,,kant-studien,96,1,41--65,,,,,,,,,,,,,,,,,,,ngerman,false,,graband,,,1:determinism
64264,book,graband:2015,,,2015,,Klugheit bei Kant,Klugheit bei Kant,,,,,,185,,,kantstudien_erg_a_nzungshefte,Berlin,,,de-gruyter,,,,,,,,,,,,,ngerman,false,,graband,,,1:rationality;2:reason_as_a_faculty
64265,incollection,graband:2018,,,2018,,"Aus{\""u}bende Tugendlehre.~Zum Begriff der Klugheit bei Kant",Ausübende Tugendlehre. Zum Begriff der Klugheit bei Kant,,,,,,,1861--1868,,,,,,,,,,,,,,,,,,,ngerman,false,,graband,,,1:psychology;2:intelligence
64266,incollection,grabarczyk:2014,,,2014,,How to Talk (Precisely) about Visual Perception? The Case of the Duck / Rabbit,How to Talk (Precisely) about Visual Perception? The Case of the Duck / Rabbit,,,,,,,53--70,,,,,,,,,,,,,,,,,,,,false,,grabarczyk,,,1:perception;2:appearances
64267,incollection,grabau_rf:1983,,,1983,,Kant's Proto-Phenomenology,Kant's Proto-Phenomenology,,,,,,,107--119,,,,,,,,,,,,,,,,,,,,false,,grabau_rf,,,1:metaphysics;2:phenomenology
64268,incollection,grabbe:2008,,,2008,,Israel from the Rise of Hellenism to 70 CE,Israel from the Rise of Hellenism to 70 CE,,,,,,,285--300,,,,,,,,,,,,,,,,,,,,false,,grabbe,,,1:religion
64269,incollection,grabbe:2008a,,,2008,,Scribes and Synagogues,Scribes and Synagogues,,,,,,,362--371,,,,,,,,,,,,,,,,,,,,false,,grabbe,,,1:religion
64270,article,graber_a:2014,,,2014,,Expressivism and Humans as Cognitive Superbeings,Expressivism and Humans as Cognitive Superbeings,,,,american-philosophical-quarterly,51,2,145--154,,,,,,,,,,,,,,,,,,,,false,,graber_a,,,2:expressivism
64271,article,graber_a:2015,,,2015,,Creating Truths by Winning Arguments: The Problem of Methodological Artifacts in Philosophy,Creating Truths by Winning Arguments: The Problem of Methodological Artifacts in Philosophy,,,,synthese,192,2,487--503,,,,,,,,,,,,,,,,,,,,false,,graber_a,,,2:extrinsic_entities;3:artefacts
