id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
123528,incollection,ocallaghan_c-nudds:2009,,,2009,,Introduction: The Philosophy of Sounds and Auditory Perception,Introduction: The Philosophy of Sounds and Auditory Perception,,,,,,,,,1--25,1,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c;nudds,,,1:perception;2:sounds
123529,book,ocallaghan_c:2007,,,2007,,Sounds: a Philosophical Theory,Sounds: a Philosophical Theory,,,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780199215928.001.0001,,english,false,,,ocallaghan_c,,,1:aesthetics;2:music
123530,article,ocallaghan_c:2007a,,,2007,,Echoes,Echoes,,,,the-monist,90,90,3,3,403--414,403,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,2:extrinsic_entities
123531,article,ocallaghan_c:2008,,,2008,,Object Perception: Vision and Audition,Object Perception: Vision and Audition,,,,philosophy-compass,3,3,4,4,803--829,803,,,,,,,,,Reprinted in \citet[29--54]{ocallaghan_c:2017},Reprinted in O'Callaghan (2017),,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:auditory_perception
123532,incollection,ocallaghan_c:2008a,,,2008,,Seeing What You Hear: Cross-Modal Illusions and Perception,Seeing What You Hear: Cross-Modal Illusions and Perception,,,,,,,,,316--338,316,,,,,,,,,Reprinted in \citet[55--75]{ocallaghan_c:2017},Reprinted in O'Callaghan (2017),,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:auditory_perception
123533,incollection,ocallaghan_c:2009a,,,2009,,Sounds and Events,Sounds and Events,,,,,,,,,26--49,26,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:sounds
123534,incollection,ocallaghan_c:2009b,,,2009,,Audition,Audition,,,,,,,,,579--591,579,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:auditory_perception
123535,incollection,ocallaghan_c:2010,,,2010,,Experiencing Speech,Experiencing Speech,,,,,,,,,305--332,305,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,
123536,incollection,ocallaghan_c:2010a,,,2010,,Constructing a Theory of Sounds,Constructing a Theory of Sounds,,,,,,,,,247--270,247,,,,,,,,,Reprinted in \citet[8--28]{ocallaghan_c:2017},Reprinted in O'Callaghan (2017),,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:sounds
123537,article,ocallaghan_c:2010b,,,2010,,Perceiving the Location of Sounds,Perceiving the Location of Sounds,,,,the-review-of-philosophy-and-psychology,1,1,1,1,123--140,123,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:sounds
123538,article,ocallaghan_c:2011,,,2011,,On Privations and Their Perception [on \citet{sorensen_ra:2008}],On Privations and Their Perception [on Sørensen (2008)],,,,acta-analytica,26,26,2,2,175--186,175,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,2:extrinsic_entities;3:shadows
123539,article,ocallaghan_c:2011a,,,2011,,Lessons from Beyond Vision (Sounds and Audition),Lessons from Beyond Vision (Sounds and Audition),,,,philosophical-studies,153,153,1,1,143--160,143,,,,,,,,,Reprinted in \citet[76--94]{ocallaghan_c:2017},Reprinted in O'Callaghan (2017),,,,,,,10.1007/s11098-010-9652-7,,english,false,,,ocallaghan_c,,,1:perception;2:auditory_perception
123540,article,ocallaghan_c:2011b,,,2011,,Against Hearing Meanings,Against Hearing Meanings,,,,the-philosophical-quarterly,61,61,245,245,783--807,783,,,,,,,,,Reprinted in \citet[121--144]{ocallaghan_c:2017},Reprinted in O'Callaghan (2017),,,,,,,,,english,false,,,ocallaghan_c,,,1:representation;2:meaning
123541,article,ocallaghan_c:2011c,,,2011,,"Hearing Properties, Effects or Parts?","Hearing Properties, Effects or Parts?",,,,proceedings-of-the-aristotelian-society,111,111,3,3,375--405,375,,,,,,,,,Reprinted in \citet[95--120]{ocallaghan_c:2017},Reprinted in O'Callaghan (2017),,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:auditory_perception
123542,incollection,ocallaghan_c:2014a,,,2014,,Intermodal Binding Awareness,Intermodal Binding Awareness,,,,,,,,,73--104,73,,,,,,,,,Reprinted in \citet[145--170]{ocallaghan_c:2017},Reprinted in O'Callaghan (2017),,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:common_sensibles;3:multisensory_perception
123543,incollection,ocallaghan_c:2014b,,,2014,,Audible Independence and Binding [on \citet{leddington:2014}],Audible Independence and Binding [on Leddington (2014)],,,,,,,,,335--342,335,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:auditory_perception
123544,incollection,ocallaghan_c:2014c,,,2014,,Not All Perceptual Experience is Modality Specific,Not All Perceptual Experience is Modality Specific,,,,,,,,,133--165,133,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:common_sensibles;3:multisensory_perception
123545,article,ocallaghan_c:2015,,,2015,,The Multisensory Character of Perception,The Multisensory Character of Perception,,,,the-journal-of-philosophy,112,112,10,10,551--569,551,,,,,,,,,Reprinted in \citet[171--188]{ocallaghan_c:2017},Reprinted in O'Callaghan (2017),,,,,,,10.5840/jphil20151121035,,english,false,,,ocallaghan_c,,,1:perception;2:common_sensibles;3:multisensory_perception
123546,article,ocallaghan_c:2016,,,2016,,Objects for Multisensory Perception,Objects for Multisensory Perception,,,,philosophical-studies,173,173,5,5,1269--1289,1269,,,,,,,,,,,,,,,,,10.1007/s11098-015-0545-7,,english,false,,,ocallaghan_c,,,1:perception;2:common_sensibles;3:multisensory_perception
123547,book,ocallaghan_c:2017,,,2017,,Beyond Vision: Philosophical Essays,Beyond Vision: Philosophical Essays,Beyond Vision: Philosophical Essays,Beyond Vision: Philosophical Essays,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780198782964.001.0001,,english,false,,,ocallaghan_c,,,1:perception
123548,incollection,ocallaghan_c:2017a,,,2017,,Introduction,Introduction,,,,,,,,,1--7,1,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:sounds
123549,incollection,ocallaghan_c:2017b,,,2017,,Synaesthesia vs.~Crossmodal Illusions,Synaesthesia vs. Crossmodal Illusions,,,,,,,,,45--58,45,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,1:perception;2:the_senses;3:synaesthesia
123550,incollection,ocallaghan_c:2017c,,,2017,,Enhancement Through Coordination,Enhancement Through Coordination,,,,,,,,,109--120,109,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,1:perception
123551,book,ocallaghan_c:2019,,,2019,,A Multisensory Philosophy of Perception,A Multisensory Philosophy of Perception,,,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780198833703.001.0001,,english,false,,,ocallaghan_c,,,1:perception;2:common_sensibles;3:multisensory_perception
123552,incollection,ocallaghan_c:2020,,,2020,,Non-Visual Perception,Non-Visual Perception,,,,,,,,,66--81,66,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_c,,,2:consciousness
123553,incollection,ocallaghan_c:2020a,,,2020,,Multisensory Evidence,Multisensory Evidence,,,,,,,,,238--256,238,,,,,,,,,,,,,,,,,10.1111/phis.12183,,english,false,,,ocallaghan_c,,,1:perception;2:common_sensibles;3:multisensory_perception
123554,article,ocallaghan_j:2003a,,,2003,,More Words on the \emph{Verbum}: A Response to James Doig,More Words on the Verbum: A Response to James Doig,,,,american-catholic-philosophical-quarterly,77,77,2,2,257--268,257,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_j,,,1:representation;2:metaphysics_of_words;3:ontology_of_words
123555,article,ocallaghan_j:2008,,,2008,,The Plurality of Forms: Now and Then,The Plurality of Forms: Now and Then,,,,the-review-of-metaphysics,62,62,1,1,3--43,3,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_j,,,1:properties;2:forms
123556,article,ocallaghan_j:2010,,,2010,,"Concepts, Mirrors, and Signification: Response to Deely","Concepts, Mirrors, and Signification: Response to Deely",,,,american-catholic-philosophical-quarterly,84,84,1,1,133--162,133,,,,,,,,,,,,,,,,,,,english,false,,,ocallaghan_j,,,1:representation;2:concepts
123557,book,ocampo_ja-stiglitz:2018,,,2018,,The Welfare State Revisited,The Welfare State Revisited,The Welfare State Revisited,The Welfare State Revisited,,,,,,,,,,,New York,,,columbia-university-press,,,,,,,,,,,,,english,false,,,,ocampo_ja;stiglitz,,1:economics;2:welfare
123558,article,ocarroll_mj:1967,,,1967,,Improper Self-Reference in Classical Logic and the Prediction Paradox,Improper Self-Reference in Classical Logic and the Prediction Paradox,,,,logique-et-analyse,10,10,38,38,167--172,167,,,,,,,,,,,,,,,,,,,english,false,,,ocarroll_mj,,,1:reference;2:self_reference
123559,article,ocarroll_mj:1967a,,,1967,,"A Three-Valued, Non-Levelled Logic Consistent for all Self-Reference","A Three-Valued, Non-Levelled Logic Consistent for all Self-Reference",,,,logique-et-analyse,10,10,38,38,173--178,173,,,,,,,,,,,,,,,,,,,english,false,,,ocarroll_mj,,,1:reference;2:self_reference
123560,article,ocelak_r:2015,,,2015,,The Myth of Unique Hues,The Myth of Unique Hues,,,,topoi,34,34,2,2,513--522,513,,,,,,,,,,,,,,,,,,,english,false,,,ocelak_r,,,1:perception;2:colours
123561,article,och-ney:2003,,,2003,,A Systematic Comparison of Various Statistical Alignment Models,A Systematic Comparison of Various Statistical Alignment Models,,,,computational-linguistics,29,29,1,1,19--51,19,,,,,,,,,,,,,,,,,,,english,false,,,och;ney_h,,,1:linguistics;2:corpus_linguistics;3:text_alignment
123562,book,ochino_b:2004,,,2004,,Labirinti del libero arbitrio,Labirinti del libero arbitrio,,,,,,,9,9,,,,immagini_della_ragione,Firenze,,,casa-editrice-leo-s-olschki,,,,,,,,,,,,,italian,false,,,ochino_b,,,1:determinism;2:free_will
123563,incollection,ochs_e-schieffelin:1976,,,1976,,Topic as a Discourse Notion,Topic as a Discourse Notion,,,,,,,,,,,,,,,,,,,Published under the name ``Eleanor Ochs Keenan'',Published under the name “Eleanor Ochs Keenan”,,,,,,,,,english,false,,,ochs_e;schieffelin_bb,,,1:pragmatics;2:discourse;3:discourse_analysis
123564,book,ochs_e-schieffelin:1979,,,1979,,Developmental Pragmatics,Developmental Pragmatics,Developmental Pragmatics,Developmental Pragmatics,,,,,,,,,,,New York,,,academic-press,,,Published under the name ``Eleanor Ochs Keenan'',Published under the name “Eleanor Ochs Keenan”,,,,,,,,,english,false,,,,ochs_e;schieffelin_bb,,1:pragmatics
123565,article,ochs_e:1976,,,1976,,The Universality of Conversational Implicature,The Universality of Conversational Implicature,,,,language-in-society,5,5,,,67--80,67,,,,,,,,,Published under the name ``Eleanor Ochs Keenan'',Published under the name “Eleanor Ochs Keenan”,,,,,,,,,english,false,,,ochs_e,,,1:pragmatics;2:enrichment;3:implicature
