id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
124966,article,oquendo:1999,,,1999,,Hegel's Account of Ancient Slavery,Hegel's Account of Ancient Slavery,,,,history-of-philosophy-quarterly,16,4,437--463,437,,,,,,,,,,,,,,,,,,,english,false,,,oquendo,,,1:political_philosophy;2:slavery
