id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
91043,book,konzelmannziv-etal:2011,,,2011,,Self-Evaluation.~Affective and Social Grounds of Intentionality,Self-Evaluation. Affective and Social Grounds of Intentionality,Self-Evaluation.~Affective and Social Grounds of Intentionality,Self-Evaluation. Affective and Social Grounds of Intentionality,,,,116,,,,philosophical_studies_series,Dordrecht,,,springer,,,,,,,,,,,,,english,false,,,,konzelmannziv;lehrer_k;schmid_hb,,2:intentionality
91044,book,konzelmannziv-schmid:2014,,,2014,,"Institutions, Emotions, and Group Agents: Contributions to Social Ontology","Institutions, Emotions, and Group Agents: Contributions to Social Ontology","Institutions, Emotions, and Group Agents: Contributions to Social Ontology","Institutions, Emotions, and Group Agents: Contributions to Social Ontology",,,,2,,,,studies_in_the_philosophy_of_sociality,Dordrecht,,,springer,,,,,,,,,,,,,english,false,,,,konzelmannziv;schmid_hb,,1:ontology;2:social_ontology
91045,incollection,konzelmannziv-schmid:2014a,,,2014,,Introduction,Introduction,,,,,,,1--17,1,,,,,,,,,,,,,,,,,,,english,false,,,konzelmannziv;schmid_hb,,,1:ontology;2:social_ontology
91046,UNKNOWN,konzelmannziv:2006,,,2006,,"Zur Rolle von Kr{\""a}ften und Wahrscheinlichkeit in Bolzanos Erkenntnislehre",Zur Rolle von Kräften und Wahrscheinlichkeit in Bolzanos Erkenntnislehre,,,,,,,,,,,Gen{\`e}ve,,d_e_partement_de_philosophie_universit_e_de_gen_e_ve,,Th{\`e}se de doctorat,,,,,,,,,,,,ngerman,false,,,konzelmannziv,,,1:properties;2:powers;3:forces
91047,article,konzelmannziv:2007,,,2007,,Collective Guilt Feeling Revisited,Collective Guilt Feeling Revisited,,,,dialectica,61,3,467--493,467,,,,,,,,,,,Affective Intentionality and Practical Rationality,Affective Intentionality and Practical Rationality,,,,,10.1111/j.1746-8361.2007.01120.x,,english,false,,,konzelmannziv,,doering_s;lutz_a,1:action;2:collective_action;3:collective_responsibility
91048,article,konzelmannziv:2007a,,,2007,,Review of \citet{krause_a:2004},Review of Krause (2004),,,,dialectica,61,2,285--289,285,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.2007.01109.x,,english,false,,,konzelmannziv,,,1:metaphysics
91049,book,konzelmannziv:2010,,,2010,,"Kr{\""a}fte, Wahrscheinlichkeit und ``Zuversicht''.~Bernard Bolzanos Erkenntnislehre","Kräfte, Wahrscheinlichkeit und “Zuversicht”. Bernard Bolzanos Erkenntnislehre",,,,,,23,,,,beitr_a_ge_zur_bolzano_forschung,Sankt Augustin b.~Bonn,,,academia-verlag,,,,,,,,,,,,,ngerman,false,,,konzelmannziv,,,1:epistemology
91050,incollection,konzelmannziv:2011,,,2011,,"Knowledge, Emotion, Value and Inner Normativity: When KEVIN Meets Collective Persons","Knowledge, Emotion, Value and Inner Normativity: When KEVIN Meets Collective Persons",,,,,,,,,,,,,,,,,Reprinted in \citet[71--88]{reboul_a:2014a},Reprinted in Reboul (2014),,,,,,,,,english,false,,,konzelmannziv,,,1:action;2:intention;3:joint_intentions
91051,article,konzelmannziv:2011a,,,2011,,"Bolzanian Knowing: Infallibility, Virtue and Foundational Truth","Bolzanian Knowing: Infallibility, Virtue and Foundational Truth",,,,synthese,183,1,27--45,27,,,,,,,,,,,,,,,,,,,english,false,,,konzelmannziv,,,1:knowledge
91052,incollection,konzelmannziv:2011b,,,2011,,``Beau {\`a} vomir'' -- l'{\'e}c{\oe}urement devant la beaut{\'e} physique,“Beau à vomir” – l'écœurement devant la beauté physique,,,,,,,183--202,183,,,,,,,,,,,,,,,,,,,french,false,,,konzelmannziv,,,1:aesthetics;2:aesthetic_experience
91053,incollection,konzelmannziv:2011c,,,2011,,Self-Evaluation -- Philosophical Perspectives,Self-Evaluation – Philosophical Perspectives,,,,,,,1--32,1,,,,,,,,,,,,,,,,,,,english,false,,,konzelmannziv,,,2:intentionality
91054,article,konzelmannziv:2012,,,2012,,Institutional Virtue: How Consensus Matters,Institutional Virtue: How Consensus Matters,,,,philosophical-studies,161,1,87--96,87,,,,,,,,,,,,,,,,,10.1007/s11098-012-9933-4,,english,false,,,konzelmannziv,,,1:epistemology
91055,incollection,konzelmannziv:2012a,,,2012,,Bernard Bolzano: Intentionality and the Foundations of Morality,Bernard Bolzano: Intentionality and the Foundations of Morality,,,,,,,75--108,75,,,,,,,,,,,,,,,,,,,english,false,,,konzelmannziv,,,2:intentionality
