id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
174797,article,vodraska:1981,,,1981,,Hume's Moral Enquiry: An Analysis of Its Catalogue,Hume's Moral Enquiry: An Analysis of Its Catalogue,,,,philosophical-topics,12,3,79--108,79,,,,,,,,,,,,,,,,,,,english,false,,,vodraska,,,1:ethics
174798,book,voegelin-strauss:2004,,,2004,,"Foi et philosophie politique : la correspondance Strauss-Voegelin, 1934-1964","Foi et philosophie politique : la correspondance Strauss-Voegelin, 1934-1964",,,,,,,,,,biblioth_e_que_des_textes_philosophiques,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,true,,,voegelin;strauss_l,,,1:religion;2:faith
174799,article,voegelin:1971,,,1971,,On Hegel -- A Study in Socery,On Hegel – A Study in Socery,,,,studium-generale,24,,335--368,335,,,,,,,,,Reprinted in \citet[418--451]{fraser_jt-etal:1972},"Reprinted in Fraser, Haber, and Müller (1972)",,,,,,,,,english,false,,,voegelin,,,1:time;2:culture_of_time
174800,book,voegelin:2004,,,2004,,R{\'e}flexions autobiographiques,Réflexions autobiographiques,,,,,,,,,,,Paris,,,bayard-editions,,,,,,,,,,,,,french,false,,,voegelin,,,1:history_of_philosophy
174801,incollection,voegtle_a:1969,,,1969,,Historisch-objektivierende und existentiale Interpretation.~Zum Problem ihrer Zuordnung in der neutestamentlichen Exegese,Historisch-objektivierende und existentiale Interpretation. Zum Problem ihrer Zuordnung in der neutestamentlichen Exegese,,,,,,,217--226,217,,,,,,,,,,,,,,,,,,,ngerman,false,,,voegtle_a,,,1:religion
174802,article,voelke_aj:1979,,,1979,,{\'E}tude critique : un conflit dans l'interpr{\'e}tation de la ``m{\'e}taphysique'' d'Aristote,Étude critique : un conflit dans l'interprétation de la “métaphysique” d'Aristote,,,,revue-de-theologie-et-de-philosophie,29,4,409--417,409,,,,,,,,,,,,,,,,,,,french,false,,,voelke_aj,,,1:history_of_philosophy
174803,incollection,voelkel_m:2011,,,2011,,"Vom Bild zur Ansicht.~Die Entwicklung des Topos von der `Sichtbarkeit der Geschichte' in der Fr{\""u}hen Neuzeit",Vom Bild zur Ansicht. Die Entwicklung des Topos von der ‘Sichtbarkeit der Geschichte' in der Frühen Neuzeit,,,,,,,602--612,602,,,,,,,,,,,,,,,,,,,ngerman,false,,,voelkel_m,,,1:history
174804,article,voelz_h:1968,,,1968,,Einige Gedanken zum Begriff Information,Einige Gedanken zum Begriff Information,,,,deutsche-zeitschrift-fur-philosophie,16,3,336--348,336,,,,,,,,,,,,,,,,,,,ngerman,false,,,voelz_h,,,1:information
174805,article,voerman:2011,,,2011,,On the Disconfirmation of Practical Judgements,On the Disconfirmation of Practical Judgements,,,,logique-et-analyse,54,216,569--587,569,,,,,,,,,,,,,,,,,,,english,false,,,voerman,,,1:rationality;2:practical_rationality
174806,incollection,vogel_c-tonhauser:1996,,,1996,,Psychological Constraints on Plausible Default Inheritance Reasoning,Psychological Constraints on Plausible Default Inheritance Reasoning,,,,,,,608--619,608,,,,,,,,,,,,,,,,,,,english,false,,,vogel_c;tonhauser,,,1:information;2:knowledge_representation
174807,UNKNOWN,vogel_c:1995,,,1995,,"Inheritance Reasoning: Psychological Plausibility, Proof Theory and Semantics","Inheritance Reasoning: Psychological Plausibility, Proof Theory and Semantics",,,,,,,,,,,Edinburgh,,university_of_edinburgh,,PhD dissertation,,,,,,,,,,,,english,false,,,vogel_c,,,1:logic;2:nonmonotonic_logic;3:inheritance_theory
174808,incollection,vogel_c:1998,,,1998,,A Generalizable Semantics for a Default Inheritance Reasoner,A Generalizable Semantics for a Default Inheritance Reasoner,,,,,,,101--121,101,,,,,,,,,,,,,,,,,,,english,false,,,vogel_c,,,1:computation;2:computational_logic
174809,UNKNOWN,vogel_ca:2015,,,2015,,Internalist Deflationism: On the Limits of Ontological Investigation,Internalist Deflationism: On the Limits of Ontological Investigation,,,,,,,,,,,"College Park, Maryland",,philosophy_department_university_of_maryland,,PhD dissertation,,,,,,,,,,,,english,false,,,vogel_ca,,,1:metaphysics;2:metametaphysics
174810,article,vogel_h:1960,,,1960,,"{\""U}ber die Materie und ihre Eigenschaften",Über die Materie und ihre Eigenschaften,,,,deutsche-zeitschrift-fur-philosophie,8,1,144--160,144,,,,,,,,,,,,,,,,,,,ngerman,false,,,vogel_h,,,1:ontology;2:matter
174811,article,vogel_h:1963,,,1963,,Materie und ``Information'',Materie und “Information”,,,,deutsche-zeitschrift-fur-philosophie,11,3,314--323,314,,,,,,,,,,,,,,,,,,,ngerman,false,,,vogel_h,,,1:information
174812,incollection,vogel_j:1987,,,1987,,"Tracking, Closure, and Inductive Knowledge","Tracking, Closure, and Inductive Knowledge",,,,,,,197--217,197,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:epistemology;2:justification;3:evidence
174813,incollection,vogel_j:1990,,,1990,,Are there Counterexamples to the Closure Principle?,Are there Counterexamples to the Closure Principle?,,,,,,,13--28,13,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:epistemology;2:epistemic_closure
174814,article,vogel_j:1990a,,,1990,,Cartesian Skepticism and Inference to the Best Explanation,Cartesian Skepticism and Inference to the Best Explanation,,,,the-journal-of-philosophy,87,,658--666,658,,,,,,,,,Reprinted in \citet[352--359]{alcoff_lm:1998},Reprinted in Alcoff (1998),,,,,,,,,english,false,,,vogel_j,,,1:skepticism
174815,article,vogel_j:1993,,,1993,,Review of \citet{lipton_p:1991},Review of Lipton (1991),,,,the-philosophical-review,102,3,419--421,419,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:explanation;2:abduction
174816,incollection,vogel_j:1999,,,1999,,The New Relevant Alternatives Theory,The New Relevant Alternatives Theory,,,,,,,155--180,155,,,,,,,,,,,,,,,,,10.1111/0029-4624.33.s13.8,,english,false,,,vogel_j,,,1:epistemology;2:epistemic_modals
174817,incollection,vogel_j:2000,,,2000,,Causation and Subjectivity,Causation and Subjectivity,,,,,,,211--228,211,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:causation
174818,article,vogel_j:2000a,,,2000,,Reliabilism Leveled,Reliabilism Leveled,,,,the-journal-of-philosophy,97,11,602--623,602,,,,,,,,,,,,,,,,,10.2307/2678454,,english,false,,,vogel_j,,,
174819,incollection,vogel_j:2004,,,2004,,Speaking of Knowledge [on \citet{hawthorne_jo:2004}],Speaking of Knowledge [on Hawthorne (2004)],,,,,,,501--509,501,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:knowledge
174820,incollection,vogel_j:2004a,,,2004,,Skeptical Arguments,Skeptical Arguments,,,,,,,426--454,426,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:skepticism
174821,incollection,vogel_j:2005,,,2005,,The Refutation of Skepticism,The Refutation of Skepticism,,,,,,,140--164,140,,,,,,,,,Second edition: \citet[108--119]{steup-etal:2014},"Second edition: Steup, Turri, and Sosa (2014)",,,,,,,,,english,false,,,vogel_j,,,1:skepticism
174822,article,vogel_j:2006,,,2006,,Externalism Resisted [on \citet{bonjour-sosa:2003}],Externalism Resisted [on BonJour and Sosa (2003)],,,,philosophical-studies,131,3,729--742,729,,,,,,,,,,,,,,,,,10.1007/s11098-005-2114-y,,english,false,,,vogel_j,,,1:skepticism
174823,article,vogel_j:2007,,,2007,,Subjunctivitis,Subjunctivitis,,,,philosophical-studies,134,1,73--88,73,,,,,,,,,,,,,,,,,10.1007/s11098-006-9013-8,,english,false,,,vogel_j,,,1:knowledge;2:safety
174824,incollection,vogel_j:2008,,,2008,,Internalist Reponses to Skepticism,Internalist Reponses to Skepticism,,,,,,,533--556,533,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:epistemology;2:epistemic_internalism_externalism
174825,incollection,vogel_j:2010,,,2010,,Luminosity and Indiscriminability,Luminosity and Indiscriminability,,,,,,,547--572,547,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:knowledge;2:self_knowledge
174826,article,vogel_j:2010a,,,2010,,BonJour on Explanation and Skepticism,BonJour on Explanation and Skepticism,,,,studies-in-history-and-philosophy-of-science,41,4,413--421,413,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:skepticism
174827,incollection,vogel_j:2012,,,2012,,The Enduring Trouble with Tracking,The Enduring Trouble with Tracking,,,,,,,122--151,122,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:knowledge;2:sensitivity
174828,incollection,vogel_j:2014,,,2014,,$E \& \neg H$,E & H,,,,,,,87--107,87,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:skepticism
174829,incollection,vogel_j:2014a,,,2014,,Counting Minds and Mental States,Counting Minds and Mental States,,,,,,,393--400,393,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,2:metaphysics_of_mind
174830,incollection,vogel_j:2015,,,2015,,Skepticism and Inference to the Best Explanation,Skepticism and Inference to the Best Explanation,,,,,,,328--334,328,,,,,,,,,Reprinted in \citet[284--290]{rosen_g-etal:2018},Reprinted in Rosen et al. (2018),,,,,,,,,english,false,,,vogel_j,,,1:skepticism
174831,incollection,vogel_j:2017,,,2017,,"Accident, Evidence, and Knowledge","Accident, Evidence, and Knowledge",,,,,,,117--134,117,,,,,,,,,,,,,,,,,,,english,false,,,vogel_j,,,1:knowledge;2:gettier_cases
